Wvlgth,Global_horizn_irradiance
383.0,0.3235
383.5,0.3115
384.0,0.3435
384.5,0.5051
385.0,0.5009
385.5,0.4665
386.0,0.3995
386.5,0.5248
387.0,0.4361
387.5,0.4899
388.0,0.4523
388.5,0.4471
389.0,0.4826
389.5,0.5845
390.0,0.5865
390.5,0.5398
391.0,0.6353
391.5,0.648
392.0,0.5458
392.5,0.4886
393.0,0.2719
393.5,0.1976
394.0,0.402
394.5,0.5111
395.0,0.6235
395.5,0.6334
396.0,0.5491
396.5,0.321
397.0,0.2409
397.5,0.4898
398.0,0.6859
398.5,0.7089
399.0,0.7675
399.5,0.7649
400.0,0.7942
401.0,0.8184
402.0,0.8633
403.0,0.8199
404.0,0.807
405.0,0.8066
406.0,0.7934
407.0,0.7804
408.0,0.8106
409.0,0.8674
410.0,0.7575
411.0,0.8203
412.0,0.8805
413.0,0.8585
414.0,0.8689
415.0,0.8707
416.0,0.8858
417.0,0.8639
418.0,0.8479
419.0,0.8587
420.0,0.8549
421.0,0.8941
422.0,0.8497
423.0,0.8298
424.0,0.8776
425.0,0.876
426.0,0.8527
427.0,0.8365
428.0,0.8148
429.0,0.7715
430.0,0.6749
431.0,0.669
432.0,0.8635
433.0,0.868
434.0,0.806
435.0,0.8417
436.0,0.948
437.0,0.9346
438.0,0.8507
439.0,0.8798
440.0,0.9075
441.0,0.9402
442.0,1.008
443.0,0.9828
444.0,1.003
445.0,0.9818
446.0,0.9367
447.0,1.012
448.0,1.028
449.0,1.031
450.0,1.059
451.0,1.099
452.0,1.058
453.0,0.9951
454.0,1.038
455.0,1.045
456.0,1.069
457.0,1.087
458.0,1.05
459.0,1.044
460.0,1.046
461.0,1.07
462.0,1.078
463.0,1.071
464.0,1.052
465.0,1.039
466.0,1.048
467.0,1.029
468.0,1.042
469.0,1.047
470.0,1.014
471.0,1.013
472.0,1.067
473.0,1.054
474.0,1.056
475.0,1.066
476.0,1.036
477.0,1.039
478.0,1.067
479.0,1.059
480.0,1.059
481.0,1.078
482.0,1.082
483.0,1.068
484.0,1.046
485.0,0.9965
486.0,0.8708
487.0,0.9123
488.0,1.001
489.0,1.004
490.0,1.056
491.0,1.037
492.0,0.9795
493.0,1.012
494.0,1.021
495.0,1.03
496.0,1.036
497.0,1.052
498.0,1.003
499.0,1.016
500.0,0.9869
501.0,0.9689
502.0,0.9561
503.0,0.9962
504.0,0.9758
505.0,1.006
506.0,1.039
507.0,0.9896
508.0,0.9581
509.0,0.9843
510.0,0.9785
511.0,1.004
512.0,1.015
513.0,0.9611
514.0,0.9542
515.0,0.9449
516.0,0.9431
517.0,0.8379
518.0,0.8812
519.0,0.9243
520.0,0.9581
521.0,0.9672
522.0,0.9682
523.0,0.9514
524.0,0.986
525.0,0.9981
526.0,0.9534
527.0,0.8987
528.0,0.9504
529.0,1.002
530.0,0.9874
531.0,1.002
532.0,0.968
533.0,0.9397
534.0,0.9673
535.0,0.9878
536.0,0.9963
537.0,0.9568
538.0,0.9738
539.0,0.966
540.0,0.9263
541.0,0.9339
542.0,0.9635
543.0,0.9522
544.0,0.9697
545.0,0.9657
546.0,0.9702
547.0,0.9679
548.0,0.9555
549.0,0.9584
550.0,0.9703
551.0,0.9584
552.0,0.965
553.0,0.9476
554.0,0.9699
555.0,0.9714
556.0,0.9584
557.0,0.9286
558.0,0.9214
559.0,0.904
560.0,0.9156
561.0,0.928
562.0,0.9216
563.0,0.9473
564.0,0.9218
565.0,0.9141
566.0,0.901
567.0,0.9186
568.0,0.9124
569.0,0.8954
570.0,0.8939
571.0,0.8868
572.0,0.9111
573.0,0.9214
574.0,0.919
575.0,0.9028
576.0,0.8945
577.0,0.9039
578.0,0.8894
579.0,0.8912
580.0,0.9051
581.0,0.9075
582.0,0.9233
583.0,0.9246
584.0,0.9319
585.0,0.9085
586.0,0.8894
587.0,0.9094
588.0,0.8928
589.0,0.8024
590.0,0.8382
591.0,0.8795
592.0,0.8736
593.0,0.8806
594.0,0.8773
595.0,0.8594
596.0,0.883
597.0,0.8751
598.0,0.8709
599.0,0.8708
600.0,0.8695
601.0,0.8601
602.0,0.8532
603.0,0.866
604.0,0.8794
605.0,0.8748
606.0,0.8722
607.0,0.8818
608.0,0.8726
609.0,0.8744
610.0,0.8674
611.0,0.8725
612.0,0.8696
613.0,0.8585
614.0,0.8467
615.0,0.8654
616.0,0.837
617.0,0.8353
618.0,0.8672
619.0,0.8584
620.0,0.8633
621.0,0.863
622.0,0.846
623.0,0.8268
624.0,0.8162
625.0,0.8207
626.0,0.8351
627.0,0.8474
628.0,0.8105
629.0,0.8354
630.0,0.8173
631.0,0.8317
632.0,0.8233
633.0,0.8478
634.0,0.8381
635.0,0.8506
636.0,0.8376
637.0,0.8502
638.0,0.8568
639.0,0.8474
640.0,0.8393
641.0,0.8389
642.0,0.8346
643.0,0.8461
644.0,0.8429
645.0,0.8455
646.0,0.8298
647.0,0.8272
648.0,0.8308
649.0,0.8146
650.0,0.8099
651.0,0.8433
652.0,0.8202
653.0,0.8327
654.0,0.8223
655.0,0.797
656.0,0.7026
657.0,0.7211
658.0,0.8047
659.0,0.8067
660.0,0.8047
661.0,0.8005
662.0,0.7955
663.0,0.784
664.0,0.7998
665.0,0.804
666.0,0.8085
667.0,0.8102
668.0,0.8114
669.0,0.8245
670.0,0.8213
671.0,0.8212
672.0,0.8143
673.0,0.8266
674.0,0.8237
675.0,0.8162
676.0,0.8217
677.0,0.8134
678.0,0.8154
679.0,0.8022
680.0,0.8089
681.0,0.8041
682.0,0.8036
683.0,0.8024
684.0,0.7988
685.0,0.8058
686.0,0.8017
687.0,0.6137
688.0,0.6793
689.0,0.6807
690.0,0.7015
691.0,0.7246
692.0,0.7418
693.0,0.7418
694.0,0.7418
695.0,0.7605
696.0,0.7634
697.0,0.7893
698.0,0.7781
699.0,0.7735
700.0,0.7646
701.0,0.7608
702.0,0.7625
703.0,0.7643
704.0,0.7814
705.0,0.7843
706.0,0.7808
707.0,0.7814
708.0,0.7837
709.0,0.7811
710.0,0.7838
711.0,0.7817
712.0,0.7782
713.0,0.7727
714.0,0.7761
715.0,0.757
716.0,0.7602
717.0,0.7043
718.0,0.6675
719.0,0.6217
720.0,0.6505
721.0,0.6848
722.0,0.7453
723.0,0.7155
724.0,0.669
725.0,0.6654
726.0,0.6858
727.0,0.6904
728.0,0.6642
729.0,0.6706
730.0,0.7047
731.0,0.6808
732.0,0.7112
733.0,0.7352
734.0,0.7485
735.0,0.7355
736.0,0.7349
737.0,0.7387
738.0,0.7408
739.0,0.7274
740.0,0.7429
741.0,0.7334
742.0,0.7325
743.0,0.7507
744.0,0.7475
745.0,0.7467
746.0,0.7504
747.0,0.7519
748.0,0.7505
749.0,0.742
750.0,0.7417
751.0,0.7344
752.0,0.7377
753.0,0.7416
754.0,0.7435
755.0,0.7395
756.0,0.7392
757.0,0.7405
758.0,0.7315
759.0,0.7214
760.0,0.2152
761.0,0.1393
762.0,0.4561
763.0,0.2864
764.0,0.3773
765.0,0.4563
766.0,0.5168
767.0,0.6113
768.0,0.6745
769.0,0.6818
770.0,0.6974
771.0,0.6998
772.0,0.7002
773.0,0.7048
774.0,0.7011
775.0,0.6956
776.0,0.7039
777.0,0.6946
778.0,0.6904
779.0,0.691
780.0,0.6871
781.0,0.6878
782.0,0.6921
783.0,0.68
784.0,0.6832
785.0,0.6788
786.0,0.6867
787.0,0.6793
788.0,0.6732
789.0,0.6745
790.0,0.6634
791.0,0.6626
792.0,0.6568
793.0,0.647
794.0,0.6503
795.0,0.6632
796.0,0.6523
797.0,0.6533
798.0,0.6636
799.0,0.6613
800.0,0.6523
801.0,0.6519
802.0,0.6498
803.0,0.646
804.0,0.6459
805.0,0.6412
806.0,0.6552
807.0,0.6483
808.0,0.6481
809.0,0.6391
810.0,0.6374
811.0,0.641
812.0,0.6292
813.0,0.6212
814.0,0.5714
815.0,0.5691
816.0,0.5425
817.0,0.5472
818.0,0.5321
819.0,0.5689
820.0,0.5459
821.0,0.6031
822.0,0.5928
823.0,0.4633
824.0,0.5865
825.0,0.5965
826.0,0.5839
827.0,0.6048
828.0,0.5443
829.0,0.5792
830.0,0.575
831.0,0.5753
832.0,0.5645
833.0,0.5799
834.0,0.5679
835.0,0.6054
836.0,0.5901
837.0,0.6063
838.0,0.5921
839.0,0.5963
840.0,0.6081
841.0,0.6016
842.0,0.5997
843.0,0.5962
844.0,0.5899
845.0,0.6071
846.0,0.6039
847.0,0.5916
848.0,0.5894
849.0,0.5726
850.0,0.5484
851.0,0.582
852.0,0.5774
853.0,0.5544
854.0,0.4798
855.0,0.5256
856.0,0.5752
857.0,0.5869
858.0,0.5831
859.0,0.5831
860.0,0.5837
861.0,0.5807
862.0,0.5896
863.0,0.6036
864.0,0.5734
865.0,0.5683
866.0,0.511
867.0,0.5333
868.0,0.5803
869.0,0.5682
870.0,0.5844
871.0,0.5765
872.0,0.5744
873.0,0.5732
874.0,0.5664
875.0,0.555
876.0,0.5609
877.0,0.5664
878.0,0.5729
879.0,0.564
880.0,0.5518
881.0,0.5443
882.0,0.5562
883.0,0.5575
884.0,0.555
885.0,0.5592
886.0,0.5354
887.0,0.5393
888.0,0.5489
889.0,0.5524
890.0,0.5506
891.0,0.5485
892.0,0.5356
893.0,0.5237
894.0,0.5128
895.0,0.4957
896.0,0.4808
897.0,0.4341
898.0,0.4591
899.0,0.3766
900.0,0.4595
901.0,0.3909
902.0,0.4287
903.0,0.4394
904.0,0.5128
905.0,0.5003
906.0,0.4743
907.0,0.4158
908.0,0.4199
909.0,0.4387
910.0,0.4106
911.0,0.4225
912.0,0.4378
913.0,0.4164
914.0,0.4126
915.0,0.4362
916.0,0.3867
917.0,0.4527
918.0,0.395
919.0,0.4581
920.0,0.457
921.0,0.4653
922.0,0.4331
923.0,0.4499
924.0,0.4419
925.0,0.4355
926.0,0.4373
927.0,0.4743
928.0,0.3931
929.0,0.3672
930.0,0.3253
931.0,0.3001
932.0,0.2424
933.0,0.2149
934.0,0.1574
935.0,0.2138
936.0,0.1558
937.0,0.1655
938.0,0.1916
939.0,0.2963
940.0,0.3356
941.0,0.278
942.0,0.3052
943.0,0.2306
944.0,0.2271
945.0,0.2828
946.0,0.1773
947.0,0.2877
948.0,0.2255
949.0,0.3636
950.0,0.155
951.0,0.3524
952.0,0.2298
953.0,0.2663
954.0,0.298
955.0,0.2725
956.0,0.2513
957.0,0.2297
958.0,0.3152
959.0,0.281
960.0,0.306
961.0,0.3245
962.0,0.3137
963.0,0.3436
964.0,0.3208
965.0,0.3373
966.0,0.342
967.0,0.3448
968.0,0.4067
969.0,0.4216
970.0,0.3998
971.0,0.4347
972.0,0.4207
973.0,0.3879
974.0,0.3707
975.0,0.3791
976.0,0.3705
977.0,0.3993
978.0,0.3872
979.0,0.3992
980.0,0.3819
981.0,0.4291
982.0,0.4163
983.0,0.4036
984.0,0.4341
985.0,0.4137
986.0,0.4381
987.0,0.4331
988.0,0.4325
989.0,0.434
990.0,0.4293
991.0,0.4357
992.0,0.4377
993.0,0.432
994.0,0.437
995.0,0.4359
996.0,0.4348
997.0,0.435
998.0,0.4332
999.0,0.4315
1000.0,0.4295
1001.0,0.4337
1002.0,0.426
1003.0,0.4263
1004.0,0.417
1005.0,0.4002
1006.0,0.4167
1007.0,0.425
1008.0,0.4236
1009.0,0.4222
1010.0,0.4209
1011.0,0.4228
1012.0,0.42
1013.0,0.4216
1014.0,0.4186
1015.0,0.416
1016.0,0.4142
1017.0,0.4155
1018.0,0.4134
1019.0,0.4062
1020.0,0.4115
1021.0,0.4107
1022.0,0.4081
1023.0,0.4126
1024.0,0.409
1025.0,0.4117
1026.0,0.4104
1027.0,0.4094
1028.0,0.4087
1029.0,0.404
1030.0,0.4061
1031.0,0.4048
1032.0,0.4034
1033.0,0.3974
1034.0,0.3974
1035.0,0.3986
1036.0,0.4009
1037.0,0.3941
1038.0,0.3961
1039.0,0.3959
1040.0,0.3944
1041.0,0.3961
1042.0,0.3934
1043.0,0.3922
1044.0,0.3937
1045.0,0.3885
1046.0,0.3843
1047.0,0.3879
1048.0,0.3901
1049.0,0.3886
1050.0,0.3869
