Wvlgth,Difuse_horizn_irradiance
608.0,0.2439
609.0,0.2437
610.0,0.2409
611.0,0.2416
612.0,0.2401
613.0,0.2363
614.0,0.2323
615.0,0.2367
616.0,0.2283
617.0,0.2271
618.0,0.2351
619.0,0.232
620.0,0.2326
621.0,0.2318
622.0,0.2264
623.0,0.2204
624.0,0.2171
625.0,0.2178
626.0,0.221
627.0,0.2236
628.0,0.2126
629.0,0.2189
630.0,0.2135
631.0,0.2169
632.0,0.2142
633.0,0.22
634.0,0.2169
635.0,0.2195
636.0,0.2155
637.0,0.2181
638.0,0.2192
639.0,0.2162
640.0,0.2135
641.0,0.2128
642.0,0.2111
643.0,0.2134
644.0,0.2119
645.0,0.212
646.0,0.2074
647.0,0.2061
648.0,0.2064
649.0,0.2018
650.0,0.2002
651.0,0.2079
652.0,0.2015
653.0,0.2042
654.0,0.2011
655.0,0.1942
656.0,0.1708
657.0,0.1748
658.0,0.1945
659.0,0.1945
660.0,0.1934
661.0,0.1917
662.0,0.1898
663.0,0.1867
664.0,0.1901
665.0,0.1907
666.0,0.1914
667.0,0.1914
668.0,0.1912
669.0,0.1938
670.0,0.1926
671.0,0.1921
672.0,0.19
673.0,0.1924
674.0,0.1913
675.0,0.1891
676.0,0.1899
677.0,0.1875
678.0,0.1875
679.0,0.1841
680.0,0.1852
681.0,0.1837
682.0,0.1832
683.0,0.1826
684.0,0.1814
685.0,0.1826
686.0,0.1813
687.0,0.136
688.0,0.1514
689.0,0.1515
690.0,0.1562
691.0,0.1616
692.0,0.1656
693.0,0.1655
694.0,0.1655
695.0,0.1699
696.0,0.1704
697.0,0.1765
698.0,0.174
699.0,0.1727
700.0,0.1708
701.0,0.1699
702.0,0.1704
703.0,0.1708
704.0,0.1748
705.0,0.1756
706.0,0.1749
707.0,0.1752
708.0,0.1759
709.0,0.1755
710.0,0.1762
711.0,0.1759
712.0,0.1752
713.0,0.1742
714.0,0.1751
715.0,0.1709
716.0,0.1717
717.0,0.1581
718.0,0.1498
719.0,0.1392
720.0,0.146
721.0,0.1545
722.0,0.1693
723.0,0.1621
724.0,0.151
725.0,0.1503
726.0,0.1553
727.0,0.1565
728.0,0.1504
729.0,0.1522
730.0,0.1603
731.0,0.1546
732.0,0.1621
733.0,0.1681
734.0,0.1713
735.0,0.1682
736.0,0.1681
737.0,0.1689
738.0,0.1696
739.0,0.1665
740.0,0.17
741.0,0.1678
742.0,0.1675
743.0,0.1715
744.0,0.1707
745.0,0.1704
746.0,0.171
747.0,0.1711
748.0,0.1706
749.0,0.1685
750.0,0.1682
751.0,0.1663
752.0,0.1668
753.0,0.1674
754.0,0.1676
755.0,0.1664
756.0,0.1661
757.0,0.1661
758.0,0.1638
759.0,0.161
760.0,0.04285
761.0,0.02661
762.0,0.09716
763.0,0.05822
764.0,0.07857
765.0,0.09662
766.0,0.1109
767.0,0.1326
768.0,0.1474
769.0,0.149
770.0,0.1525
771.0,0.1528
772.0,0.1527
773.0,0.1534
774.0,0.1523
775.0,0.1508
776.0,0.1523
777.0,0.15
778.0,0.1488
779.0,0.1487
780.0,0.1475
781.0,0.1474
782.0,0.148
783.0,0.1451
784.0,0.1455
785.0,0.1443
786.0,0.1457
787.0,0.1437
788.0,0.1421
789.0,0.1421
790.0,0.1393
791.0,0.139
792.0,0.1375
793.0,0.1351
794.0,0.1357
795.0,0.1381
796.0,0.1353
797.0,0.1353
798.0,0.1374
799.0,0.1366
800.0,0.1344
801.0,0.134
802.0,0.1333
803.0,0.1323
804.0,0.132
805.0,0.1309
806.0,0.1335
807.0,0.1318
808.0,0.1316
809.0,0.1294
810.0,0.1288
811.0,0.1292
812.0,0.1263
813.0,0.1243
814.0,0.1134
815.0,0.1127
816.0,0.1069
817.0,0.1077
818.0,0.1044
819.0,0.1121
820.0,0.1071
821.0,0.1191
822.0,0.1166
823.0,0.08852
824.0,0.1148
825.0,0.1167
826.0,0.1137
827.0,0.118
828.0,0.1051
829.0,0.1122
830.0,0.1112
831.0,0.1111
832.0,0.1086
833.0,0.1119
834.0,0.1091
835.0,0.1166
836.0,0.1131
837.0,0.1164
838.0,0.1133
839.0,0.114
840.0,0.1161
841.0,0.1146
842.0,0.1141
843.0,0.1133
844.0,0.1118
845.0,0.1149
846.0,0.1141
847.0,0.1116
848.0,0.1109
849.0,0.1076
850.0,0.1029
851.0,0.1089
852.0,0.1079
853.0,0.1034
854.0,0.08932
855.0,0.09769
856.0,0.1067
857.0,0.1087
858.0,0.1078
859.0,0.1076
860.0,0.1075
861.0,0.1068
862.0,0.1082
863.0,0.1106
864.0,0.1048
865.0,0.1037
866.0,0.09309
867.0,0.09696
868.0,0.1053
869.0,0.1029
870.0,0.1057
871.0,0.104
872.0,0.1035
873.0,0.1031
874.0,0.1017
875.0,0.09943
876.0,0.1003
877.0,0.1011
878.0,0.1021
879.0,0.1003
880.0,0.09796
881.0,0.09643
882.0,0.09836
883.0,0.0984
884.0,0.09779
885.0,0.09834
886.0,0.09393
887.0,0.09447
888.0,0.09594
889.0,0.09643
890.0,0.09588
891.0,0.09538
892.0,0.09289
893.0,0.09052
894.0,0.08829
895.0,0.08493
896.0,0.08194
897.0,0.07329
898.0,0.07772
899.0,0.06221
900.0,0.07769
901.0,0.06523
902.0,0.07195
903.0,0.07349
904.0,0.08673
905.0,0.08429
906.0,0.07957
907.0,0.06878
908.0,0.0695
909.0,0.07288
910.0,0.06754
911.0,0.0696
912.0,0.07222
913.0,0.0681
914.0,0.06742
915.0,0.07148
916.0,0.06264
917.0,0.07424
918.0,0.06391
919.0,0.0749
920.0,0.0747
921.0,0.07617
922.0,0.07033
923.0,0.07336
924.0,0.07157
925.0,0.07031
926.0,0.07057
927.0,0.07675
928.0,0.06239
929.0,0.05786
930.0,0.05025
931.0,0.04594
932.0,0.03628
933.0,0.03171
934.0,0.02245
935.0,0.03152
936.0,0.02226
937.0,0.02368
938.0,0.02773
939.0,0.04473
940.0,0.05124
941.0,0.04169
942.0,0.04603
943.0,0.03378
944.0,0.03325
945.0,0.04203
946.0,0.02517
947.0,0.04261
948.0,0.03262
949.0,0.05489
950.0,0.02152
951.0,0.0529
952.0,0.03302
953.0,0.03875
954.0,0.04393
955.0,0.03979
956.0,0.03622
957.0,0.03272
958.0,0.04629
959.0,0.04068
960.0,0.04459
961.0,0.0475
962.0,0.04573
963.0,0.05049
964.0,0.04675
965.0,0.04933
966.0,0.0503
967.0,0.05061
968.0,0.0605
969.0,0.06275
970.0,0.05916
971.0,0.06471
972.0,0.06233
973.0,0.057
974.0,0.05421
975.0,0.05544
976.0,0.05398
977.0,0.05849
978.0,0.05646
979.0,0.05832
980.0,0.05547
981.0,0.06281
982.0,0.0607
983.0,0.05863
984.0,0.06339
985.0,0.06004
986.0,0.06389
987.0,0.06299
988.0,0.0628
989.0,0.06303
990.0,0.06215
991.0,0.06307
992.0,0.06327
993.0,0.06229
994.0,0.063
995.0,0.06275
996.0,0.06249
997.0,0.06243
998.0,0.06206
999.0,0.06174
1000.0,0.06135
1001.0,0.06187
1002.0,0.06061
1003.0,0.06065
1004.0,0.0592
1005.0,0.05678
1006.0,0.05901
1007.0,0.06011
1008.0,0.05982
1009.0,0.05951
1010.0,0.05924
1011.0,0.05947
1012.0,0.05897
1013.0,0.05913
1014.0,0.05863
1015.0,0.05819
1016.0,0.05785
1017.0,0.05794
1018.0,0.05758
1019.0,0.05646
1020.0,0.05715
1021.0,0.05696
1022.0,0.05651
1023.0,0.05705
1024.0,0.05644
1025.0,0.05678
1026.0,0.05652
1027.0,0.0563
1028.0,0.05613
1029.0,0.05541
1030.0,0.05563
1031.0,0.05537
1032.0,0.0551
1033.0,0.05421
1034.0,0.05413
1035.0,0.05422
1036.0,0.05445
1037.0,0.05346
1038.0,0.05365
1039.0,0.05356
1040.0,0.05327
1041.0,0.05343
1042.0,0.05299
1043.0,0.05277
1044.0,0.05289
1045.0,0.05211
1046.0,0.05148
1047.0,0.05188
1048.0,0.05211
1049.0,0.05183
1050.0,0.05153
