Wvlgth,Difuse_horizn_irradiance
702.0,0.06096
703.0,0.06119
704.0,0.06216
705.0,0.06242
706.0,0.06196
707.0,0.06196
708.0,0.06215
709.0,0.06173
710.0,0.06203
711.0,0.06181
712.0,0.06144
713.0,0.0611
714.0,0.06137
715.0,0.06011
716.0,0.06048
717.0,0.05889
718.0,0.05716
719.0,0.05421
720.0,0.05627
721.0,0.05722
722.0,0.05994
723.0,0.05902
724.0,0.05674
725.0,0.05684
726.0,0.05774
727.0,0.05802
728.0,0.05652
729.0,0.05613
730.0,0.05843
731.0,0.05718
732.0,0.05851
733.0,0.05936
734.0,0.06018
735.0,0.05921
736.0,0.05903
737.0,0.05937
738.0,0.05891
739.0,0.05787
740.0,0.05883
741.0,0.05786
742.0,0.0576
743.0,0.0589
744.0,0.05849
745.0,0.05827
746.0,0.05845
747.0,0.05845
748.0,0.05824
749.0,0.0575
750.0,0.05743
751.0,0.05681
752.0,0.05702
753.0,0.05727
754.0,0.05737
755.0,0.05698
756.0,0.05687
757.0,0.05687
758.0,0.05608
759.0,0.055
760.0,0.01351
761.0,0.008429
762.0,0.03122
763.0,0.01836
764.0,0.02494
765.0,0.03102
766.0,0.0362
767.0,0.04408
768.0,0.04977
769.0,0.0505
770.0,0.05189
771.0,0.05209
772.0,0.05204
773.0,0.05225
774.0,0.05183
775.0,0.05126
776.0,0.05172
777.0,0.05088
778.0,0.05043
779.0,0.05035
780.0,0.04996
781.0,0.04992
782.0,0.05017
783.0,0.04924
784.0,0.04941
785.0,0.04906
786.0,0.04959
787.0,0.04918
788.0,0.04878
789.0,0.0489
790.0,0.04833
791.0,0.04791
792.0,0.04738
793.0,0.04663
794.0,0.04637
795.0,0.04729
796.0,0.0469
797.0,0.04685
798.0,0.04708
799.0,0.04693
800.0,0.04633
801.0,0.04626
802.0,0.046
803.0,0.04567
804.0,0.04552
805.0,0.04495
806.0,0.04562
807.0,0.04508
808.0,0.04489
809.0,0.04428
810.0,0.04419
811.0,0.04438
812.0,0.04386
813.0,0.04348
814.0,0.0414
815.0,0.04108
816.0,0.03998
817.0,0.03975
818.0,0.03875
819.0,0.03984
820.0,0.03882
821.0,0.04108
822.0,0.04074
823.0,0.03535
824.0,0.04067
825.0,0.04075
826.0,0.04031
827.0,0.04114
828.0,0.03866
829.0,0.03982
830.0,0.0397
831.0,0.03951
832.0,0.03913
833.0,0.03892
834.0,0.03854
835.0,0.04002
836.0,0.03953
837.0,0.03988
838.0,0.03904
839.0,0.03904
840.0,0.03966
841.0,0.03925
842.0,0.03891
843.0,0.03846
844.0,0.03805
845.0,0.03895
846.0,0.03863
847.0,0.0377
848.0,0.03751
849.0,0.03635
850.0,0.03469
851.0,0.03677
852.0,0.03634
853.0,0.03475
854.0,0.03006
855.0,0.03281
856.0,0.03587
857.0,0.03651
858.0,0.03623
859.0,0.03615
860.0,0.03612
861.0,0.0359
862.0,0.03639
863.0,0.03721
864.0,0.0353
865.0,0.03493
866.0,0.03136
867.0,0.03267
868.0,0.03549
869.0,0.03469
870.0,0.03562
871.0,0.03507
872.0,0.03488
873.0,0.03474
874.0,0.03426
875.0,0.03351
876.0,0.03379
877.0,0.03405
878.0,0.03438
879.0,0.03377
880.0,0.03297
881.0,0.03248
882.0,0.03312
883.0,0.0331
884.0,0.03289
885.0,0.03306
886.0,0.03167
887.0,0.03177
888.0,0.03234
889.0,0.03236
890.0,0.0323
891.0,0.03206
892.0,0.03137
893.0,0.03085
894.0,0.03051
895.0,0.02988
896.0,0.02966
897.0,0.02789
898.0,0.0285
899.0,0.02491
900.0,0.02784
901.0,0.02543
902.0,0.02621
903.0,0.0271
904.0,0.02989
905.0,0.02942
906.0,0.02819
907.0,0.02593
908.0,0.02617
909.0,0.02646
910.0,0.02581
911.0,0.02606
912.0,0.02646
913.0,0.0261
914.0,0.02584
915.0,0.02654
916.0,0.02479
917.0,0.02678
918.0,0.02506
919.0,0.02688
920.0,0.02677
921.0,0.02653
922.0,0.02545
923.0,0.02556
924.0,0.02572
925.0,0.02541
926.0,0.02532
927.0,0.02673
928.0,0.02428
929.0,0.0233
930.0,0.02165
931.0,0.02005
932.0,0.01737
933.0,0.0164
934.0,0.01385
935.0,0.01542
936.0,0.01266
937.0,0.0137
938.0,0.01507
939.0,0.01931
940.0,0.02095
941.0,0.01851
942.0,0.01936
943.0,0.01578
944.0,0.01511
945.0,0.01865
946.0,0.01351
947.0,0.01906
948.0,0.0158
949.0,0.0219
950.0,0.0126
951.0,0.02121
952.0,0.01606
953.0,0.01774
954.0,0.01854
955.0,0.0174
956.0,0.01691
957.0,0.0163
958.0,0.01876
959.0,0.01785
960.0,0.019
961.0,0.01946
962.0,0.01897
963.0,0.01989
964.0,0.01902
965.0,0.01942
966.0,0.01992
967.0,0.02013
968.0,0.02155
969.0,0.02207
970.0,0.02146
971.0,0.02228
972.0,0.02172
973.0,0.02094
974.0,0.02015
975.0,0.02024
976.0,0.02013
977.0,0.021
978.0,0.0206
979.0,0.0208
980.0,0.02038
981.0,0.02154
982.0,0.02115
983.0,0.0207
984.0,0.02141
985.0,0.02089
986.0,0.02137
987.0,0.02118
988.0,0.02114
989.0,0.02095
990.0,0.02084
991.0,0.02092
992.0,0.02098
993.0,0.0208
994.0,0.02087
995.0,0.02077
996.0,0.02072
997.0,0.0207
998.0,0.02059
999.0,0.02047
1000.0,0.02039
1001.0,0.0205
1002.0,0.02026
1003.0,0.0201
1004.0,0.01967
1005.0,0.01879
1006.0,0.01957
1007.0,0.01991
1008.0,0.01984
1009.0,0.01977
1010.0,0.01969
1011.0,0.01967
1012.0,0.01954
1013.0,0.01954
1014.0,0.01937
1015.0,0.01923
1016.0,0.01912
1017.0,0.01915
1018.0,0.019
1019.0,0.01869
1020.0,0.01886
1021.0,0.01878
1022.0,0.01865
1023.0,0.01883
1024.0,0.01869
1025.0,0.01871
1026.0,0.01863
1027.0,0.01855
1028.0,0.0185
1029.0,0.01826
1030.0,0.0183
1031.0,0.01822
1032.0,0.01812
1033.0,0.01782
1034.0,0.01779
1035.0,0.01781
1036.0,0.01789
1037.0,0.01755
1038.0,0.01761
1039.0,0.01757
1040.0,0.01747
1041.0,0.01752
1042.0,0.01737
1043.0,0.01729
1044.0,0.01733
1045.0,0.01706
1046.0,0.01685
1047.0,0.01698
1048.0,0.01705
1049.0,0.01695
1050.0,0.01685
