Wvlgth,Global_horizn_irradiance
418.0,0.4278
419.0,0.4337
420.0,0.432
421.0,0.4523
422.0,0.43
423.0,0.4202
424.0,0.4446
425.0,0.4441
426.0,0.4329
427.0,0.4249
428.0,0.4141
429.0,0.3927
430.0,0.3438
431.0,0.3408
432.0,0.4403
433.0,0.4429
434.0,0.4114
435.0,0.4297
436.0,0.4846
437.0,0.4783
438.0,0.4355
439.0,0.45
440.0,0.4645
441.0,0.4816
442.0,0.5167
443.0,0.5041
444.0,0.5147
445.0,0.5039
446.0,0.4816
447.0,0.5205
448.0,0.5283
449.0,0.5306
450.0,0.5456
451.0,0.5659
452.0,0.5455
453.0,0.5133
454.0,0.5361
455.0,0.5392
456.0,0.552
457.0,0.5609
458.0,0.5413
459.0,0.5381
460.0,0.5392
461.0,0.5514
462.0,0.5559
463.0,0.5521
464.0,0.5435
465.0,0.5373
466.0,0.5429
467.0,0.5328
468.0,0.5391
469.0,0.5419
470.0,0.5248
471.0,0.5241
472.0,0.5523
473.0,0.5455
474.0,0.546
475.0,0.5506
476.0,0.534
477.0,0.5352
478.0,0.5493
479.0,0.5449
480.0,0.5449
481.0,0.5545
482.0,0.5571
483.0,0.5506
484.0,0.5398
485.0,0.5149
486.0,0.4505
487.0,0.4724
488.0,0.5181
489.0,0.5194
490.0,0.5462
491.0,0.5368
492.0,0.5069
493.0,0.5235
494.0,0.5287
495.0,0.5331
496.0,0.536
497.0,0.5441
498.0,0.5181
499.0,0.524
500.0,0.5085
501.0,0.4984
502.0,0.491
503.0,0.5109
504.0,0.501
505.0,0.5147
506.0,0.5324
507.0,0.5075
508.0,0.4918
509.0,0.5055
510.0,0.5027
511.0,0.5156
512.0,0.5212
513.0,0.4936
514.0,0.49
515.0,0.485
516.0,0.4839
517.0,0.4299
518.0,0.452
519.0,0.4739
520.0,0.4908
521.0,0.4951
522.0,0.495
523.0,0.4862
524.0,0.5034
525.0,0.5086
526.0,0.485
527.0,0.4563
528.0,0.4814
529.0,0.5065
530.0,0.4989
531.0,0.5059
532.0,0.4883
533.0,0.474
534.0,0.488
535.0,0.4984
536.0,0.5028
537.0,0.4831
538.0,0.492
539.0,0.4881
540.0,0.4681
541.0,0.472
542.0,0.4866
543.0,0.4803
544.0,0.489
545.0,0.4864
546.0,0.4885
547.0,0.4865
548.0,0.4799
549.0,0.4815
550.0,0.4875
551.0,0.4814
552.0,0.4845
553.0,0.4755
554.0,0.4862
555.0,0.4864
556.0,0.4795
557.0,0.4641
558.0,0.4596
559.0,0.4501
560.0,0.4555
561.0,0.4612
562.0,0.4573
563.0,0.4693
564.0,0.4561
565.0,0.4518
566.0,0.4448
567.0,0.453
568.0,0.4495
569.0,0.4416
570.0,0.4397
571.0,0.4349
572.0,0.4466
573.0,0.451
574.0,0.4493
575.0,0.441
576.0,0.4367
577.0,0.4413
578.0,0.4346
579.0,0.4364
580.0,0.4446
581.0,0.447
582.0,0.4561
583.0,0.4579
584.0,0.4623
585.0,0.4512
586.0,0.442
587.0,0.4521
588.0,0.445
589.0,0.4022
590.0,0.4201
591.0,0.4398
592.0,0.4374
593.0,0.4398
594.0,0.4384
595.0,0.4295
596.0,0.4383
597.0,0.4342
598.0,0.4315
599.0,0.4308
600.0,0.4294
601.0,0.4241
602.0,0.4204
603.0,0.4263
604.0,0.4326
605.0,0.4307
606.0,0.4307
607.0,0.4369
608.0,0.4335
609.0,0.4352
610.0,0.4324
611.0,0.4356
612.0,0.4347
613.0,0.4295
614.0,0.4243
615.0,0.4346
616.0,0.421
617.0,0.4207
618.0,0.4371
619.0,0.433
620.0,0.4352
621.0,0.4339
622.0,0.4222
623.0,0.4097
624.0,0.4064
625.0,0.4112
626.0,0.4194
627.0,0.4259
628.0,0.3962
629.0,0.417
630.0,0.4069
631.0,0.4188
632.0,0.4181
633.0,0.4326
634.0,0.429
635.0,0.4365
636.0,0.4305
637.0,0.4375
638.0,0.4416
639.0,0.4379
640.0,0.4346
641.0,0.4353
642.0,0.4337
643.0,0.4405
644.0,0.4393
645.0,0.4415
646.0,0.4348
647.0,0.4356
648.0,0.4394
649.0,0.4308
650.0,0.4267
651.0,0.4441
652.0,0.4357
653.0,0.4394
654.0,0.4339
655.0,0.4222
656.0,0.3716
657.0,0.3815
658.0,0.4251
659.0,0.425
660.0,0.4218
661.0,0.4146
662.0,0.407
663.0,0.4036
664.0,0.4166
665.0,0.4219
666.0,0.4265
667.0,0.4293
668.0,0.431
669.0,0.4389
670.0,0.4377
671.0,0.4381
672.0,0.4347
673.0,0.4418
674.0,0.4406
675.0,0.437
676.0,0.4403
677.0,0.436
678.0,0.4373
679.0,0.4305
680.0,0.4344
681.0,0.4321
682.0,0.4321
683.0,0.4317
684.0,0.4301
685.0,0.434
686.0,0.4319
687.0,0.2696
688.0,0.3236
689.0,0.3254
690.0,0.3446
691.0,0.3672
692.0,0.3877
693.0,0.3985
694.0,0.4065
695.0,0.4174
696.0,0.4202
697.0,0.4298
698.0,0.4241
699.0,0.4248
700.0,0.4201
701.0,0.4189
702.0,0.4188
703.0,0.4203
704.0,0.428
705.0,0.4303
706.0,0.4274
707.0,0.4276
708.0,0.4289
709.0,0.4264
710.0,0.4283
711.0,0.4269
712.0,0.4246
713.0,0.422
714.0,0.4239
715.0,0.4148
716.0,0.4174
717.0,0.3992
718.0,0.3882
719.0,0.3659
720.0,0.3795
721.0,0.3888
722.0,0.411
723.0,0.4026
724.0,0.3843
725.0,0.385
726.0,0.39
727.0,0.3941
728.0,0.3803
729.0,0.3797
730.0,0.3968
731.0,0.3866
732.0,0.3983
733.0,0.4066
734.0,0.4129
735.0,0.4063
736.0,0.4056
737.0,0.4081
738.0,0.4067
739.0,0.4
740.0,0.4073
741.0,0.4013
742.0,0.4003
743.0,0.41
744.0,0.4079
745.0,0.4072
746.0,0.4091
747.0,0.4099
748.0,0.4091
749.0,0.4045
750.0,0.4044
751.0,0.4005
752.0,0.4024
753.0,0.4046
754.0,0.4058
755.0,0.4037
756.0,0.4035
757.0,0.4042
758.0,0.3993
759.0,0.3905
760.0,0.04995
761.0,0.02488
762.0,0.1788
763.0,0.08017
764.0,0.128
765.0,0.1785
766.0,0.2282
767.0,0.2982
768.0,0.353
769.0,0.3624
770.0,0.3771
771.0,0.3812
772.0,0.3823
773.0,0.385
774.0,0.3832
775.0,0.3803
776.0,0.3848
777.0,0.3797
778.0,0.3774
779.0,0.3777
780.0,0.3756
781.0,0.3761
782.0,0.3786
783.0,0.3721
784.0,0.374
785.0,0.3719
786.0,0.3765
787.0,0.3736
788.0,0.371
789.0,0.3726
790.0,0.368
791.0,0.3664
792.0,0.3631
793.0,0.358
794.0,0.3573
795.0,0.3651
796.0,0.3617
797.0,0.3621
798.0,0.3657
799.0,0.3651
800.0,0.361
801.0,0.3609
802.0,0.3597
803.0,0.3579
804.0,0.3576
805.0,0.3543
806.0,0.361
807.0,0.3575
808.0,0.357
809.0,0.3528
810.0,0.353
811.0,0.3551
812.0,0.3509
813.0,0.348
814.0,0.3285
815.0,0.3269
816.0,0.3204
817.0,0.3191
818.0,0.3111
819.0,0.3223
820.0,0.3138
821.0,0.3355
822.0,0.3331
823.0,0.2774
824.0,0.3327
825.0,0.3348
826.0,0.3295
827.0,0.3391
828.0,0.3161
829.0,0.3286
830.0,0.3282
831.0,0.3273
832.0,0.3243
833.0,0.3241
834.0,0.3203
835.0,0.3358
836.0,0.3309
837.0,0.3361
838.0,0.3293
839.0,0.3305
840.0,0.3367
841.0,0.3337
842.0,0.3318
843.0,0.3291
844.0,0.3262
845.0,0.3349
846.0,0.333
847.0,0.3259
848.0,0.325
849.0,0.3158
850.0,0.3023
851.0,0.3211
852.0,0.3184
853.0,0.3053
854.0,0.2645
855.0,0.2894
856.0,0.317
857.0,0.3232
858.0,0.3213
859.0,0.3212
860.0,0.3215
861.0,0.3199
862.0,0.3248
863.0,0.3326
864.0,0.3161
865.0,0.3133
866.0,0.2817
867.0,0.2941
868.0,0.32
869.0,0.3134
870.0,0.3224
871.0,0.3181
872.0,0.3169
873.0,0.3163
874.0,0.3126
875.0,0.3063
876.0,0.3096
877.0,0.3126
878.0,0.3163
879.0,0.3113
880.0,0.3046
881.0,0.3007
882.0,0.3073
883.0,0.3079
884.0,0.3066
885.0,0.3088
886.0,0.2963
887.0,0.2981
888.0,0.304
889.0,0.305
890.0,0.3048
891.0,0.3033
892.0,0.2969
893.0,0.2919
894.0,0.2883
895.0,0.2817
896.0,0.2807
897.0,0.2626
898.0,0.2694
899.0,0.2272
900.0,0.2648
901.0,0.2397
902.0,0.2479
903.0,0.257
904.0,0.2888
905.0,0.2841
906.0,0.2721
907.0,0.2468
908.0,0.2509
909.0,0.2553
910.0,0.2445
911.0,0.2487
912.0,0.256
913.0,0.2484
914.0,0.2498
915.0,0.2561
916.0,0.2398
917.0,0.2615
918.0,0.2437
919.0,0.2637
920.0,0.2658
921.0,0.2635
922.0,0.2506
923.0,0.2548
924.0,0.2549
925.0,0.2519
926.0,0.2521
927.0,0.2689
928.0,0.2374
929.0,0.2261
930.0,0.2054
931.0,0.1896
932.0,0.1599
933.0,0.1473
934.0,0.118
935.0,0.1416
936.0,0.1107
937.0,0.1192
938.0,0.1343
939.0,0.1862
940.0,0.2061
941.0,0.1778
942.0,0.1898
943.0,0.1496
944.0,0.1445
945.0,0.1806
946.0,0.1228
947.0,0.1851
948.0,0.149
949.0,0.2218
950.0,0.1136
951.0,0.2151
952.0,0.1549
953.0,0.1727
954.0,0.1857
955.0,0.1742
956.0,0.1639
957.0,0.1601
958.0,0.1915
959.0,0.178
960.0,0.1922
961.0,0.1994
962.0,0.1939
963.0,0.2072
964.0,0.1962
965.0,0.203
966.0,0.2125
967.0,0.2153
968.0,0.2354
969.0,0.2411
970.0,0.2346
971.0,0.2462
972.0,0.2392
973.0,0.2296
974.0,0.2184
975.0,0.222
976.0,0.2204
977.0,0.2335
978.0,0.2284
979.0,0.2319
980.0,0.227
981.0,0.2421
982.0,0.2371
983.0,0.2316
984.0,0.2429
985.0,0.2355
986.0,0.2441
987.0,0.2419
988.0,0.2418
989.0,0.2409
990.0,0.2396
991.0,0.2419
992.0,0.2429
993.0,0.2407
994.0,0.2425
995.0,0.2417
996.0,0.2413
997.0,0.2414
998.0,0.2404
999.0,0.2394
1000.0,0.2387
1001.0,0.2406
1002.0,0.2376
1003.0,0.2367
1004.0,0.2317
1005.0,0.222
1006.0,0.2314
1007.0,0.2359
1008.0,0.2354
1009.0,0.2348
1010.0,0.2342
1011.0,0.2346
1012.0,0.2333
1013.0,0.2338
1014.0,0.2322
1015.0,0.2308
1016.0,0.2298
1017.0,0.2305
1018.0,0.2292
1019.0,0.2257
1020.0,0.2282
1021.0,0.2277
1022.0,0.2264
1023.0,0.2289
1024.0,0.2274
1025.0,0.2282
1026.0,0.2276
1027.0,0.227
1028.0,0.2266
1029.0,0.224
1030.0,0.225
1031.0,0.2243
1032.0,0.2234
1033.0,0.2201
1034.0,0.22
1035.0,0.2206
1036.0,0.2219
1037.0,0.218
1038.0,0.2191
1039.0,0.219
1040.0,0.2181
1041.0,0.219
1042.0,0.2174
1043.0,0.2168
1044.0,0.2175
1045.0,0.2146
1046.0,0.2122
1047.0,0.2141
1048.0,0.2153
1049.0,0.2143
1050.0,0.2132
