Wvlgth,Global_horizn_irradiance
548.0,1.345
549.0,1.349
550.0,1.366
551.0,1.349
552.0,1.358
553.0,1.334
554.0,1.365
555.0,1.368
556.0,1.35
557.0,1.308
558.0,1.298
559.0,1.274
560.0,1.291
561.0,1.309
562.0,1.3
563.0,1.337
564.0,1.301
565.0,1.291
566.0,1.273
567.0,1.298
568.0,1.29
569.0,1.268
570.0,1.266
571.0,1.255
572.0,1.291
573.0,1.305
574.0,1.302
575.0,1.28
576.0,1.268
577.0,1.281
578.0,1.26
579.0,1.261
580.0,1.28
581.0,1.282
582.0,1.303
583.0,1.304
584.0,1.314
585.0,1.281
586.0,1.254
587.0,1.283
588.0,1.261
589.0,1.138
590.0,1.188
591.0,1.244
592.0,1.237
593.0,1.246
594.0,1.242
595.0,1.217
596.0,1.248
597.0,1.238
598.0,1.231
599.0,1.23
600.0,1.228
601.0,1.214
602.0,1.204
603.0,1.222
604.0,1.241
605.0,1.234
606.0,1.229
607.0,1.242
608.0,1.228
609.0,1.23
610.0,1.22
611.0,1.226
612.0,1.222
613.0,1.206
614.0,1.189
615.0,1.214
616.0,1.174
617.0,1.171
618.0,1.215
619.0,1.203
620.0,1.21
621.0,1.21
622.0,1.188
623.0,1.163
624.0,1.147
625.0,1.151
626.0,1.171
627.0,1.189
628.0,1.146
629.0,1.174
630.0,1.149
631.0,1.165
632.0,1.152
633.0,1.185
634.0,1.17
635.0,1.186
636.0,1.168
637.0,1.185
638.0,1.193
639.0,1.179
640.0,1.167
641.0,1.166
642.0,1.16
643.0,1.175
644.0,1.17
645.0,1.174
646.0,1.153
647.0,1.151
648.0,1.156
649.0,1.134
650.0,1.124
651.0,1.17
652.0,1.141
653.0,1.155
654.0,1.14
655.0,1.106
656.0,0.974
657.0,0.9995
658.0,1.115
659.0,1.118
660.0,1.116
661.0,1.113
662.0,1.108
663.0,1.091
664.0,1.109
665.0,1.113
666.0,1.118
667.0,1.119
668.0,1.119
669.0,1.137
670.0,1.132
671.0,1.132
672.0,1.122
673.0,1.138
674.0,1.134
675.0,1.124
676.0,1.131
677.0,1.119
678.0,1.122
679.0,1.103
680.0,1.112
681.0,1.105
682.0,1.104
683.0,1.103
684.0,1.098
685.0,1.107
686.0,1.101
687.0,0.8908
688.0,0.9641
689.0,0.9652
690.0,0.9873
691.0,1.012
692.0,1.029
693.0,1.029
694.0,1.028
695.0,1.049
696.0,1.053
697.0,1.082
698.0,1.067
699.0,1.064
700.0,1.052
701.0,1.047
702.0,1.048
703.0,1.05
704.0,1.071
705.0,1.074
706.0,1.069
707.0,1.069
708.0,1.072
709.0,1.066
710.0,1.07
711.0,1.067
712.0,1.061
713.0,1.054
714.0,1.058
715.0,1.033
716.0,1.037
717.0,0.9765
718.0,0.9275
719.0,0.8669
720.0,0.9066
721.0,0.9449
722.0,1.017
723.0,0.9823
724.0,0.9248
725.0,0.9211
726.0,0.9481
727.0,0.9508
728.0,0.9204
729.0,0.9239
730.0,0.9684
731.0,0.9389
732.0,0.9739
733.0,1.0
734.0,1.017
735.0,0.9999
736.0,0.9984
737.0,1.004
738.0,1.003
739.0,0.9846
740.0,1.004
741.0,0.9909
742.0,0.989
743.0,1.013
744.0,1.008
745.0,1.007
746.0,1.012
747.0,1.014
748.0,1.012
749.0,1.0
750.0,0.9997
751.0,0.9897
752.0,0.994
753.0,0.999
754.0,1.001
755.0,0.996
756.0,0.9955
757.0,0.9971
758.0,0.9851
759.0,0.9735
760.0,0.3723
761.0,0.2637
762.0,0.6729
763.0,0.4668
764.0,0.5803
765.0,0.6734
766.0,0.7372
767.0,0.8484
768.0,0.9182
769.0,0.9243
770.0,0.9411
771.0,0.9423
772.0,0.9423
773.0,0.9483
774.0,0.9433
775.0,0.9357
776.0,0.9469
777.0,0.9343
778.0,0.9287
779.0,0.9295
780.0,0.9241
781.0,0.925
782.0,0.9307
783.0,0.9144
784.0,0.9186
785.0,0.9126
786.0,0.9234
787.0,0.9147
788.0,0.9071
789.0,0.9091
790.0,0.8966
791.0,0.8932
792.0,0.8852
793.0,0.8722
794.0,0.8741
795.0,0.8921
796.0,0.8806
797.0,0.8817
798.0,0.8928
799.0,0.8903
800.0,0.8789
801.0,0.879
802.0,0.8761
803.0,0.8712
804.0,0.8708
805.0,0.8636
806.0,0.8809
807.0,0.872
808.0,0.8716
809.0,0.8605
810.0,0.8589
811.0,0.8649
812.0,0.8519
813.0,0.843
814.0,0.7853
815.0,0.7819
816.0,0.7458
817.0,0.751
818.0,0.732
819.0,0.775
820.0,0.7469
821.0,0.815
822.0,0.8026
823.0,0.6474
824.0,0.7968
825.0,0.8067
826.0,0.7935
827.0,0.8174
828.0,0.7454
829.0,0.7855
830.0,0.7806
831.0,0.7806
832.0,0.7677
833.0,0.7838
834.0,0.7711
835.0,0.815
836.0,0.7987
837.0,0.816
838.0,0.7982
839.0,0.8023
840.0,0.8177
841.0,0.8097
842.0,0.8061
843.0,0.8004
844.0,0.7924
845.0,0.8147
846.0,0.8104
847.0,0.7936
848.0,0.791
849.0,0.7686
850.0,0.736
851.0,0.7817
852.0,0.7752
853.0,0.744
854.0,0.6442
855.0,0.7052
856.0,0.7718
857.0,0.7873
858.0,0.7823
859.0,0.782
860.0,0.7827
861.0,0.7787
862.0,0.7905
863.0,0.8092
864.0,0.7687
865.0,0.7618
866.0,0.685
867.0,0.7148
868.0,0.7778
869.0,0.7615
870.0,0.7832
871.0,0.7726
872.0,0.7697
873.0,0.7682
874.0,0.759
875.0,0.7437
876.0,0.7516
877.0,0.759
878.0,0.7677
879.0,0.7558
880.0,0.7395
881.0,0.7297
882.0,0.7457
883.0,0.7472
884.0,0.744
885.0,0.7496
886.0,0.7184
887.0,0.7231
888.0,0.7364
889.0,0.7403
890.0,0.7387
891.0,0.7354
892.0,0.7192
893.0,0.7052
894.0,0.6937
895.0,0.6743
896.0,0.6558
897.0,0.5984
898.0,0.6294
899.0,0.5263
900.0,0.6268
901.0,0.5434
902.0,0.5877
903.0,0.6045
904.0,0.6926
905.0,0.6778
906.0,0.6445
907.0,0.5745
908.0,0.5787
909.0,0.6001
910.0,0.5712
911.0,0.5842
912.0,0.6006
913.0,0.5798
914.0,0.5713
915.0,0.6027
916.0,0.538
917.0,0.6202
918.0,0.5491
919.0,0.6263
920.0,0.621
921.0,0.631
922.0,0.5937
923.0,0.61
924.0,0.6049
925.0,0.5968
926.0,0.5985
927.0,0.6435
928.0,0.5509
929.0,0.5199
930.0,0.4655
931.0,0.4289
932.0,0.3539
933.0,0.3196
934.0,0.245
935.0,0.3124
936.0,0.2355
937.0,0.2519
938.0,0.2881
939.0,0.4225
940.0,0.4735
941.0,0.4002
942.0,0.4333
943.0,0.3338
944.0,0.3251
945.0,0.4067
946.0,0.2648
947.0,0.4155
948.0,0.329
949.0,0.512
950.0,0.2381
951.0,0.4961
952.0,0.3373
953.0,0.3857
954.0,0.4234
955.0,0.3904
956.0,0.3644
957.0,0.3381
958.0,0.4416
959.0,0.402
960.0,0.4366
961.0,0.4577
962.0,0.4437
963.0,0.4801
964.0,0.4512
965.0,0.4707
966.0,0.4783
967.0,0.482
968.0,0.5537
969.0,0.5742
970.0,0.5469
971.0,0.5876
972.0,0.5706
973.0,0.5327
974.0,0.5124
975.0,0.5201
976.0,0.5113
977.0,0.5441
978.0,0.5306
979.0,0.5442
980.0,0.523
981.0,0.5801
982.0,0.5656
983.0,0.5504
984.0,0.5843
985.0,0.5619
986.0,0.5879
987.0,0.5825
988.0,0.582
989.0,0.5815
990.0,0.5771
991.0,0.584
992.0,0.5865
993.0,0.5802
994.0,0.5855
995.0,0.5837
996.0,0.5825
997.0,0.5827
998.0,0.5803
999.0,0.5779
1000.0,0.5757
1001.0,0.5808
1002.0,0.5721
1003.0,0.5711
1004.0,0.5589
1005.0,0.5359
1006.0,0.5582
1007.0,0.5692
1008.0,0.5676
1009.0,0.566
1010.0,0.5644
1011.0,0.5662
1012.0,0.5627
1013.0,0.5644
1014.0,0.5605
1015.0,0.557
1016.0,0.5547
1017.0,0.5564
1018.0,0.5534
1019.0,0.5443
1020.0,0.5509
1021.0,0.5497
1022.0,0.5464
1023.0,0.5525
1024.0,0.5482
1025.0,0.5511
1026.0,0.5494
1027.0,0.5481
1028.0,0.5472
1029.0,0.541
1030.0,0.5436
1031.0,0.5419
1032.0,0.54
1033.0,0.5319
1034.0,0.5318
1035.0,0.5335
1036.0,0.5366
1037.0,0.5276
1038.0,0.5301
1039.0,0.53
1040.0,0.5279
1041.0,0.5303
1042.0,0.5266
1043.0,0.5251
1044.0,0.5271
1045.0,0.5201
1046.0,0.5146
1047.0,0.5194
1048.0,0.5224
1049.0,0.5205
1050.0,0.5183
