Wvlgth,Difuse_horizn_irradiance
418.0,0.2107
419.0,0.2125
420.0,0.2107
421.0,0.2194
422.0,0.2075
423.0,0.2017
424.0,0.2123
425.0,0.2109
426.0,0.2045
427.0,0.1998
428.0,0.1938
429.0,0.1828
430.0,0.1592
431.0,0.1571
432.0,0.2019
433.0,0.202
434.0,0.1868
435.0,0.1943
436.0,0.2179
437.0,0.2139
438.0,0.1937
439.0,0.1993
440.0,0.2045
441.0,0.2108
442.0,0.225
443.0,0.2185
444.0,0.2221
445.0,0.2166
446.0,0.206
447.0,0.2215
448.0,0.2239
449.0,0.2235
450.0,0.2286
451.0,0.2359
452.0,0.2264
453.0,0.212
454.0,0.2204
455.0,0.2205
456.0,0.2246
457.0,0.2269
458.0,0.2179
459.0,0.2153
460.0,0.2145
461.0,0.2182
462.0,0.2188
463.0,0.2166
464.0,0.2123
465.0,0.209
466.0,0.2102
467.0,0.2054
468.0,0.2067
469.0,0.2067
470.0,0.1992
471.0,0.198
472.0,0.2078
473.0,0.2044
474.0,0.2038
475.0,0.2046
476.0,0.1974
477.0,0.1968
478.0,0.2007
479.0,0.1977
480.0,0.1964
481.0,0.1986
482.0,0.1984
483.0,0.1951
484.0,0.1905
485.0,0.1811
486.0,0.1579
487.0,0.1649
488.0,0.1801
489.0,0.1798
490.0,0.188
491.0,0.1838
492.0,0.1728
493.0,0.1777
494.0,0.1787
495.0,0.1794
496.0,0.1796
497.0,0.1813
498.0,0.1716
499.0,0.1725
500.0,0.1667
501.0,0.1624
502.0,0.159
503.0,0.1645
504.0,0.1606
505.0,0.1641
506.0,0.169
507.0,0.1605
508.0,0.155
509.0,0.1588
510.0,0.1574
511.0,0.1608
512.0,0.1619
513.0,0.1526
514.0,0.1508
515.0,0.1486
516.0,0.1476
517.0,0.1305
518.0,0.1367
519.0,0.1427
520.0,0.1472
521.0,0.1478
522.0,0.1471
523.0,0.1438
524.0,0.1481
525.0,0.1488
526.0,0.1412
527.0,0.1321
528.0,0.1387
529.0,0.1452
530.0,0.1423
531.0,0.1435
532.0,0.1378
533.0,0.1332
534.0,0.1365
535.0,0.1389
536.0,0.1395
537.0,0.1335
538.0,0.1353
539.0,0.1336
540.0,0.1275
541.0,0.128
542.0,0.1313
543.0,0.1288
544.0,0.1306
545.0,0.1293
546.0,0.1293
547.0,0.1282
548.0,0.1259
549.0,0.1257
550.0,0.1267
551.0,0.1245
552.0,0.1247
553.0,0.1218
554.0,0.124
555.0,0.1235
556.0,0.1211
557.0,0.1166
558.0,0.1149
559.0,0.112
560.0,0.1126
561.0,0.1133
562.0,0.1117
563.0,0.1141
564.0,0.1103
565.0,0.1087
566.0,0.1065
567.0,0.1079
568.0,0.1066
569.0,0.1043
570.0,0.1034
571.0,0.1017
572.0,0.1041
573.0,0.1047
574.0,0.1039
575.0,0.1017
576.0,0.1004
577.0,0.1011
578.0,0.09914
579.0,0.09908
580.0,0.1004
581.0,0.1005
582.0,0.102
583.0,0.1019
584.0,0.1024
585.0,0.09957
586.0,0.09719
587.0,0.09915
588.0,0.09743
589.0,0.08819
590.0,0.09168
591.0,0.09527
592.0,0.09443
593.0,0.09433
594.0,0.09353
595.0,0.09128
596.0,0.09244
597.0,0.09118
598.0,0.08997
599.0,0.08931
600.0,0.08852
601.0,0.08702
602.0,0.08597
603.0,0.08686
604.0,0.08792
605.0,0.08723
606.0,0.08684
607.0,0.08772
608.0,0.08673
609.0,0.08685
610.0,0.0861
611.0,0.08655
612.0,0.08621
613.0,0.08504
614.0,0.08381
615.0,0.08559
616.0,0.0827
617.0,0.08243
618.0,0.08545
619.0,0.08446
620.0,0.08477
621.0,0.08452
622.0,0.08259
623.0,0.08046
624.0,0.07933
625.0,0.07969
626.0,0.081
627.0,0.08213
628.0,0.07826
629.0,0.0807
630.0,0.0787
631.0,0.08004
632.0,0.07936
633.0,0.08157
634.0,0.0805
635.0,0.08162
636.0,0.08026
637.0,0.08136
638.0,0.08186
639.0,0.0809
640.0,0.08003
641.0,0.0799
642.0,0.07938
643.0,0.08043
644.0,0.07998
645.0,0.08018
646.0,0.07882
647.0,0.07894
648.0,0.07941
649.0,0.07774
650.0,0.07654
651.0,0.07942
652.0,0.07795
653.0,0.07821
654.0,0.07703
655.0,0.07493
656.0,0.06569
657.0,0.06729
658.0,0.0748
659.0,0.07472
660.0,0.07431
661.0,0.07354
662.0,0.07272
663.0,0.07162
664.0,0.07308
665.0,0.07344
666.0,0.07379
667.0,0.0739
668.0,0.07393
669.0,0.07503
670.0,0.07462
671.0,0.07451
672.0,0.07378
673.0,0.0748
674.0,0.07442
675.0,0.07365
676.0,0.07402
677.0,0.07316
678.0,0.07323
679.0,0.07194
680.0,0.07242
681.0,0.07187
682.0,0.0717
683.0,0.07147
684.0,0.07105
685.0,0.07154
686.0,0.07108
687.0,0.05308
688.0,0.0592
689.0,0.05929
690.0,0.06123
691.0,0.0635
692.0,0.06543
693.0,0.06658
694.0,0.06745
695.0,0.06861
696.0,0.0691
697.0,0.07006
698.0,0.06912
699.0,0.06955
700.0,0.06878
701.0,0.06864
702.0,0.06853
703.0,0.0688
704.0,0.06989
705.0,0.0702
706.0,0.0697
707.0,0.06972
708.0,0.06995
709.0,0.0695
710.0,0.06986
711.0,0.06963
712.0,0.06924
713.0,0.06888
714.0,0.06921
715.0,0.06781
716.0,0.06826
717.0,0.06653
718.0,0.06457
719.0,0.06126
720.0,0.0636
721.0,0.06468
722.0,0.06774
723.0,0.06672
724.0,0.06417
725.0,0.0643
726.0,0.06537
727.0,0.06566
728.0,0.06402
729.0,0.06357
730.0,0.06618
731.0,0.06479
732.0,0.06628
733.0,0.06723
734.0,0.06817
735.0,0.06709
736.0,0.06689
737.0,0.06729
738.0,0.06676
739.0,0.06559
740.0,0.06668
741.0,0.06559
742.0,0.06531
743.0,0.06679
744.0,0.06634
745.0,0.0661
746.0,0.0663
747.0,0.06631
748.0,0.06607
749.0,0.06523
750.0,0.06512
751.0,0.06441
752.0,0.06463
753.0,0.06489
754.0,0.06498
755.0,0.06453
756.0,0.06439
757.0,0.06438
758.0,0.06348
759.0,0.06229
760.0,0.0152
761.0,0.009406
762.0,0.03564
763.0,0.02077
764.0,0.02839
765.0,0.0354
766.0,0.0413
767.0,0.05016
768.0,0.05645
769.0,0.05722
770.0,0.05872
771.0,0.05892
772.0,0.05885
773.0,0.05909
774.0,0.05862
775.0,0.05799
776.0,0.05852
777.0,0.05757
778.0,0.05707
779.0,0.05698
780.0,0.05653
781.0,0.05647
782.0,0.05674
783.0,0.05567
784.0,0.05584
785.0,0.05542
786.0,0.056
787.0,0.05553
788.0,0.05507
789.0,0.05518
790.0,0.05455
791.0,0.05404
792.0,0.05343
793.0,0.05258
794.0,0.05227
795.0,0.0533
796.0,0.05287
797.0,0.05281
798.0,0.05304
799.0,0.05287
800.0,0.05219
801.0,0.05211
802.0,0.05181
803.0,0.05145
804.0,0.05127
805.0,0.05062
806.0,0.05137
807.0,0.05076
808.0,0.05055
809.0,0.04988
810.0,0.04978
811.0,0.05001
812.0,0.04945
813.0,0.04903
814.0,0.04674
815.0,0.04638
816.0,0.04509
817.0,0.04485
818.0,0.04371
819.0,0.04492
820.0,0.04376
821.0,0.04627
822.0,0.04587
823.0,0.03977
824.0,0.04577
825.0,0.04583
826.0,0.04535
827.0,0.04623
828.0,0.04348
829.0,0.04474
830.0,0.04459
831.0,0.04438
832.0,0.04395
833.0,0.04371
834.0,0.04329
835.0,0.04492
836.0,0.04439
837.0,0.04476
838.0,0.04382
839.0,0.04381
840.0,0.0445
841.0,0.04404
842.0,0.04365
843.0,0.04314
844.0,0.04268
845.0,0.04369
846.0,0.04334
847.0,0.04229
848.0,0.04209
849.0,0.04079
850.0,0.03894
851.0,0.04128
852.0,0.0408
853.0,0.03902
854.0,0.03375
855.0,0.03683
856.0,0.04026
857.0,0.04097
858.0,0.04065
859.0,0.04055
860.0,0.04051
861.0,0.04025
862.0,0.04079
863.0,0.0417
864.0,0.03955
865.0,0.03912
866.0,0.03512
867.0,0.03658
868.0,0.03973
869.0,0.03883
870.0,0.03986
871.0,0.03924
872.0,0.03902
873.0,0.03886
874.0,0.03832
875.0,0.03748
876.0,0.0378
877.0,0.03809
878.0,0.03845
879.0,0.03777
880.0,0.03687
881.0,0.03632
882.0,0.03704
883.0,0.03702
884.0,0.03678
885.0,0.03697
886.0,0.03542
887.0,0.03553
888.0,0.03617
889.0,0.03619
890.0,0.03612
891.0,0.03585
892.0,0.03507
893.0,0.0345
894.0,0.03414
895.0,0.03345
896.0,0.03319
897.0,0.03122
898.0,0.0319
899.0,0.02783
900.0,0.03115
901.0,0.02847
902.0,0.02933
903.0,0.03034
904.0,0.03341
905.0,0.03288
906.0,0.03151
907.0,0.02901
908.0,0.02925
909.0,0.02958
910.0,0.0289
911.0,0.02916
912.0,0.02957
913.0,0.02921
914.0,0.02888
915.0,0.02969
916.0,0.0277
917.0,0.02994
918.0,0.028
919.0,0.03004
920.0,0.02988
921.0,0.02963
922.0,0.02844
923.0,0.02853
924.0,0.02873
925.0,0.02839
926.0,0.02828
927.0,0.02983
928.0,0.02717
929.0,0.02609
930.0,0.02416
931.0,0.02233
932.0,0.0193
933.0,0.0182
934.0,0.01535
935.0,0.01708
936.0,0.01398
937.0,0.01516
938.0,0.01671
939.0,0.02149
940.0,0.02336
941.0,0.02062
942.0,0.02157
943.0,0.0175
944.0,0.01673
945.0,0.02078
946.0,0.01495
947.0,0.02124
948.0,0.01752
949.0,0.02443
950.0,0.01393
951.0,0.02365
952.0,0.01783
953.0,0.01973
954.0,0.02063
955.0,0.01934
956.0,0.01878
957.0,0.0181
958.0,0.02083
959.0,0.01983
960.0,0.02114
961.0,0.02164
962.0,0.02109
963.0,0.02213
964.0,0.02114
965.0,0.02159
966.0,0.02218
967.0,0.02242
968.0,0.02397
969.0,0.02456
970.0,0.02387
971.0,0.02477
972.0,0.02415
973.0,0.0233
974.0,0.02243
975.0,0.02252
976.0,0.0224
977.0,0.02334
978.0,0.02291
979.0,0.02313
980.0,0.02265
981.0,0.02394
982.0,0.02352
983.0,0.02303
984.0,0.02379
985.0,0.02323
986.0,0.02373
987.0,0.02353
988.0,0.02349
989.0,0.02327
990.0,0.02316
991.0,0.02325
992.0,0.02331
993.0,0.02312
994.0,0.02319
995.0,0.02307
996.0,0.02301
997.0,0.02298
998.0,0.02286
999.0,0.02273
1000.0,0.02263
1001.0,0.02276
1002.0,0.0225
1003.0,0.02232
1004.0,0.02184
1005.0,0.02087
1006.0,0.02172
1007.0,0.0221
1008.0,0.02203
1009.0,0.02195
1010.0,0.02186
1011.0,0.02184
1012.0,0.02169
1013.0,0.02169
1014.0,0.0215
1015.0,0.02134
1016.0,0.02122
1017.0,0.02125
1018.0,0.02109
1019.0,0.02075
1020.0,0.02094
1021.0,0.02085
1022.0,0.0207
1023.0,0.0209
1024.0,0.02075
1025.0,0.02077
1026.0,0.02068
1027.0,0.0206
1028.0,0.02053
1029.0,0.02027
1030.0,0.02032
1031.0,0.02022
1032.0,0.02011
1033.0,0.01978
1034.0,0.01974
1035.0,0.01977
1036.0,0.01985
1037.0,0.01948
1038.0,0.01954
1039.0,0.01951
1040.0,0.0194
1041.0,0.01945
1042.0,0.01928
1043.0,0.01919
1044.0,0.01923
1045.0,0.01894
1046.0,0.01871
1047.0,0.01885
1048.0,0.01893
1049.0,0.01882
1050.0,0.0187
