Wvlgth,Difuse_horizn_irradiance
382.5,0.18
383.0,0.1663
383.5,0.1597
384.0,0.1758
384.5,0.258
385.0,0.2553
385.5,0.2372
386.0,0.2028
386.5,0.2658
387.0,0.2204
387.5,0.2471
388.0,0.2277
388.5,0.2246
389.0,0.2419
389.5,0.2924
390.0,0.2928
390.5,0.2689
391.0,0.3159
391.5,0.3215
392.0,0.2702
392.5,0.2414
393.0,0.1341
393.5,0.09724
394.0,0.1974
394.5,0.2505
395.0,0.305
395.5,0.3092
396.0,0.2675
396.5,0.156
397.0,0.1169
397.5,0.2372
398.0,0.3314
398.5,0.3418
399.0,0.3693
399.5,0.3674
400.0,0.3807
401.0,0.3924
402.0,0.4123
403.0,0.39
404.0,0.3824
405.0,0.3808
406.0,0.3731
407.0,0.3656
408.0,0.3783
409.0,0.4032
410.0,0.3508
411.0,0.3785
412.0,0.4048
413.0,0.3932
414.0,0.3965
415.0,0.3958
416.0,0.4012
417.0,0.3898
418.0,0.3812
419.0,0.3846
420.0,0.3815
421.0,0.3976
422.0,0.3764
423.0,0.3663
424.0,0.3859
425.0,0.3838
426.0,0.3723
427.0,0.364
428.0,0.3533
429.0,0.3334
430.0,0.2906
431.0,0.287
432.0,0.3692
433.0,0.3698
434.0,0.3422
435.0,0.3561
436.0,0.3997
437.0,0.3927
438.0,0.3562
439.0,0.367
440.0,0.3772
441.0,0.3895
442.0,0.4162
443.0,0.4043
444.0,0.4114
445.0,0.4012
446.0,0.3816
447.0,0.4109
448.0,0.4158
449.0,0.4158
450.0,0.4258
451.0,0.4401
452.0,0.4225
453.0,0.396
454.0,0.4119
455.0,0.413
456.0,0.4213
457.0,0.4267
458.0,0.4107
459.0,0.4069
460.0,0.4065
461.0,0.4143
462.0,0.4161
463.0,0.4119
464.0,0.4037
465.0,0.3974
466.0,0.4
467.0,0.3915
468.0,0.3948
469.0,0.3956
470.0,0.3818
471.0,0.3801
472.0,0.3994
473.0,0.3932
474.0,0.3927
475.0,0.3951
476.0,0.3825
477.0,0.3825
478.0,0.3914
479.0,0.387
480.0,0.3858
481.0,0.3911
482.0,0.3915
483.0,0.3854
484.0,0.3764
485.0,0.3577
486.0,0.3117
487.0,0.3258
488.0,0.3563
489.0,0.3563
490.0,0.3736
491.0,0.366
492.0,0.3446
493.0,0.3549
494.0,0.3573
495.0,0.3593
496.0,0.3603
497.0,0.3649
498.0,0.3466
499.0,0.3499
500.0,0.3392
501.0,0.3318
502.0,0.3261
503.0,0.3385
504.0,0.3302
505.0,0.3394
506.0,0.3497
507.0,0.3321
508.0,0.3207
509.0,0.3287
510.0,0.3259
511.0,0.3336
512.0,0.3362
513.0,0.3176
514.0,0.3144
515.0,0.3105
516.0,0.309
517.0,0.2737
518.0,0.2871
519.0,0.3003
520.0,0.3104
521.0,0.3124
522.0,0.3117
523.0,0.3054
524.0,0.3154
525.0,0.3182
526.0,0.3029
527.0,0.2846
528.0,0.2999
529.0,0.3149
530.0,0.3094
531.0,0.313
532.0,0.3013
533.0,0.2916
534.0,0.2992
535.0,0.3047
536.0,0.3064
537.0,0.2934
538.0,0.2977
539.0,0.2944
540.0,0.2814
541.0,0.2827
542.0,0.2906
543.0,0.2863
544.0,0.2905
545.0,0.2884
546.0,0.2887
547.0,0.2871
548.0,0.2825
549.0,0.2825
550.0,0.2851
551.0,0.2807
552.0,0.2817
553.0,0.2757
554.0,0.2812
555.0,0.2806
556.0,0.2759
557.0,0.2663
558.0,0.2633
559.0,0.2573
560.0,0.2596
561.0,0.2621
562.0,0.2592
563.0,0.2654
564.0,0.2573
565.0,0.2542
566.0,0.2495
567.0,0.2534
568.0,0.2507
569.0,0.245
570.0,0.2438
571.0,0.241
572.0,0.2466
573.0,0.2485
574.0,0.2471
575.0,0.2419
576.0,0.239
577.0,0.2408
578.0,0.2362
579.0,0.2361
580.0,0.2391
581.0,0.2392
582.0,0.2427
583.0,0.2424
584.0,0.2436
585.0,0.2368
586.0,0.2311
587.0,0.2356
588.0,0.2305
589.0,0.2063
590.0,0.2149
591.0,0.2249
592.0,0.2226
593.0,0.2237
594.0,0.2221
595.0,0.2168
596.0,0.2222
597.0,0.2195
598.0,0.2178
599.0,0.2171
600.0,0.2162
601.0,0.2132
602.0,0.2109
603.0,0.2134
604.0,0.2161
605.0,0.2144
606.0,0.2132
607.0,0.2151
608.0,0.2123
609.0,0.2123
610.0,0.2101
611.0,0.2109
612.0,0.2098
613.0,0.2066
614.0,0.2034
615.0,0.2074
616.0,0.2002
617.0,0.1993
618.0,0.2064
619.0,0.2039
620.0,0.2045
621.0,0.2039
622.0,0.1993
623.0,0.1941
624.0,0.1912
625.0,0.192
626.0,0.1949
627.0,0.1973
628.0,0.1877
629.0,0.1934
630.0,0.1888
631.0,0.1919
632.0,0.1896
633.0,0.1949
634.0,0.1923
635.0,0.1947
636.0,0.1913
637.0,0.1938
638.0,0.1949
639.0,0.1923
640.0,0.1901
641.0,0.1896
642.0,0.1882
643.0,0.1904
644.0,0.1892
645.0,0.1894
646.0,0.1854
647.0,0.1843
648.0,0.1846
649.0,0.1806
650.0,0.1793
651.0,0.1863
652.0,0.1807
653.0,0.1832
654.0,0.1805
655.0,0.1744
656.0,0.1535
657.0,0.1571
658.0,0.175
659.0,0.175
660.0,0.1741
661.0,0.1727
662.0,0.1711
663.0,0.1683
664.0,0.1715
665.0,0.1721
666.0,0.1728
667.0,0.1729
668.0,0.1729
669.0,0.1753
670.0,0.1743
671.0,0.1739
672.0,0.1721
673.0,0.1744
674.0,0.1734
675.0,0.1715
676.0,0.1723
677.0,0.1703
678.0,0.1703
679.0,0.1673
680.0,0.1684
681.0,0.167
682.0,0.1666
683.0,0.1661
684.0,0.1651
685.0,0.1662
686.0,0.1651
687.0,0.1237
688.0,0.1378
689.0,0.1379
690.0,0.1423
691.0,0.1473
692.0,0.151
693.0,0.1509
694.0,0.1509
695.0,0.1549
696.0,0.1555
697.0,0.1611
698.0,0.1587
699.0,0.1576
700.0,0.1558
701.0,0.155
702.0,0.1555
703.0,0.1559
704.0,0.1595
705.0,0.1602
706.0,0.1596
707.0,0.1598
708.0,0.1604
709.0,0.16
710.0,0.1606
711.0,0.1603
712.0,0.1597
713.0,0.1587
714.0,0.1595
715.0,0.1556
716.0,0.1564
717.0,0.1438
718.0,0.1361
719.0,0.1265
720.0,0.1326
721.0,0.1405
722.0,0.154
723.0,0.1474
724.0,0.1372
725.0,0.1365
726.0,0.141
727.0,0.1422
728.0,0.1365
729.0,0.1382
730.0,0.1456
731.0,0.1403
732.0,0.1472
733.0,0.1528
734.0,0.1557
735.0,0.1529
736.0,0.1527
737.0,0.1534
738.0,0.1542
739.0,0.1513
740.0,0.1546
741.0,0.1525
742.0,0.1523
743.0,0.1559
744.0,0.1551
745.0,0.1548
746.0,0.1554
747.0,0.1555
748.0,0.1551
749.0,0.1531
750.0,0.1529
751.0,0.1512
752.0,0.1517
753.0,0.1523
754.0,0.1525
755.0,0.1515
756.0,0.1512
757.0,0.1512
758.0,0.1491
759.0,0.1466
760.0,0.03788
761.0,0.0234
762.0,0.08728
763.0,0.05173
764.0,0.07024
765.0,0.08681
766.0,0.1002
767.0,0.1203
768.0,0.134
769.0,0.1356
770.0,0.1389
771.0,0.1393
772.0,0.1391
773.0,0.1398
774.0,0.1388
775.0,0.1374
776.0,0.1388
777.0,0.1367
778.0,0.1356
779.0,0.1354
780.0,0.1344
781.0,0.1343
782.0,0.1349
783.0,0.1323
784.0,0.1327
785.0,0.1316
786.0,0.1329
787.0,0.1311
788.0,0.1297
789.0,0.1296
790.0,0.127
791.0,0.1268
792.0,0.1255
793.0,0.1234
794.0,0.124
795.0,0.1262
796.0,0.1236
797.0,0.1235
798.0,0.1255
799.0,0.1248
800.0,0.1228
801.0,0.1225
802.0,0.1219
803.0,0.1209
804.0,0.1207
805.0,0.1196
806.0,0.1221
807.0,0.1206
808.0,0.1203
809.0,0.1183
810.0,0.1177
811.0,0.118
812.0,0.1154
813.0,0.1135
814.0,0.1033
815.0,0.1027
816.0,0.09739
817.0,0.09814
818.0,0.09515
819.0,0.1023
820.0,0.09766
821.0,0.1088
822.0,0.1066
823.0,0.08097
824.0,0.1049
825.0,0.1068
826.0,0.104
827.0,0.108
828.0,0.09599
829.0,0.1027
830.0,0.1017
831.0,0.1017
832.0,0.09936
833.0,0.1025
834.0,0.09987
835.0,0.1069
836.0,0.1036
837.0,0.1067
838.0,0.1039
839.0,0.1046
840.0,0.1065
841.0,0.1051
842.0,0.1046
843.0,0.1039
844.0,0.1026
845.0,0.1054
846.0,0.1047
847.0,0.1024
848.0,0.1018
849.0,0.0987
850.0,0.09434
851.0,0.09989
852.0,0.09892
853.0,0.09484
854.0,0.08191
855.0,0.08961
856.0,0.09788
857.0,0.09974
858.0,0.0989
859.0,0.09875
860.0,0.0987
861.0,0.09803
862.0,0.09937
863.0,0.1016
864.0,0.09631
865.0,0.0953
866.0,0.08554
867.0,0.08912
868.0,0.0968
869.0,0.09463
870.0,0.09715
871.0,0.09567
872.0,0.09516
873.0,0.0948
874.0,0.0935
875.0,0.09146
876.0,0.09226
877.0,0.09301
878.0,0.09389
879.0,0.09227
880.0,0.09012
881.0,0.08871
882.0,0.09049
883.0,0.09054
884.0,0.08997
885.0,0.09047
886.0,0.0864
887.0,0.08692
888.0,0.08827
889.0,0.08874
890.0,0.08822
891.0,0.08777
892.0,0.08547
893.0,0.08325
894.0,0.08113
895.0,0.07797
896.0,0.07521
897.0,0.06717
898.0,0.07128
899.0,0.05725
900.0,0.07133
901.0,0.05972
902.0,0.06603
903.0,0.06741
904.0,0.07977
905.0,0.0775
906.0,0.07313
907.0,0.06309
908.0,0.06377
909.0,0.06695
910.0,0.06188
911.0,0.06383
912.0,0.06633
913.0,0.0624
914.0,0.06185
915.0,0.06556
916.0,0.05744
917.0,0.06819
918.0,0.05861
919.0,0.06884
920.0,0.06874
921.0,0.0701
922.0,0.06462
923.0,0.06753
924.0,0.06578
925.0,0.06462
926.0,0.06487
927.0,0.07065
928.0,0.05715
929.0,0.05292
930.0,0.04624
931.0,0.04238
932.0,0.03353
933.0,0.02931
934.0,0.02079
935.0,0.02922
936.0,0.02071
937.0,0.02197
938.0,0.02567
939.0,0.04129
940.0,0.04722
941.0,0.03843
942.0,0.04247
943.0,0.03129
944.0,0.03086
945.0,0.03877
946.0,0.02337
947.0,0.03927
948.0,0.03022
949.0,0.05055
950.0,0.01998
951.0,0.04876
952.0,0.03055
953.0,0.03579
954.0,0.04057
955.0,0.03677
956.0,0.0335
957.0,0.03026
958.0,0.04285
959.0,0.03762
960.0,0.04116
961.0,0.04388
962.0,0.04225
963.0,0.04664
964.0,0.04321
965.0,0.04561
966.0,0.04625
967.0,0.04655
968.0,0.05585
969.0,0.05791
970.0,0.05457
971.0,0.05981
972.0,0.05759
973.0,0.05256
974.0,0.04994
975.0,0.05115
976.0,0.04975
977.0,0.05401
978.0,0.05209
979.0,0.05385
980.0,0.0512
981.0,0.05807
982.0,0.05607
983.0,0.05413
984.0,0.05865
985.0,0.05546
986.0,0.05914
987.0,0.05829
988.0,0.0581
989.0,0.05836
990.0,0.05751
991.0,0.05837
992.0,0.05857
993.0,0.05764
994.0,0.05833
995.0,0.0581
996.0,0.05786
997.0,0.05782
998.0,0.05748
999.0,0.05718
1000.0,0.05682
1001.0,0.05731
1002.0,0.05612
1003.0,0.05618
1004.0,0.05484
1005.0,0.0526
1006.0,0.05467
1007.0,0.05569
1008.0,0.05542
1009.0,0.05513
1010.0,0.05487
1011.0,0.0551
1012.0,0.05464
1013.0,0.05479
1014.0,0.05433
1015.0,0.05392
1016.0,0.05361
1017.0,0.05369
1018.0,0.05336
1019.0,0.05232
1020.0,0.05296
1021.0,0.05279
1022.0,0.05237
1023.0,0.05287
1024.0,0.0523
1025.0,0.05263
1026.0,0.05238
1027.0,0.05219
1028.0,0.05202
1029.0,0.05136
1030.0,0.05157
1031.0,0.05133
1032.0,0.05108
1033.0,0.05025
1034.0,0.05018
1035.0,0.05027
1036.0,0.05048
1037.0,0.04956
1038.0,0.04974
1039.0,0.04965
1040.0,0.04939
1041.0,0.04954
1042.0,0.04913
1043.0,0.04892
1044.0,0.04903
1045.0,0.04831
1046.0,0.04772
1047.0,0.0481
1048.0,0.04831
1049.0,0.04805
1050.0,0.04777
