Wvlgth,Difuse_horizn_irradiance
340.0,0.1954
340.5,0.1758
341.0,0.1719
341.5,0.1566
342.0,0.1864
342.5,0.1739
343.0,0.1912
343.5,0.1799
344.0,0.1392
344.5,0.1342
345.0,0.1759
345.5,0.1787
346.0,0.1513
346.5,0.1707
347.0,0.183
347.5,0.1476
348.0,0.1675
348.5,0.1668
349.0,0.1542
349.5,0.1523
350.0,0.1878
350.5,0.1976
351.0,0.1761
351.5,0.1712
352.0,0.1831
352.5,0.1423
353.0,0.1786
353.5,0.1902
354.0,0.1967
354.5,0.1991
355.0,0.1981
355.5,0.1786
356.0,0.1865
356.5,0.1588
357.0,0.131
357.5,0.1599
358.0,0.1265
358.5,0.1078
359.0,0.1505
359.5,0.1915
360.0,0.2025
360.5,0.1614
361.0,0.1467
361.5,0.1683
362.0,0.1451
362.5,0.2001
363.0,0.1792
363.5,0.1646
364.0,0.2007
364.5,0.171
365.0,0.1737
365.5,0.2175
366.0,0.2298
366.5,0.2153
367.0,0.2091
367.5,0.2163
368.0,0.1887
368.5,0.19
369.0,0.2047
369.5,0.2178
370.0,0.2317
370.5,0.1794
371.0,0.1913
371.5,0.2387
372.0,0.158
372.5,0.189
373.0,0.1918
373.5,0.1245
374.0,0.1805
374.5,0.1491
375.0,0.1446
375.5,0.2154
376.0,0.1781
376.5,0.1841
377.0,0.1945
377.5,0.2271
378.0,0.2457
378.5,0.2317
379.0,0.1909
379.5,0.174
380.0,0.1805
380.5,0.2181
381.0,0.218
381.5,0.1723
382.0,0.1526
382.5,0.1298
383.0,0.1198
383.5,0.1151
384.0,0.1267
384.5,0.1859
385.0,0.1839
385.5,0.1709
386.0,0.1461
386.5,0.1914
387.0,0.1587
387.5,0.1779
388.0,0.1639
388.5,0.1617
389.0,0.1741
389.5,0.2104
390.0,0.2107
390.5,0.1935
391.0,0.2272
391.5,0.2313
392.0,0.1944
392.5,0.1736
393.0,0.09639
393.5,0.06991
394.0,0.1419
394.5,0.18
395.0,0.2192
395.5,0.2221
396.0,0.1922
396.5,0.1121
397.0,0.08394
397.5,0.1703
398.0,0.238
398.5,0.2454
399.0,0.2652
399.5,0.2637
400.0,0.2732
401.0,0.2808
402.0,0.295
403.0,0.279
404.0,0.2736
405.0,0.2723
406.0,0.2667
407.0,0.2613
408.0,0.2703
409.0,0.288
410.0,0.2505
411.0,0.2702
412.0,0.2889
413.0,0.2805
414.0,0.2828
415.0,0.2822
416.0,0.286
417.0,0.2777
418.0,0.2715
419.0,0.2739
420.0,0.2716
421.0,0.2829
422.0,0.2677
423.0,0.2604
424.0,0.2742
425.0,0.2726
426.0,0.2643
427.0,0.2583
428.0,0.2507
429.0,0.2365
430.0,0.2061
431.0,0.2034
432.0,0.2615
433.0,0.2618
434.0,0.2422
435.0,0.2519
436.0,0.2827
437.0,0.2776
438.0,0.2516
439.0,0.2591
440.0,0.2661
441.0,0.2745
442.0,0.2931
443.0,0.2846
444.0,0.2895
445.0,0.2823
446.0,0.2685
447.0,0.289
448.0,0.2923
449.0,0.292
450.0,0.2988
451.0,0.3086
452.0,0.2962
453.0,0.2775
454.0,0.2885
455.0,0.289
456.0,0.2946
457.0,0.298
458.0,0.2865
459.0,0.2835
460.0,0.283
461.0,0.2881
462.0,0.2892
463.0,0.2862
464.0,0.2805
465.0,0.2761
466.0,0.2778
467.0,0.2717
468.0,0.2738
469.0,0.2741
470.0,0.2643
471.0,0.263
472.0,0.2762
473.0,0.2717
474.0,0.2712
475.0,0.2726
476.0,0.2635
477.0,0.2632
478.0,0.2689
479.0,0.2654
480.0,0.2642
481.0,0.2675
482.0,0.2675
483.0,0.2632
484.0,0.2571
485.0,0.2443
486.0,0.2129
487.0,0.2224
488.0,0.2431
489.0,0.2429
490.0,0.2544
491.0,0.249
492.0,0.2343
493.0,0.2411
494.0,0.2426
495.0,0.2438
496.0,0.2443
497.0,0.247
498.0,0.2343
499.0,0.2361
500.0,0.2287
501.0,0.2233
502.0,0.219
503.0,0.227
504.0,0.2211
505.0,0.2271
506.0,0.2338
507.0,0.222
508.0,0.2144
509.0,0.2198
510.0,0.2179
511.0,0.2229
512.0,0.2246
513.0,0.212
514.0,0.2097
515.0,0.2068
516.0,0.2057
517.0,0.1821
518.0,0.1908
519.0,0.1994
520.0,0.2059
521.0,0.207
522.0,0.2064
523.0,0.202
524.0,0.2083
525.0,0.2098
526.0,0.1994
527.0,0.187
528.0,0.1968
529.0,0.2064
530.0,0.2025
531.0,0.2046
532.0,0.1967
533.0,0.1902
534.0,0.1951
535.0,0.1986
536.0,0.1997
537.0,0.1911
538.0,0.1938
539.0,0.1915
540.0,0.1829
541.0,0.1836
542.0,0.1885
543.0,0.1855
544.0,0.188
545.0,0.1865
546.0,0.1866
547.0,0.1854
548.0,0.1823
549.0,0.1821
550.0,0.1837
551.0,0.1807
552.0,0.1812
553.0,0.1772
554.0,0.1806
555.0,0.1801
556.0,0.1769
557.0,0.1705
558.0,0.1683
559.0,0.1643
560.0,0.1655
561.0,0.1669
562.0,0.1648
563.0,0.1685
564.0,0.1632
565.0,0.161
566.0,0.1579
567.0,0.1602
568.0,0.1583
569.0,0.1546
570.0,0.1536
571.0,0.1517
572.0,0.1551
573.0,0.1562
574.0,0.1553
575.0,0.152
576.0,0.1501
577.0,0.1512
578.0,0.1484
579.0,0.1483
580.0,0.1502
581.0,0.1503
582.0,0.1525
583.0,0.1523
584.0,0.1531
585.0,0.1488
586.0,0.1452
587.0,0.148
588.0,0.1447
589.0,0.1294
590.0,0.1347
591.0,0.1409
592.0,0.1394
593.0,0.1399
594.0,0.1388
595.0,0.1353
596.0,0.1385
597.0,0.1366
598.0,0.1354
599.0,0.1348
600.0,0.1341
601.0,0.1322
602.0,0.1307
603.0,0.1322
604.0,0.1338
605.0,0.1328
606.0,0.1321
607.0,0.1333
608.0,0.1317
609.0,0.1318
610.0,0.1305
611.0,0.1311
612.0,0.1305
613.0,0.1286
614.0,0.1266
615.0,0.1292
616.0,0.1248
617.0,0.1243
618.0,0.1288
619.0,0.1272
620.0,0.1276
621.0,0.1273
622.0,0.1244
623.0,0.1212
624.0,0.1194
625.0,0.1199
626.0,0.1218
627.0,0.1233
628.0,0.1173
629.0,0.1209
630.0,0.1181
631.0,0.1201
632.0,0.1187
633.0,0.122
634.0,0.1204
635.0,0.122
636.0,0.1199
637.0,0.1215
638.0,0.1222
639.0,0.1207
640.0,0.1193
641.0,0.1191
642.0,0.1182
643.0,0.1197
644.0,0.119
645.0,0.1191
646.0,0.1166
647.0,0.1159
648.0,0.1162
649.0,0.1137
650.0,0.1129
651.0,0.1173
652.0,0.1138
653.0,0.1154
654.0,0.1137
655.0,0.1099
656.0,0.09674
657.0,0.09907
658.0,0.1103
659.0,0.1104
660.0,0.1098
661.0,0.1089
662.0,0.1079
663.0,0.1062
664.0,0.1083
665.0,0.1087
666.0,0.1092
667.0,0.1093
668.0,0.1093
669.0,0.1108
670.0,0.1102
671.0,0.11
672.0,0.1089
673.0,0.1103
674.0,0.1097
675.0,0.1086
676.0,0.1091
677.0,0.1078
678.0,0.1079
679.0,0.1059
680.0,0.1066
681.0,0.1058
682.0,0.1055
683.0,0.1052
684.0,0.1045
685.0,0.1053
686.0,0.1046
687.0,0.07821
688.0,0.0872
689.0,0.08729
690.0,0.09009
691.0,0.09327
692.0,0.09565
693.0,0.09562
694.0,0.09559
695.0,0.09819
696.0,0.09854
697.0,0.1021
698.0,0.1007
699.0,0.09992
700.0,0.09877
701.0,0.09827
702.0,0.09857
703.0,0.09879
704.0,0.1011
705.0,0.1015
706.0,0.1012
707.0,0.1013
708.0,0.1016
709.0,0.1014
710.0,0.1018
711.0,0.1016
712.0,0.1012
713.0,0.1005
714.0,0.101
715.0,0.09848
716.0,0.09893
717.0,0.09074
718.0,0.0859
719.0,0.07979
720.0,0.08362
721.0,0.08866
722.0,0.09735
723.0,0.09306
724.0,0.08654
725.0,0.08606
726.0,0.08885
727.0,0.08967
728.0,0.08592
729.0,0.08711
730.0,0.09173
731.0,0.08836
732.0,0.09281
733.0,0.09638
734.0,0.09823
735.0,0.09641
736.0,0.09632
737.0,0.09673
738.0,0.09725
739.0,0.09541
740.0,0.09746
741.0,0.09616
742.0,0.09598
743.0,0.09826
744.0,0.09776
745.0,0.09754
746.0,0.09787
747.0,0.09793
748.0,0.0976
749.0,0.09638
750.0,0.09623
751.0,0.09517
752.0,0.09548
753.0,0.09586
754.0,0.09599
755.0,0.09532
756.0,0.09513
757.0,0.09513
758.0,0.09381
759.0,0.09214
760.0,0.02302
761.0,0.0142
762.0,0.05379
763.0,0.03152
764.0,0.04302
765.0,0.05346
766.0,0.06205
767.0,0.07493
768.0,0.0839
769.0,0.08496
770.0,0.08709
771.0,0.08736
772.0,0.08727
773.0,0.08765
774.0,0.087
775.0,0.0861
776.0,0.08693
777.0,0.08557
778.0,0.08485
779.0,0.08474
780.0,0.08409
781.0,0.08401
782.0,0.0844
783.0,0.08279
784.0,0.08304
785.0,0.08235
786.0,0.08316
787.0,0.082
788.0,0.08105
789.0,0.08104
790.0,0.07934
791.0,0.07927
792.0,0.07845
793.0,0.0771
794.0,0.07754
795.0,0.07887
796.0,0.07715
797.0,0.07712
798.0,0.07843
799.0,0.07794
800.0,0.07668
801.0,0.07641
802.0,0.07602
803.0,0.07539
804.0,0.07524
805.0,0.07461
806.0,0.07618
807.0,0.07517
808.0,0.075
809.0,0.07369
810.0,0.07328
811.0,0.07344
812.0,0.07169
813.0,0.07045
814.0,0.06391
815.0,0.06353
816.0,0.06028
817.0,0.06074
818.0,0.05886
819.0,0.06341
820.0,0.06047
821.0,0.06756
822.0,0.06615
823.0,0.05038
824.0,0.06504
825.0,0.06628
826.0,0.06449
827.0,0.06702
828.0,0.05943
829.0,0.06372
830.0,0.0631
831.0,0.06305
832.0,0.06158
833.0,0.06357
834.0,0.06188
835.0,0.06635
836.0,0.06422
837.0,0.06621
838.0,0.06442
839.0,0.06488
840.0,0.06606
841.0,0.06516
842.0,0.0649
843.0,0.06446
844.0,0.0636
845.0,0.06538
846.0,0.06491
847.0,0.06348
848.0,0.06306
849.0,0.06113
850.0,0.05841
851.0,0.06181
852.0,0.06119
853.0,0.05866
854.0,0.05064
855.0,0.05541
856.0,0.06051
857.0,0.06167
858.0,0.06115
859.0,0.06105
860.0,0.06102
861.0,0.0606
862.0,0.06144
863.0,0.06279
864.0,0.05955
865.0,0.05892
866.0,0.05288
867.0,0.05509
868.0,0.05984
869.0,0.05849
870.0,0.06005
871.0,0.05912
872.0,0.0588
873.0,0.05857
874.0,0.05776
875.0,0.05649
876.0,0.05697
877.0,0.05743
878.0,0.05796
879.0,0.05695
880.0,0.05562
881.0,0.05473
882.0,0.05581
883.0,0.05584
884.0,0.05548
885.0,0.05578
886.0,0.05324
887.0,0.05356
888.0,0.05437
889.0,0.05467
890.0,0.05432
891.0,0.05405
892.0,0.0526
893.0,0.05119
894.0,0.04982
895.0,0.0478
896.0,0.0461
897.0,0.04108
898.0,0.04363
899.0,0.03528
900.0,0.0437
901.0,0.03645
902.0,0.04041
903.0,0.04121
904.0,0.04894
905.0,0.04752
906.0,0.04482
907.0,0.03854
908.0,0.03898
909.0,0.04096
910.0,0.03772
911.0,0.03896
912.0,0.04054
913.0,0.03802
914.0,0.03774
915.0,0.03997
916.0,0.03503
917.0,0.04164
918.0,0.03573
919.0,0.04205
920.0,0.04207
921.0,0.04289
922.0,0.03944
923.0,0.04131
924.0,0.04014
925.0,0.03943
926.0,0.03958
927.0,0.04318
928.0,0.0347
929.0,0.03206
930.0,0.02833
931.0,0.02604
932.0,0.02067
933.0,0.0181
934.0,0.0129
935.0,0.01809
936.0,0.0129
937.0,0.01365
938.0,0.01588
939.0,0.02534
940.0,0.0289
941.0,0.02355
942.0,0.02602
943.0,0.0193
944.0,0.01908
945.0,0.02377
946.0,0.01449
947.0,0.02404
948.0,0.01865
949.0,0.03082
950.0,0.0124
951.0,0.02976
952.0,0.01879
953.0,0.02195
954.0,0.02483
955.0,0.02252
956.0,0.02059
957.0,0.01859
958.0,0.02628
959.0,0.02307
960.0,0.02515
961.0,0.02682
962.0,0.02584
963.0,0.0285
964.0,0.02643
965.0,0.02788
966.0,0.02802
967.0,0.02819
968.0,0.03399
969.0,0.03521
970.0,0.03317
971.0,0.03642
972.0,0.03505
973.0,0.0319
974.0,0.03027
975.0,0.03106
976.0,0.03016
977.0,0.03283
978.0,0.03162
979.0,0.03271
980.0,0.03108
981.0,0.03532
982.0,0.03406
983.0,0.03285
984.0,0.0357
985.0,0.03368
986.0,0.03601
987.0,0.03546
988.0,0.03534
989.0,0.03552
990.0,0.03496
991.0,0.0355
992.0,0.03562
993.0,0.03504
994.0,0.03547
995.0,0.03534
996.0,0.03519
997.0,0.03517
998.0,0.03496
999.0,0.03477
1000.0,0.03455
1001.0,0.03484
1002.0,0.03409
1003.0,0.03415
1004.0,0.03332
1005.0,0.03197
1006.0,0.03322
1007.0,0.03384
1008.0,0.03366
1009.0,0.03348
1010.0,0.03332
1011.0,0.03346
1012.0,0.03317
1013.0,0.03327
1014.0,0.03298
1015.0,0.03273
1016.0,0.03254
1017.0,0.03258
1018.0,0.03238
1019.0,0.03174
1020.0,0.03213
1021.0,0.03202
1022.0,0.03176
1023.0,0.03206
1024.0,0.03171
1025.0,0.03191
1026.0,0.03175
1027.0,0.03163
1028.0,0.03153
1029.0,0.03112
1030.0,0.03125
1031.0,0.0311
1032.0,0.03095
1033.0,0.03044
1034.0,0.03039
1035.0,0.03044
1036.0,0.03057
1037.0,0.03001
1038.0,0.03011
1039.0,0.03005
1040.0,0.02989
1041.0,0.02998
1042.0,0.02973
1043.0,0.02959
1044.0,0.02966
1045.0,0.02922
1046.0,0.02886
1047.0,0.02908
1048.0,0.02921
1049.0,0.02905
1050.0,0.02887
