Wvlgth,Global_horizn_irradiance
340.5,0.2556
341.0,0.2491
341.5,0.2286
342.0,0.2731
342.5,0.2556
343.0,0.2812
343.5,0.2647
344.0,0.2028
344.5,0.1975
345.0,0.2613
345.5,0.2668
346.0,0.2267
346.5,0.2566
347.0,0.2754
347.5,0.2226
348.0,0.2538
348.5,0.2536
349.0,0.2353
349.5,0.233
350.0,0.2881
350.5,0.3038
351.0,0.2713
351.5,0.2637
352.0,0.2832
352.5,0.221
353.0,0.2783
353.5,0.2973
354.0,0.3083
354.5,0.3129
355.0,0.312
355.5,0.2821
356.0,0.2954
356.5,0.2523
357.0,0.2085
357.5,0.2554
358.0,0.2025
358.5,0.1731
359.0,0.2422
359.5,0.3088
360.0,0.3274
360.5,0.2617
361.0,0.2385
361.5,0.2745
362.0,0.2372
362.5,0.3281
363.0,0.2946
363.5,0.2713
364.0,0.3317
364.5,0.2834
365.0,0.2886
365.5,0.3622
366.0,0.3838
366.5,0.3605
367.0,0.351
367.5,0.364
368.0,0.3184
368.5,0.3214
369.0,0.3472
369.5,0.3703
370.0,0.395
370.5,0.3067
371.0,0.3278
371.5,0.4101
372.0,0.2722
372.5,0.3264
373.0,0.3321
373.5,0.2161
374.0,0.3141
374.5,0.2602
375.0,0.2529
375.5,0.3776
376.0,0.3131
376.5,0.3245
377.0,0.3437
377.5,0.4023
378.0,0.4363
378.5,0.4125
379.0,0.3406
379.5,0.3112
380.0,0.3236
380.5,0.392
381.0,0.3929
381.5,0.3114
382.0,0.2765
382.5,0.2357
383.0,0.2182
383.5,0.2102
384.0,0.2318
384.5,0.341
385.0,0.3382
385.5,0.3151
386.0,0.27
386.5,0.3548
387.0,0.2949
387.5,0.3313
388.0,0.306
388.5,0.3026
389.0,0.3267
389.5,0.3958
390.0,0.3973
390.5,0.3657
391.0,0.4306
391.5,0.4392
392.0,0.37
392.5,0.3314
393.0,0.1844
393.5,0.1341
394.0,0.2729
394.5,0.3471
395.0,0.4235
395.5,0.4302
396.0,0.3731
396.5,0.2182
397.0,0.1638
397.5,0.3331
398.0,0.4665
398.5,0.4822
399.0,0.5224
399.5,0.5207
400.0,0.5407
401.0,0.5569
402.0,0.5879
403.0,0.5587
404.0,0.5502
405.0,0.5501
406.0,0.5414
407.0,0.533
408.0,0.5537
409.0,0.5927
410.0,0.5179
411.0,0.5611
412.0,0.6027
413.0,0.5878
414.0,0.5953
415.0,0.5968
416.0,0.6075
417.0,0.5927
418.0,0.5819
419.0,0.5896
420.0,0.5872
421.0,0.6145
422.0,0.5841
423.0,0.5706
424.0,0.6036
425.0,0.6028
426.0,0.5872
427.0,0.5762
428.0,0.5614
429.0,0.532
430.0,0.4655
431.0,0.4615
432.0,0.596
433.0,0.5993
434.0,0.5566
435.0,0.5813
436.0,0.6552
437.0,0.6463
438.0,0.5885
439.0,0.6083
440.0,0.6277
441.0,0.6507
442.0,0.6979
443.0,0.6803
444.0,0.6947
445.0,0.6799
446.0,0.6492
447.0,0.7017
448.0,0.7124
449.0,0.7152
450.0,0.7352
451.0,0.7625
452.0,0.7346
453.0,0.691
454.0,0.7214
455.0,0.7257
456.0,0.7429
457.0,0.755
458.0,0.7291
459.0,0.725
460.0,0.7267
461.0,0.7433
462.0,0.749
463.0,0.7438
464.0,0.7316
465.0,0.7226
466.0,0.7299
467.0,0.7164
468.0,0.7249
469.0,0.7289
470.0,0.7057
471.0,0.7049
472.0,0.7429
473.0,0.7337
474.0,0.7348
475.0,0.7416
476.0,0.72
477.0,0.7222
478.0,0.7415
479.0,0.7358
480.0,0.736
481.0,0.7489
482.0,0.7523
483.0,0.743
484.0,0.7279
485.0,0.6937
486.0,0.6065
487.0,0.6357
488.0,0.6972
489.0,0.6994
490.0,0.7356
491.0,0.7229
492.0,0.6826
493.0,0.705
494.0,0.7119
495.0,0.7179
496.0,0.722
497.0,0.7332
498.0,0.6986
499.0,0.7073
500.0,0.687
501.0,0.6741
502.0,0.6645
503.0,0.6917
504.0,0.6762
505.0,0.6978
506.0,0.721
507.0,0.6868
508.0,0.6653
509.0,0.6839
510.0,0.6801
511.0,0.6981
512.0,0.7057
513.0,0.6685
514.0,0.6637
515.0,0.6572
516.0,0.6558
517.0,0.5827
518.0,0.6128
519.0,0.6427
520.0,0.6659
521.0,0.6721
522.0,0.6725
523.0,0.6607
524.0,0.6844
525.0,0.6922
526.0,0.6609
527.0,0.6225
528.0,0.6578
529.0,0.6928
530.0,0.6827
531.0,0.6928
532.0,0.669
533.0,0.6494
534.0,0.6686
535.0,0.6829
536.0,0.6889
537.0,0.6617
538.0,0.6735
539.0,0.6682
540.0,0.6406
541.0,0.6454
542.0,0.6656
543.0,0.6581
544.0,0.6697
545.0,0.6669
546.0,0.6695
547.0,0.6679
548.0,0.6594
549.0,0.6615
550.0,0.6698
551.0,0.6617
552.0,0.6662
553.0,0.654
554.0,0.6692
555.0,0.67
556.0,0.6609
557.0,0.64
558.0,0.6347
559.0,0.6223
560.0,0.6301
561.0,0.6384
562.0,0.6336
563.0,0.6508
564.0,0.633
565.0,0.6274
566.0,0.6182
567.0,0.6299
568.0,0.625
569.0,0.6121
570.0,0.6112
571.0,0.6065
572.0,0.6223
573.0,0.6292
574.0,0.6274
575.0,0.6161
576.0,0.6104
577.0,0.6171
578.0,0.6076
579.0,0.6095
580.0,0.6199
581.0,0.6223
582.0,0.6339
583.0,0.6354
584.0,0.6409
585.0,0.625
586.0,0.6118
587.0,0.625
588.0,0.612
589.0,0.5467
590.0,0.5714
591.0,0.6013
592.0,0.5962
593.0,0.6021
594.0,0.5994
595.0,0.5861
596.0,0.6044
597.0,0.5982
598.0,0.5963
599.0,0.5965
600.0,0.5962
601.0,0.5901
602.0,0.5853
603.0,0.5942
604.0,0.6033
605.0,0.6005
606.0,0.5994
607.0,0.6068
608.0,0.6011
609.0,0.6029
610.0,0.5983
611.0,0.6022
612.0,0.6005
613.0,0.5931
614.0,0.5853
615.0,0.5987
616.0,0.5795
617.0,0.5786
618.0,0.6008
619.0,0.5949
620.0,0.5982
621.0,0.5973
622.0,0.5837
623.0,0.5686
624.0,0.5625
625.0,0.5671
626.0,0.5775
627.0,0.5857
628.0,0.5523
629.0,0.575
630.0,0.5625
631.0,0.5755
632.0,0.5709
633.0,0.5895
634.0,0.5838
635.0,0.593
636.0,0.5844
637.0,0.5934
638.0,0.5987
639.0,0.5927
640.0,0.5876
641.0,0.5878
642.0,0.5852
643.0,0.5935
644.0,0.5916
645.0,0.5934
646.0,0.5819
647.0,0.5783
648.0,0.5809
649.0,0.5693
650.0,0.5686
651.0,0.5926
652.0,0.574
653.0,0.5854
654.0,0.5784
655.0,0.5592
656.0,0.494
657.0,0.5071
658.0,0.5664
659.0,0.5677
660.0,0.5653
661.0,0.5601
662.0,0.5542
663.0,0.5476
664.0,0.5614
665.0,0.5661
666.0,0.5706
667.0,0.5729
668.0,0.5744
669.0,0.5841
670.0,0.5821
671.0,0.5823
672.0,0.5776
673.0,0.5866
674.0,0.5848
675.0,0.5797
676.0,0.5837
677.0,0.5779
678.0,0.5794
679.0,0.5702
680.0,0.5751
681.0,0.5718
682.0,0.5716
683.0,0.5708
684.0,0.5683
685.0,0.5735
686.0,0.5705
687.0,0.3972
688.0,0.4568
689.0,0.4584
690.0,0.4783
691.0,0.5008
692.0,0.5183
693.0,0.5185
694.0,0.5189
695.0,0.5361
696.0,0.538
697.0,0.5614
698.0,0.5534
699.0,0.547
700.0,0.5406
701.0,0.5371
702.0,0.5395
703.0,0.5405
704.0,0.5544
705.0,0.5569
706.0,0.5551
707.0,0.5558
708.0,0.5573
709.0,0.5565
710.0,0.5579
711.0,0.5567
712.0,0.5547
713.0,0.5503
714.0,0.5527
715.0,0.5381
716.0,0.5401
717.0,0.4873
718.0,0.4614
719.0,0.4276
720.0,0.447
721.0,0.4774
722.0,0.5274
723.0,0.5021
724.0,0.4645
725.0,0.4608
726.0,0.4745
727.0,0.4814
728.0,0.458
729.0,0.4665
730.0,0.4912
731.0,0.4722
732.0,0.4983
733.0,0.5198
734.0,0.5304
735.0,0.5205
736.0,0.5203
737.0,0.5227
738.0,0.5273
739.0,0.5177
740.0,0.5295
741.0,0.5232
742.0,0.523
743.0,0.536
744.0,0.534
745.0,0.5337
746.0,0.5362
747.0,0.5374
748.0,0.5364
749.0,0.5304
750.0,0.5303
751.0,0.5251
752.0,0.5275
753.0,0.5303
754.0,0.5317
755.0,0.5289
756.0,0.5287
757.0,0.5296
758.0,0.5232
759.0,0.514
760.0,0.1018
761.0,0.0572
762.0,0.2797
763.0,0.1491
764.0,0.2159
765.0,0.2795
766.0,0.3351
767.0,0.4152
768.0,0.4732
769.0,0.4817
770.0,0.4967
771.0,0.5
772.0,0.5009
773.0,0.5043
774.0,0.5018
775.0,0.4979
776.0,0.5039
777.0,0.4972
778.0,0.4942
779.0,0.4946
780.0,0.4918
781.0,0.4924
782.0,0.4955
783.0,0.487
784.0,0.4893
785.0,0.4861
786.0,0.4918
787.0,0.4852
788.0,0.4802
789.0,0.4811
790.0,0.471
791.0,0.4725
792.0,0.4686
793.0,0.4614
794.0,0.4657
795.0,0.4745
796.0,0.4639
797.0,0.4646
798.0,0.4746
799.0,0.4724
800.0,0.4654
801.0,0.4644
802.0,0.463
803.0,0.46
804.0,0.4602
805.0,0.4576
806.0,0.4689
807.0,0.4636
808.0,0.4637
809.0,0.4562
810.0,0.4545
811.0,0.4559
812.0,0.4452
813.0,0.438
814.0,0.3953
815.0,0.3941
816.0,0.3763
817.0,0.38
818.0,0.3683
819.0,0.3991
820.0,0.3808
821.0,0.4281
822.0,0.4198
823.0,0.3154
824.0,0.4131
825.0,0.4233
826.0,0.4114
827.0,0.4293
828.0,0.3792
829.0,0.4093
830.0,0.4058
831.0,0.4063
832.0,0.3973
833.0,0.4113
834.0,0.4
835.0,0.432
836.0,0.4175
837.0,0.4329
838.0,0.4214
839.0,0.426
840.0,0.4348
841.0,0.4295
842.0,0.429
843.0,0.4275
844.0,0.4225
845.0,0.4355
846.0,0.4334
847.0,0.4248
848.0,0.4228
849.0,0.4107
850.0,0.3934
851.0,0.4171
852.0,0.4139
853.0,0.3978
854.0,0.344
855.0,0.3772
856.0,0.4127
857.0,0.4214
858.0,0.4185
859.0,0.4187
860.0,0.4193
861.0,0.4171
862.0,0.4236
863.0,0.4337
864.0,0.412
865.0,0.4084
866.0,0.3672
867.0,0.3833
868.0,0.4171
869.0,0.4084
870.0,0.4201
871.0,0.4144
872.0,0.4129
873.0,0.4121
874.0,0.4072
875.0,0.399
876.0,0.4032
877.0,0.4072
878.0,0.4118
879.0,0.4054
880.0,0.3967
881.0,0.3911
882.0,0.3996
883.0,0.4007
884.0,0.3989
885.0,0.4018
886.0,0.384
887.0,0.3874
888.0,0.3939
889.0,0.3971
890.0,0.395
891.0,0.394
892.0,0.3836
893.0,0.3735
894.0,0.3631
895.0,0.3476
896.0,0.3367
897.0,0.2994
898.0,0.319
899.0,0.2565
900.0,0.3217
901.0,0.2661
902.0,0.2982
903.0,0.3033
904.0,0.3641
905.0,0.3537
906.0,0.3339
907.0,0.2855
908.0,0.2897
909.0,0.3057
910.0,0.2787
911.0,0.2898
912.0,0.3037
913.0,0.2822
914.0,0.2827
915.0,0.2982
916.0,0.2632
917.0,0.3137
918.0,0.269
919.0,0.3189
920.0,0.322
921.0,0.328
922.0,0.3004
923.0,0.3173
924.0,0.3066
925.0,0.302
926.0,0.3035
927.0,0.3336
928.0,0.2629
929.0,0.2414
930.0,0.2126
931.0,0.197
932.0,0.1543
933.0,0.1335
934.0,0.09092
935.0,0.1365
936.0,0.09488
937.0,0.09992
938.0,0.1174
939.0,0.1952
940.0,0.224
941.0,0.1804
942.0,0.2018
943.0,0.1491
944.0,0.15
945.0,0.1841
946.0,0.1099
947.0,0.1857
948.0,0.145
949.0,0.242
950.0,0.09195
951.0,0.2351
952.0,0.1452
953.0,0.1716
954.0,0.1972
955.0,0.1779
956.0,0.1632
957.0,0.1445
958.0,0.2138
959.0,0.1849
960.0,0.201
961.0,0.2171
962.0,0.2094
963.0,0.2331
964.0,0.216
965.0,0.2293
966.0,0.2307
967.0,0.2325
968.0,0.2859
969.0,0.2951
970.0,0.2787
971.0,0.3086
972.0,0.2971
973.0,0.2686
974.0,0.2541
975.0,0.2632
976.0,0.2545
977.0,0.2803
978.0,0.2692
979.0,0.2797
980.0,0.2661
981.0,0.3043
982.0,0.2929
983.0,0.2823
984.0,0.3101
985.0,0.291
986.0,0.3146
987.0,0.3096
988.0,0.309
989.0,0.3123
990.0,0.307
991.0,0.3133
992.0,0.3149
993.0,0.3095
994.0,0.3146
995.0,0.314
996.0,0.313
997.0,0.3133
998.0,0.3118
999.0,0.3107
1000.0,0.309
1001.0,0.3123
1002.0,0.3053
1003.0,0.307
1004.0,0.2998
1005.0,0.2883
1006.0,0.2999
1007.0,0.306
1008.0,0.3048
1009.0,0.3034
1010.0,0.3024
1011.0,0.3045
1012.0,0.3022
1013.0,0.3037
1014.0,0.3015
1015.0,0.2997
1016.0,0.2983
1017.0,0.2992
1018.0,0.2978
1019.0,0.2921
1020.0,0.2964
1021.0,0.2959
1022.0,0.2938
1023.0,0.297
1024.0,0.2939
1025.0,0.2966
1026.0,0.2955
1027.0,0.2948
1028.0,0.2943
1029.0,0.2909
1030.0,0.2926
1031.0,0.2916
1032.0,0.2906
1033.0,0.2863
1034.0,0.2863
1035.0,0.2871
1036.0,0.2887
1037.0,0.2838
1038.0,0.2852
1039.0,0.2851
1040.0,0.284
1041.0,0.2852
1042.0,0.2832
1043.0,0.2824
1044.0,0.2834
1045.0,0.2796
1046.0,0.2766
1047.0,0.2791
1048.0,0.2807
1049.0,0.2795
1050.0,0.2782
