Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance
.5530E+03 .1804E+01 .1238E+01 .3169E+00 .1376E+01
.5540E+03 .1848E+01 .1269E+01 .3232E+00 .1409E+01
.5550E+03 .1853E+01 .1273E+01 .3227E+00 .1411E+01
.5560E+03 .1830E+01 .1257E+01 .3173E+00 .1393E+01
.5570E+03 .1774E+01 .1220E+01 .3064E+00 .1350E+01
.5580E+03 .1764E+01 .1212E+01 .3031E+00 .1340E+01
.5590E+03 .1734E+01 .1191E+01 .2963E+00 .1315E+01
.5600E+03 .1757E+01 .1208E+01 .2991E+00 .1333E+01
.5610E+03 .1782E+01 .1226E+01 .3022E+00 .1351E+01
.5620E+03 .1772E+01 .1219E+01 .2991E+00 .1342E+01
.5630E+03 .1825E+01 .1255E+01 .3063E+00 .1380E+01
.5640E+03 .1778E+01 .1223E+01 .2971E+00 .1344E+01
.5650E+03 .1766E+01 .1215E+01 .2935E+00 .1333E+01
.5660E+03 .1742E+01 .1199E+01 .2882E+00 .1314E+01
.5670E+03 .1779E+01 .1224E+01 .2928E+00 .1340E+01
.5680E+03 .1773E+01 .1219E+01 .2897E+00 .1332E+01
.5690E+03 .1752E+01 .1199E+01 .2832E+00 .1309E+01
.5700E+03 .1748E+01 .1199E+01 .2818E+00 .1307E+01
.5710E+03 .1732E+01 .1190E+01 .2786E+00 .1296E+01
.5720E+03 .1787E+01 .1225E+01 .2852E+00 .1333E+01
.5730E+03 .1808E+01 .1240E+01 .2874E+00 .1348E+01
.5740E+03 .1805E+01 .1238E+01 .2857E+00 .1345E+01
.5750E+03 .1776E+01 .1218E+01 .2797E+00 .1322E+01
.5760E+03 .1760E+01 .1208E+01 .2761E+00 .1309E+01
.5770E+03 .1777E+01 .1221E+01 .2780E+00 .1323E+01
.5780E+03 .1745E+01 .1202E+01 .2726E+00 .1301E+01
.5790E+03 .1743E+01 .1204E+01 .2723E+00 .1302E+01
.5800E+03 .1763E+01 .1222E+01 .2756E+00 .1321E+01
.5810E+03 .1762E+01 .1226E+01 .2755E+00 .1324E+01
.5820E+03 .1786E+01 .1246E+01 .2794E+00 .1346E+01
.5830E+03 .1783E+01 .1248E+01 .2789E+00 .1346E+01
.5840E+03 .1794E+01 .1258E+01 .2801E+00 .1356E+01
.5850E+03 .1747E+01 .1227E+01 .2722E+00 .1322E+01
.5860E+03 .1711E+01 .1202E+01 .2656E+00 .1294E+01
.5870E+03 .1755E+01 .1231E+01 .2707E+00 .1324E+01
.5880E+03 .1738E+01 .1213E+01 .2648E+00 .1302E+01
.5890E+03 .1596E+01 .1097E+01 .2369E+00 .1175E+01
.5900E+03 .1664E+01 .1146E+01 .2468E+00 .1227E+01
.5910E+03 .1728E+01 .1200E+01 .2583E+00 .1285E+01
.5920E+03 .1726E+01 .1195E+01 .2557E+00 .1278E+01
.5930E+03 .1730E+01 .1204E+01 .2571E+00 .1287E+01
.5940E+03 .1727E+01 .1201E+01 .2554E+00 .1283E+01
.5950E+03 .1699E+01 .1179E+01 .2494E+00 .1258E+01
.5960E+03 .1725E+01 .1208E+01 .2558E+00 .1289E+01
.5970E+03 .1713E+01 .1199E+01 .2527E+00 .1279E+01
.5980E+03 .1698E+01 .1193E+01 .2510E+00 .1271E+01
.5990E+03 .1693E+01 .1193E+01 .2503E+00 .1271E+01
.6000E+03 .1684E+01 .1191E+01 .2493E+00 .1268E+01
.6010E+03 .1663E+01 .1178E+01 .2459E+00 .1254E+01
.6020E+03 .1650E+01 .1170E+01 .2432E+00 .1244E+01
.6030E+03 .1674E+01 .1188E+01 .2460E+00 .1262E+01
.6040E+03 .1701E+01 .1207E+01 .2490E+00 .1282E+01
.6050E+03 .1690E+01 .1201E+01 .2469E+00 .1274E+01
.6060E+03 .1679E+01 .1197E+01 .2453E+00 .1270E+01
.6070E+03 .1692E+01 .1210E+01 .2473E+00 .1282E+01
.6080E+03 .1670E+01 .1197E+01 .2439E+00 .1268E+01
.6090E+03 .1670E+01 .1200E+01 .2437E+00 .1270E+01
.6100E+03 .1654E+01 .1190E+01 .2409E+00 .1259E+01
.6110E+03 .1661E+01 .1197E+01 .2416E+00 .1266E+01
.6120E+03 .1654E+01 .1194E+01 .2401E+00 .1261E+01
.6130E+03 .1632E+01 .1179E+01 .2363E+00 .1245E+01
.6140E+03 .1607E+01 .1163E+01 .2323E+00 .1227E+01
.6150E+03 .1639E+01 .1188E+01 .2367E+00 .1253E+01
.6160E+03 .1582E+01 .1149E+01 .2283E+00 .1211E+01
.6170E+03 .1578E+01 .1147E+01 .2271E+00 .1208E+01
.6180E+03 .1637E+01 .1191E+01 .2351E+00 .1254E+01
.6190E+03 .1619E+01 .1180E+01 .2320E+00 .1241E+01
.6200E+03 .1630E+01 .1187E+01 .2326E+00 .1248E+01
.6210E+03 .1635E+01 .1189E+01 .2318E+00 .1249E+01
.6220E+03 .1619E+01 .1170E+01 .2264E+00 .1227E+01
.6230E+03 .1598E+01 .1147E+01 .2204E+00 .1201E+01
.6240E+03 .1568E+01 .1131E+01 .2171E+00 .1184E+01
.6250E+03 .1564E+01 .1135E+01 .2178E+00 .1189E+01
.6260E+03 .1588E+01 .1155E+01 .2210E+00 .1209E+01
.6270E+03 .1614E+01 .1173E+01 .2236E+00 .1227E+01
.6280E+03 .1612E+01 .1136E+01 .2126E+00 .1185E+01
.6290E+03 .1612E+01 .1162E+01 .2189E+00 .1213E+01
.6300E+03 .1578E+01 .1137E+01 .2135E+00 .1187E+01
.6310E+03 .1579E+01 .1153E+01 .2169E+00 .1203E+01
.6320E+03 .1555E+01 .1140E+01 .2142E+00 .1189E+01
.6330E+03 .1588E+01 .1171E+01 .2200E+00 .1222E+01
.6340E+03 .1562E+01 .1157E+01 .2169E+00 .1207E+01
.6350E+03 .1581E+01 .1174E+01 .2195E+00 .1224E+01
.6360E+03 .1554E+01 .1156E+01 .2155E+00 .1204E+01
.6370E+03 .1576E+01 .1174E+01 .2181E+00 .1222E+01
.6380E+03 .1583E+01 .1182E+01 .2192E+00 .1231E+01
.6390E+03 .1562E+01 .1169E+01 .2162E+00 .1216E+01
.6400E+03 .1543E+01 .1158E+01 .2135E+00 .1204E+01
.6410E+03 .1539E+01 .1157E+01 .2128E+00 .1202E+01
.6420E+03 .1528E+01 .1151E+01 .2111E+00 .1196E+01
.6430E+03 .1548E+01 .1167E+01 .2134E+00 .1212E+01
.6440E+03 .1540E+01 .1163E+01 .2119E+00 .1207E+01
.6450E+03 .1545E+01 .1167E+01 .2120E+00 .1210E+01
.6460E+03 .1521E+01 .1147E+01 .2074E+00 .1189E+01
.6470E+03 .1529E+01 .1147E+01 .2061E+00 .1187E+01
.6480E+03 .1543E+01 .1153E+01 .2064E+00 .1192E+01
.6490E+03 .1513E+01 .1131E+01 .2018E+00 .1169E+01
.6500E+03 .1482E+01 .1121E+01 .2002E+00 .1159E+01
.6510E+03 .1538E+01 .1166E+01 .2079E+00 .1206E+01
.6520E+03 .1520E+01 .1139E+01 .2015E+00 .1176E+01
.6530E+03 .1518E+01 .1153E+01 .2042E+00 .1190E+01
.6540E+03 .1496E+01 .1138E+01 .2011E+00 .1175E+01
.6550E+03 .1463E+01 .1106E+01 .1942E+00 .1141E+01
.6560E+03 .1281E+01 .9741E+00 .1708E+00 .1004E+01
.6570E+03 .1315E+01 .1000E+01 .1748E+00 .1030E+01
.6580E+03 .1463E+01 .1116E+01 .1945E+00 .1149E+01
.6590E+03 .1467E+01 .1119E+01 .1945E+00 .1152E+01
.6600E+03 .1471E+01 .1119E+01 .1934E+00 .1150E+01
.6610E+03 .1481E+01 .1117E+01 .1917E+00 .1147E+01
.6620E+03 .1490E+01 .1115E+01 .1898E+00 .1143E+01
.6630E+03 .1458E+01 .1097E+01 .1867E+00 .1125E+01
.6640E+03 .1466E+01 .1115E+01 .1901E+00 .1144E+01
.6650E+03 .1460E+01 .1118E+01 .1907E+00 .1147E+01
.6660E+03 .1458E+01 .1123E+01 .1914E+00 .1152E+01
.6670E+03 .1453E+01 .1124E+01 .1914E+00 .1153E+01
.6680E+03 .1450E+01 .1125E+01 .1912E+00 .1153E+01
.6690E+03 .1471E+01 .1143E+01 .1938E+00 .1171E+01
.6700E+03 .1463E+01 .1138E+01 .1926E+00 .1166E+01
.6710E+03 .1461E+01 .1138E+01 .1921E+00 .1166E+01
.6720E+03 .1448E+01 .1129E+01 .1900E+00 .1156E+01
.6730E+03 .1468E+01 .1146E+01 .1924E+00 .1173E+01
.6740E+03 .1461E+01 .1142E+01 .1913E+00 .1168E+01
.6750E+03 .1447E+01 .1132E+01 .1891E+00 .1157E+01
.6760E+03 .1455E+01 .1140E+01 .1899E+00 .1165E+01
.6770E+03 .1440E+01 .1128E+01 .1875E+00 .1153E+01
.6780E+03 .1443E+01 .1131E+01 .1875E+00 .1155E+01
.6790E+03 .1418E+01 .1113E+01 .1841E+00 .1137E+01
.6800E+03 .1429E+01 .1123E+01 .1852E+00 .1146E+01
.6810E+03 .1419E+01 .1116E+01 .1837E+00 .1139E+01
.6820E+03 .1418E+01 .1116E+01 .1832E+00 .1138E+01
.6830E+03 .1415E+01 .1114E+01 .1826E+00 .1136E+01
.6840E+03 .1408E+01 .1110E+01 .1814E+00 .1131E+01
.6850E+03 .1418E+01 .1119E+01 .1826E+00 .1140E+01
.6860E+03 .1412E+01 .1114E+01 .1813E+00 .1134E+01
.6870E+03 .1429E+01 .9234E+00 .1360E+00 .9258E+00
.6880E+03 .1413E+01 .9902E+00 .1514E+00 .9984E+00
.6890E+03 .1410E+01 .9914E+00 .1515E+00 .9995E+00
.6900E+03 .1400E+01 .1011E+01 .1562E+00 .1021E+01
.6910E+03 .1389E+01 .1033E+01 .1616E+00 .1045E+01
.6920E+03 .1377E+01 .1048E+01 .1656E+00 .1062E+01
.6930E+03 .1379E+01 .1048E+01 .1655E+00 .1062E+01
.6940E+03 .1383E+01 .1048E+01 .1655E+00 .1062E+01
.6950E+03 .1383E+01 .1067E+01 .1699E+00 .1082E+01
.6960E+03 .1394E+01 .1072E+01 .1704E+00 .1087E+01
.6970E+03 .1388E+01 .1098E+01 .1765E+00 .1116E+01
.6980E+03 .1369E+01 .1083E+01 .1740E+00 .1100E+01
.6990E+03 .1387E+01 .1082E+01 .1727E+00 .1098E+01
.7000E+03 .1370E+01 .1069E+01 .1708E+00 .1085E+01
.7010E+03 .1367E+01 .1065E+01 .1699E+00 .1081E+01
.7020E+03 .1359E+01 .1065E+01 .1704E+00 .1081E+01
.7030E+03 .1365E+01 .1067E+01 .1708E+00 .1084E+01
.7040E+03 .1379E+01 .1088E+01 .1748E+00 .1105E+01
.7050E+03 .1381E+01 .1091E+01 .1756E+00 .1109E+01
.7060E+03 .1367E+01 .1085E+01 .1749E+00 .1103E+01
.7070E+03 .1364E+01 .1085E+01 .1752E+00 .1103E+01
.7080E+03 .1367E+01 .1087E+01 .1759E+00 .1106E+01
.7090E+03 .1354E+01 .1082E+01 .1755E+00 .1101E+01
.7100E+03 .1360E+01 .1086E+01 .1762E+00 .1105E+01
.7110E+03 .1354E+01 .1082E+01 .1759E+00 .1102E+01
.7120E+03 .1343E+01 .1076E+01 .1752E+00 .1096E+01
.7130E+03 .1335E+01 .1069E+01 .1742E+00 .1088E+01
.7140E+03 .1340E+01 .1073E+01 .1751E+00 .1093E+01
.7150E+03 .1315E+01 .1048E+01 .1709E+00 .1067E+01
.7160E+03 .1322E+01 .1053E+01 .1717E+00 .1072E+01
.7170E+03 .1340E+01 .9982E+00 .1581E+00 .1012E+01
.7180E+03 .1319E+01 .9494E+00 .1498E+00 .9619E+00
.7190E+03 .1294E+01 .8892E+00 .1392E+00 .8998E+00
.7200E+03 .1320E+01 .9295E+00 .1460E+00 .9411E+00
.7210E+03 .1305E+01 .9643E+00 .1545E+00 .9794E+00
.7220E+03 .1304E+01 .1033E+01 .1693E+00 .1053E+01
.7230E+03 .1316E+01 .1000E+01 .1621E+00 .1018E+01
.7240E+03 .1305E+01 .9451E+00 .1510E+00 .9594E+00
.7250E+03 .1296E+01 .9419E+00 .1503E+00 .9560E+00
.7260E+03 .1298E+01 .9687E+00 .1553E+00 .9839E+00
.7270E+03 .1307E+01 .9701E+00 .1565E+00 .9863E+00
.7280E+03 .1284E+01 .9417E+00 .1504E+00 .9559E+00
.7290E+03 .1258E+01 .9429E+00 .1522E+00 .9588E+00
.7300E+03 .1289E+01 .9870E+00 .1603E+00 .1005E+01
.7310E+03 .1279E+01 .9588E+00 .1546E+00 .9747E+00
.7320E+03 .1282E+01 .9914E+00 .1621E+00 .1010E+01
.7330E+03 .1278E+01 .1016E+01 .1681E+00 .1037E+01
.7340E+03 .1291E+01 .1032E+01 .1713E+00 .1054E+01
.7350E+03 .1273E+01 .1015E+01 .1682E+00 .1036E+01
.7360E+03 .1267E+01 .1013E+01 .1681E+00 .1035E+01
.7370E+03 .1277E+01 .1019E+01 .1689E+00 .1041E+01
.7380E+03 .1256E+01 .1017E+01 .1696E+00 .1039E+01
.7390E+03 .1234E+01 .9984E+00 .1665E+00 .1020E+01
.7400E+03 .1253E+01 .1018E+01 .1700E+00 .1041E+01
.7410E+03 .1232E+01 .1004E+01 .1678E+00 .1027E+01
.7420E+03 .1227E+01 .1002E+01 .1675E+00 .1025E+01
.7430E+03 .1256E+01 .1027E+01 .1715E+00 .1050E+01
.7440E+03 .1248E+01 .1022E+01 .1707E+00 .1045E+01
.7450E+03 .1245E+01 .1021E+01 .1704E+00 .1044E+01
.7460E+03 .1251E+01 .1026E+01 .1710E+00 .1049E+01
.7470E+03 .1253E+01 .1028E+01 .1711E+00 .1051E+01
.7480E+03 .1250E+01 .1027E+01 .1706E+00 .1049E+01
.7490E+03 .1235E+01 .1015E+01 .1685E+00 .1037E+01
.7500E+03 .1234E+01 .1015E+01 .1682E+00 .1036E+01
.7510E+03 .1222E+01 .1005E+01 .1663E+00 .1026E+01
.7520E+03 .1227E+01 .1010E+01 .1668E+00 .1030E+01
.7530E+03 .1232E+01 .1015E+01 .1674E+00 .1036E+01
.7540E+03 .1235E+01 .1018E+01 .1676E+00 .1038E+01
.7550E+03 .1228E+01 .1013E+01 .1664E+00 .1033E+01
.7560E+03 .1227E+01 .1012E+01 .1661E+00 .1032E+01
.7570E+03 .1229E+01 .1014E+01 .1661E+00 .1034E+01
.7580E+03 .1215E+01 .1003E+01 .1638E+00 .1021E+01
.7590E+03 .1211E+01 .9921E+00 .1610E+00 .1010E+01
.7600E+03 .1211E+01 .4205E+00 .4285E-01 .4025E+00
.7610E+03 .1207E+01 .3080E+00 .2661E-01 .2901E+00
.7620E+03 .1186E+01 .7136E+00 .9716E-01 .7075E+00
.7630E+03 .1208E+01 .5156E+00 .5822E-01 .4993E+00
.7640E+03 .1201E+01 .6264E+00 .7857E-01 .6144E+00
.7650E+03 .1189E+01 .7149E+00 .9662E-01 .7082E+00
.7660E+03 .1140E+01 .7718E+00 .1109E+00 .7711E+00
.7670E+03 .1179E+01 .8780E+00 .1326E+00 .8837E+00
.7680E+03 .1184E+01 .9427E+00 .1474E+00 .9537E+00
.7690E+03 .1172E+01 .9474E+00 .1490E+00 .9594E+00
.7700E+03 .1172E+01 .9631E+00 .1525E+00 .9762E+00
.7710E+03 .1164E+01 .9638E+00 .1528E+00 .9772E+00
.7720E+03 .1162E+01 .9638E+00 .1527E+00 .9771E+00
.7730E+03 .1168E+01 .9703E+00 .1534E+00 .9834E+00
.7740E+03 .1162E+01 .9654E+00 .1523E+00 .9781E+00
.7750E+03 .1152E+01 .9580E+00 .1508E+00 .9703E+00
.7760E+03 .1165E+01 .9698E+00 .1523E+00 .9819E+00
.7770E+03 .1150E+01 .9573E+00 .1500E+00 .9688E+00
.7780E+03 .1143E+01 .9519E+00 .1488E+00 .9630E+00
.7790E+03 .1144E+01 .9530E+00 .1487E+00 .9639E+00
.7800E+03 .1137E+01 .9478E+00 .1475E+00 .9583E+00
.7810E+03 .1138E+01 .9491E+00 .1474E+00 .9592E+00
.7820E+03 .1145E+01 .9552E+00 .1480E+00 .9651E+00
.7830E+03 .1125E+01 .9388E+00 .1451E+00 .9482E+00
.7840E+03 .1130E+01 .9434E+00 .1455E+00 .9525E+00
.7850E+03 .1123E+01 .9377E+00 .1443E+00 .9464E+00
.7860E+03 .1136E+01 .9491E+00 .1457E+00 .9575E+00
.7870E+03 .1131E+01 .9411E+00 .1437E+00 .9488E+00
.7880E+03 .1126E+01 .9340E+00 .1421E+00 .9410E+00
.7890E+03 .1131E+01 .9364E+00 .1421E+00 .9431E+00
.7900E+03 .1130E+01 .9250E+00 .1393E+00 .9305E+00
.7910E+03 .1114E+01 .9208E+00 .1390E+00 .9266E+00
.7920E+03 .1103E+01 .9128E+00 .1375E+00 .9183E+00
.7930E+03 .1089E+01 .8998E+00 .1351E+00 .9048E+00
.7940E+03 .1076E+01 .9010E+00 .1357E+00 .9064E+00
.7950E+03 .1101E+01 .9201E+00 .1381E+00 .9251E+00
.7960E+03 .1105E+01 .9101E+00 .1353E+00 .9138E+00
.7970E+03 .1104E+01 .9115E+00 .1353E+00 .9149E+00
.7980E+03 .1103E+01 .9219E+00 .1374E+00 .9259E+00
.7990E+03 .1104E+01 .9199E+00 .1366E+00 .9234E+00
.8000E+03 .1095E+01 .9088E+00 .1344E+00 .9118E+00
.8010E+03 .1098E+01 .9095E+00 .1340E+00 .9119E+00
.8020E+03 .1093E+01 .9067E+00 .1333E+00 .9089E+00
.8030E+03 .1088E+01 .9021E+00 .1323E+00 .9039E+00
.8040E+03 .1086E+01 .9018E+00 .1320E+00 .9034E+00
.8050E+03 .1072E+01 .8943E+00 .1309E+00 .8958E+00
.8060E+03 .1087E+01 .9119E+00 .1335E+00 .9136E+00
.8070E+03 .1078E+01 .9031E+00 .1318E+00 .9044E+00
.8080E+03 .1076E+01 .9029E+00 .1316E+00 .9040E+00
.8090E+03 .1068E+01 .8922E+00 .1294E+00 .8926E+00
.8100E+03 .1070E+01 .8912E+00 .1288E+00 .8911E+00
.8110E+03 .1081E+01 .8981E+00 .1292E+00 .8974E+00
.8120E+03 .1082E+01 .8862E+00 .1263E+00 .8844E+00
.8130E+03 .1084E+01 .8782E+00 .1243E+00 .8755E+00
.8140E+03 .1077E+01 .8230E+00 .1134E+00 .8174E+00
.8150E+03 .1071E+01 .8195E+00 .1127E+00 .8137E+00
.8160E+03 .1069E+01 .7826E+00 .1069E+00 .7763E+00
.8170E+03 .1066E+01 .7878E+00 .1077E+00 .7815E+00
.8180E+03 .1044E+01 .7688E+00 .1044E+00 .7620E+00
.8190E+03 .1038E+01 .8106E+00 .1121E+00 .8055E+00
.8200E+03 .1032E+01 .7830E+00 .1071E+00 .7768E+00
.8210E+03 .1031E+01 .8498E+00 .1191E+00 .8460E+00
.8220E+03 .1033E+01 .8379E+00 .1166E+00 .8334E+00
.8230E+03 .1043E+01 .6866E+00 .8852E-01 .6758E+00
.8240E+03 .1040E+01 .8335E+00 .1148E+00 .8278E+00
.8250E+03 .1037E+01 .8426E+00 .1167E+00 .8375E+00
.8260E+03 .1045E+01 .8309E+00 .1137E+00 .8245E+00
.8270E+03 .1043E+01 .8541E+00 .1180E+00 .8486E+00
.8280E+03 .1037E+01 .7837E+00 .1051E+00 .7754E+00
.8290E+03 .1031E+01 .8226E+00 .1122E+00 .8159E+00
.8300E+03 .1028E+01 .8181E+00 .1112E+00 .8110E+00
.8310E+03 .1022E+01 .8180E+00 .1111E+00 .8108E+00
.8320E+03 .1025E+01 .8057E+00 .1086E+00 .7977E+00
.8330E+03 .9928E+00 .8204E+00 .1119E+00 .8136E+00
.8340E+03 .9977E+00 .8088E+00 .1091E+00 .8010E+00
.8350E+03 .1013E+01 .8521E+00 .1166E+00 .8454E+00
.8360E+03 .1018E+01 .8372E+00 .1131E+00 .8293E+00
.8370E+03 .1013E+01 .8535E+00 .1164E+00 .8464E+00
.8380E+03 .9977E+00 .8357E+00 .1133E+00 .8282E+00
.8390E+03 .9948E+00 .8396E+00 .1140E+00 .8322E+00
.8400E+03 .1011E+01 .8558E+00 .1161E+00 .8482E+00
.8410E+03 .1005E+01 .8480E+00 .1146E+00 .8400E+00
.8420E+03 .9967E+00 .8441E+00 .1141E+00 .8361E+00
.8430E+03 .9851E+00 .8378E+00 .1133E+00 .8299E+00
.8440E+03 .9783E+00 .8300E+00 .1118E+00 .8218E+00
.8450E+03 .1002E+01 .8533E+00 .1149E+00 .8448E+00
.8460E+03 .9958E+00 .8490E+00 .1141E+00 .8403E+00
.8470E+03 .9735E+00 .8314E+00 .1116E+00 .8228E+00
.8480E+03 .9725E+00 .8292E+00 .1109E+00 .8202E+00
.8490E+03 .9452E+00 .8059E+00 .1076E+00 .7970E+00
.8500E+03 .9046E+00 .7719E+00 .1029E+00 .7631E+00
.8510E+03 .9637E+00 .8203E+00 .1089E+00 .8106E+00
.8520E+03 .9545E+00 .8136E+00 .1079E+00 .8038E+00
.8530E+03 .9140E+00 .7810E+00 .1034E+00 .7714E+00
.8540E+03 .7930E+00 .6765E+00 .8932E-01 .6680E+00
.8550E+03 .8658E+00 .7406E+00 .9769E-01 .7312E+00
.8560E+03 .9485E+00 .8109E+00 .1067E+00 .8003E+00
.8570E+03 .9661E+00 .8273E+00 .1087E+00 .8164E+00
.8580E+03 .9604E+00 .8222E+00 .1078E+00 .8111E+00
.8590E+03 .9593E+00 .8221E+00 .1076E+00 .8108E+00
.8600E+03 .9595E+00 .8230E+00 .1075E+00 .8115E+00
.8610E+03 .9547E+00 .8190E+00 .1068E+00 .8073E+00
.8620E+03 .9690E+00 .8317E+00 .1082E+00 .8196E+00
.8630E+03 .9919E+00 .8516E+00 .1106E+00 .8390E+00
.8640E+03 .9420E+00 .8091E+00 .1048E+00 .7970E+00
.8650E+03 .9334E+00 .8021E+00 .1037E+00 .7898E+00
.8660E+03 .8393E+00 .7214E+00 .9309E-01 .7102E+00
.8670E+03 .8757E+00 .7530E+00 .9696E-01 .7411E+00
.8680E+03 .9528E+00 .8195E+00 .1053E+00 .8063E+00
.8690E+03 .9328E+00 .8027E+00 .1029E+00 .7895E+00
.8700E+03 .9593E+00 .8257E+00 .1057E+00 .8120E+00
.8710E+03 .9463E+00 .8147E+00 .1040E+00 .8010E+00
.8720E+03 .9427E+00 .8119E+00 .1035E+00 .7980E+00
.8730E+03 .9408E+00 .8105E+00 .1031E+00 .7964E+00
.8740E+03 .9295E+00 .8010E+00 .1017E+00 .7869E+00
.8750E+03 .9109E+00 .7851E+00 .9943E-01 .7710E+00
.8760E+03 .9207E+00 .7937E+00 .1003E+00 .7792E+00
.8770E+03 .9296E+00 .8017E+00 .1011E+00 .7869E+00
.8780E+03 .9407E+00 .8112E+00 .1021E+00 .7959E+00
.8790E+03 .9259E+00 .7987E+00 .1003E+00 .7835E+00
.8800E+03 .9060E+00 .7818E+00 .9796E-01 .7667E+00
.8810E+03 .8950E+00 .7716E+00 .9643E-01 .7565E+00
.8820E+03 .9149E+00 .7889E+00 .9836E-01 .7731E+00
.8830E+03 .9161E+00 .7905E+00 .9840E-01 .7746E+00
.8840E+03 .9124E+00 .7874E+00 .9779E-01 .7713E+00
.8850E+03 .9192E+00 .7935E+00 .9834E-01 .7771E+00
.8860E+03 .8848E+00 .7611E+00 .9393E-01 .7449E+00
.8870E+03 .8879E+00 .7659E+00 .9447E-01 .7497E+00
.8880E+03 .9072E+00 .7805E+00 .9594E-01 .7635E+00
.8890E+03 .9075E+00 .7845E+00 .9643E-01 .7675E+00
.8900E+03 .9101E+00 .7834E+00 .9588E-01 .7660E+00
.8910E+03 .9033E+00 .7799E+00 .9538E-01 .7625E+00
.8920E+03 .8888E+00 .7634E+00 .9289E-01 .7459E+00
.8930E+03 .8835E+00 .7495E+00 .9052E-01 .7317E+00
.8940E+03 .8856E+00 .7388E+00 .8829E-01 .7203E+00
.8950E+03 .8821E+00 .7200E+00 .8493E-01 .7008E+00
.8960E+03 .8951E+00 .7015E+00 .8194E-01 .6820E+00
.8970E+03 .8816E+00 .6432E+00 .7329E-01 .6235E+00
.8980E+03 .8853E+00 .6749E+00 .7772E-01 .6550E+00
.8990E+03 .8827E+00 .5700E+00 .6221E-01 .5498E+00
.9000E+03 .8625E+00 .6711E+00 .7769E-01 .6517E+00
.9010E+03 .8329E+00 .5867E+00 .6523E-01 .5671E+00
.9020E+03 .8414E+00 .6310E+00 .7195E-01 .6117E+00
.9030E+03 .8734E+00 .6501E+00 .7349E-01 .6296E+00
.9040E+03 .8821E+00 .7391E+00 .8673E-01 .7190E+00
.9050E+03 .8796E+00 .7244E+00 .8429E-01 .7040E+00
.9060E+03 .8592E+00 .6900E+00 .7957E-01 .6698E+00
.9070E+03 .8662E+00 .6196E+00 .6878E-01 .5988E+00
.9080E+03 .8510E+00 .6237E+00 .6950E-01 .6030E+00
.9090E+03 .8336E+00 .6447E+00 .7288E-01 .6244E+00
.9100E+03 .8501E+00 .6180E+00 .6754E-01 .5961E+00
.9110E+03 .8457E+00 .6306E+00 .6960E-01 .6090E+00
.9120E+03 .8468E+00 .6465E+00 .7222E-01 .6252E+00
.9130E+03 .8654E+00 .6279E+00 .6810E-01 .6052E+00
.9140E+03 .8552E+00 .6177E+00 .6742E-01 .5958E+00
.9150E+03 .8481E+00 .6508E+00 .7148E-01 .6282E+00
.9160E+03 .8518E+00 .5833E+00 .6264E-01 .5616E+00
.9170E+03 .8398E+00 .6678E+00 .7424E-01 .6455E+00
.9180E+03 .8438E+00 .5952E+00 .6391E-01 .5730E+00
.9190E+03 .8467E+00 .6742E+00 .7490E-01 .6516E+00
.9200E+03 .8364E+00 .6671E+00 .7470E-01 .6453E+00
.9210E+03 .8154E+00 .6772E+00 .7617E-01 .6554E+00
.9220E+03 .8123E+00 .6402E+00 .7033E-01 .6179E+00
.9230E+03 .7900E+00 .6550E+00 .7336E-01 .6337E+00
.9240E+03 .8150E+00 .6521E+00 .7157E-01 .6294E+00
.9250E+03 .8148E+00 .6440E+00 .7031E-01 .6212E+00
.9260E+03 .8045E+00 .6455E+00 .7057E-01 .6227E+00
.9270E+03 .8301E+00 .6918E+00 .7675E-01 .6685E+00
.9280E+03 .8314E+00 .6001E+00 .6239E-01 .5757E+00
.9290E+03 .8204E+00 .5686E+00 .5786E-01 .5443E+00
.9300E+03 .8246E+00 .5121E+00 .5025E-01 .4883E+00
.9310E+03 .8246E+00 .4722E+00 .4594E-01 .4499E+00
.9320E+03 .8203E+00 .3932E+00 .3628E-01 .3726E+00
.9330E+03 .8234E+00 .3579E+00 .3171E-01 .3378E+00
.9340E+03 .8213E+00 .2792E+00 .2245E-01 .2613E+00
.9350E+03 .8116E+00 .3478E+00 .3152E-01 .3290E+00
.9360E+03 .8077E+00 .2659E+00 .2226E-01 .2497E+00
.9370E+03 .8134E+00 .2851E+00 .2368E-01 .2676E+00
.9380E+03 .8127E+00 .3244E+00 .2773E-01 .3052E+00
.9390E+03 .8069E+00 .4656E+00 .4473E-01 .4430E+00
.9400E+03 .7974E+00 .5193E+00 .5124E-01 .4954E+00
.9410E+03 .7684E+00 .4426E+00 .4169E-01 .4203E+00
.9420E+03 .7844E+00 .4767E+00 .4603E-01 .4538E+00
.9430E+03 .7940E+00 .3708E+00 .3378E-01 .3509E+00
.9440E+03 .7833E+00 .3599E+00 .3325E-01 .3411E+00
.9450E+03 .7912E+00 .4502E+00 .4203E-01 .4271E+00
.9460E+03 .7940E+00 .2981E+00 .2517E-01 .2802E+00
.9470E+03 .7957E+00 .4607E+00 .4261E-01 .4367E+00
.9480E+03 .7964E+00 .3670E+00 .3262E-01 .3465E+00
.9490E+03 .7957E+00 .5617E+00 .5489E-01 .5353E+00
.9500E+03 .7901E+00 .2710E+00 .2152E-01 .2534E+00
