Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance
.2995E+03 .5394E+00 .3165E-06 .8575E-05 .8678E-05
.3000E+03 .4309E+00 .4452E-06 .9469E-05 .9614E-05
.3005E+03 .4542E+00 .8601E-06 .1422E-04 .1450E-04
.3010E+03 .5109E+00 .2326E-05 .2726E-04 .2801E-04
.3015E+03 .5477E+00 .5060E-05 .4560E-04 .4725E-04
.3020E+03 .3872E+00 .5006E-05 .3986E-04 .4149E-04
.3025E+03 .5624E+00 .1339E-04 .8706E-04 .9141E-04
.3030E+03 .7000E+00 .3510E-04 .1655E-03 .1770E-03
.3035E+03 .7123E+00 .5428E-04 .2137E-03 .2314E-03
.3040E+03 .5970E+00 .5573E-04 .2003E-03 .2184E-03
.3045E+03 .6704E+00 .1026E-03 .3184E-03 .3517E-03
.3050E+03 .6961E+00 .2021E-03 .5631E-03 .6288E-03
.3055E+03 .6335E+00 .2694E-03 .7095E-03 .7970E-03
.3060E+03 .5609E+00 .2775E-03 .7105E-03 .8007E-03
.3065E+03 .6059E+00 .3807E-03 .9435E-03 .1067E-02
.3070E+03 .6664E+00 .6789E-03 .1625E-02 .1846E-02
.3075E+03 .6739E+00 .1057E-02 .2499E-02 .2842E-02
.3080E+03 .6789E+00 .1151E-02 .2681E-02 .3054E-02
.3085E+03 .7036E+00 .1469E-02 .3404E-02 .3881E-02
.3090E+03 .5813E+00 .1429E-02 .3295E-02 .3759E-02
.3095E+03 .5310E+00 .2040E-02 .4809E-02 .5472E-02
.3100E+03 .4808E+00 .2267E-02 .5060E-02 .5796E-02
.3105E+03 .7390E+00 .3868E-02 .8358E-02 .9615E-02
.3110E+03 .8520E+00 .5262E-02 .1090E-01 .1261E-01
.3115E+03 .7906E+00 .5282E-02 .1065E-01 .1237E-01
.3120E+03 .6638E+00 .6114E-02 .1161E-01 .1360E-01
.3125E+03 .7205E+00 .8158E-02 .1493E-01 .1758E-01
.3130E+03 .7355E+00 .9304E-02 .1662E-01 .1964E-01
.3135E+03 .7502E+00 .8774E-02 .1558E-01 .1843E-01
.3140E+03 .8204E+00 .1216E-01 .2087E-01 .2483E-01
.3145E+03 .6131E+00 .1214E-01 .2029E-01 .2424E-01
.3150E+03 .7796E+00 .1639E-01 .2696E-01 .3228E-01
.3155E+03 .7034E+00 .1317E-01 .2141E-01 .2569E-01
.3160E+03 .5358E+00 .1265E-01 .2018E-01 .2429E-01
.3165E+03 .6856E+00 .1954E-01 .3091E-01 .3726E-01
.3170E+03 .8507E+00 .2441E-01 .3808E-01 .4602E-01
.3175E+03 .9101E+00 .2521E-01 .3867E-01 .4687E-01
.3180E+03 .6560E+00 .2073E-01 .3153E-01 .3827E-01
.3185E+03 .7055E+00 .2791E-01 .4272E-01 .5179E-01
.3190E+03 .7789E+00 .3449E-01 .5285E-01 .6406E-01
.3195E+03 .7064E+00 .2696E-01 .3978E-01 .4854E-01
.3200E+03 .8651E+00 .3264E-01 .4735E-01 .5796E-01
.3205E+03 .9389E+00 .4404E-01 .6489E-01 .7920E-01
.3210E+03 .7397E+00 .4148E-01 .6269E-01 .7617E-01
.3215E+03 .6981E+00 .4032E-01 .6029E-01 .7340E-01
.3220E+03 .8427E+00 .4126E-01 .5833E-01 .7174E-01
.3225E+03 .7255E+00 .3641E-01 .5087E-01 .6270E-01
.3230E+03 .6619E+00 .3792E-01 .5365E-01 .6597E-01
.3235E+03 .7064E+00 .4933E-01 .7015E-01 .8618E-01
.3240E+03 .8081E+00 .5854E-01 .8223E-01 .1013E+00
.3245E+03 .8549E+00 .5866E-01 .8125E-01 .1003E+00
.3250E+03 .8110E+00 .4971E-01 .6704E-01 .8319E-01
.3255E+03 .9735E+00 .6606E-01 .9028E-01 .1117E+00
.3260E+03 .1088E+01 .8431E-01 .1126E+00 .1400E+00
.3265E+03 .1031E+01 .8703E-01 .1158E+00 .1441E+00
.3270E+03 .1044E+01 .8690E-01 .1136E+00 .1419E+00
.3275E+03 .1030E+01 .8388E-01 .1078E+00 .1351E+00
.3280E+03 .9857E+00 .7266E-01 .9353E-01 .1171E+00
.3285E+03 .9447E+00 .8064E-01 .1013E+00 .1275E+00
.3290E+03 .1059E+01 .9955E-01 .1258E+00 .1581E+00
.3295E+03 .1178E+01 .1144E+00 .1439E+00 .1811E+00
.3300E+03 .1202E+01 .1160E+00 .1432E+00 .1809E+00
.3305E+03 .1006E+01 .9224E-01 .1107E+00 .1407E+00
.3310E+03 .1040E+01 .9421E-01 .1113E+00 .1419E+00
.3315E+03 .1015E+01 .9814E-01 .1155E+00 .1474E+00
.3320E+03 .1041E+01 .1086E+00 .1287E+00 .1640E+00
.3325E+03 .1006E+01 .1088E+00 .1289E+00 .1643E+00
.3330E+03 .1013E+01 .1091E+00 .1269E+00 .1624E+00
.3335E+03 .9480E+00 .9861E-01 .1116E+00 .1436E+00
.3340E+03 .9741E+00 .1018E+00 .1136E+00 .1467E+00
.3345E+03 .1076E+01 .1199E+00 .1345E+00 .1735E+00
.3350E+03 .9865E+00 .1140E+00 .1282E+00 .1653E+00
.3355E+03 .1109E+01 .1312E+00 .1510E+00 .1937E+00
.3360E+03 .7651E+00 .9154E-01 .1043E+00 .1340E+00
.3365E+03 .9361E+00 .1105E+00 .1192E+00 .1551E+00
.3370E+03 .7785E+00 .9112E-01 .9623E-01 .1258E+00
.3375E+03 .9715E+00 .1141E+00 .1188E+00 .1559E+00
.3380E+03 .9169E+00 .1131E+00 .1186E+00 .1553E+00
.3385E+03 .1025E+01 .1294E+00 .1383E+00 .1803E+00
.3390E+03 .1015E+01 .1301E+00 .1362E+00 .1785E+00
.3395E+03 .9703E+00 .1257E+00 .1308E+00 .1717E+00
.3400E+03 .1172E+01 .1507E+00 .1515E+00 .2004E+00
.3405E+03 .1051E+01 .1370E+00 .1365E+00 .1811E+00
.3410E+03 .9972E+00 .1335E+00 .1341E+00 .1775E+00
.3415E+03 .9186E+00 .1251E+00 .1226E+00 .1632E+00
.3420E+03 .1097E+01 .1510E+00 .1460E+00 .1951E+00
.3425E+03 .1024E+01 .1429E+00 .1363E+00 .1827E+00
.3430E+03 .1121E+01 .1574E+00 .1496E+00 .2008E+00
.3435E+03 .1052E+01 .1485E+00 .1407E+00 .1889E+00
.3440E+03 .7928E+00 .1108E+00 .1027E+00 .1388E+00
.3445E+03 .7774E+00 .1112E+00 .1047E+00 .1409E+00
.3450E+03 .1032E+01 .1508E+00 .1377E+00 .1867E+00
.3455E+03 .1053E+01 .1560E+00 .1401E+00 .1908E+00
.3460E+03 .8938E+00 .1340E+00 .1187E+00 .1623E+00
.3465E+03 .1010E+01 .1531E+00 .1340E+00 .1838E+00
.3470E+03 .1080E+01 .1647E+00 .1436E+00 .1971E+00
.3475E+03 .8704E+00 .1339E+00 .1158E+00 .1593E+00
.3480E+03 .9928E+00 .1547E+00 .1316E+00 .1819E+00
.3485E+03 .9921E+00 .1561E+00 .1312E+00 .1819E+00
.3490E+03 .9182E+00 .1460E+00 .1214E+00 .1688E+00
.3495E+03 .9062E+00 .1456E+00 .1198E+00 .1672E+00
.3500E+03 .1118E+01 .1814E+00 .1478E+00 .2068E+00
.3505E+03 .1177E+01 .1926E+00 .1555E+00 .2180E+00
.3510E+03 .1049E+01 .1727E+00 .1385E+00 .1946E+00
.3515E+03 .1015E+01 .1677E+00 .1344E+00 .1889E+00
.3520E+03 .1089E+01 .1823E+00 .1439E+00 .2031E+00
.3525E+03 .8493E+00 .1437E+00 .1119E+00 .1586E+00
.3530E+03 .1068E+01 .1825E+00 .1406E+00 .1999E+00
.3535E+03 .1140E+01 .1963E+00 .1498E+00 .2136E+00
.3540E+03 .1182E+01 .2048E+00 .1550E+00 .2216E+00
.3545E+03 .1198E+01 .2092E+00 .1569E+00 .2249E+00
.3550E+03 .1192E+01 .2099E+00 .1560E+00 .2242E+00
.3555E+03 .1074E+01 .1912E+00 .1407E+00 .2029E+00
.3560E+03 .1121E+01 .2017E+00 .1470E+00 .2125E+00
.3565E+03 .9564E+00 .1733E+00 .1252E+00 .1815E+00
.3570E+03 .7898E+00 .1440E+00 .1032E+00 .1500E+00
.3575E+03 .9660E+00 .1775E+00 .1261E+00 .1837E+00
.3580E+03 .7646E+00 .1416E+00 .9971E-01 .1457E+00
.3585E+03 .6526E+00 .1218E+00 .8502E-01 .1246E+00
.3590E+03 .9119E+00 .1713E+00 .1187E+00 .1743E+00
.3595E+03 .1161E+01 .2194E+00 .1508E+00 .2221E+00
.3600E+03 .1229E+01 .2341E+00 .1595E+00 .2356E+00
.3605E+03 .9811E+00 .1882E+00 .1272E+00 .1884E+00
.3610E+03 .8924E+00 .1727E+00 .1156E+00 .1718E+00
.3615E+03 .1024E+01 .2001E+00 .1327E+00 .1978E+00
.3620E+03 .8820E+00 .1741E+00 .1144E+00 .1710E+00
.3625E+03 .1217E+01 .2423E+00 .1578E+00 .2366E+00
.3630E+03 .1089E+01 .2189E+00 .1413E+00 .2125E+00
.3635E+03 .1001E+01 .2028E+00 .1298E+00 .1957E+00
.3640E+03 .1221E+01 .2494E+00 .1583E+00 .2393E+00
.3645E+03 .1042E+01 .2143E+00 .1349E+00 .2045E+00
.3650E+03 .1059E+01 .2194E+00 .1370E+00 .2083E+00
.3655E+03 .1327E+01 .2768E+00 .1715E+00 .2615E+00
.3660E+03 .1403E+01 .2950E+00 .1813E+00 .2771E+00
.3665E+03 .1315E+01 .2787E+00 .1698E+00 .2604E+00
.3670E+03 .1279E+01 .2727E+00 .1649E+00 .2535E+00
.3675E+03 .1325E+01 .2842E+00 .1706E+00 .2630E+00
.3680E+03 .1158E+01 .2499E+00 .1488E+00 .2300E+00
.3685E+03 .1166E+01 .2536E+00 .1498E+00 .2323E+00
.3690E+03 .1257E+01 .2755E+00 .1615E+00 .2510E+00
.3695E+03 .1338E+01 .2955E+00 .1718E+00 .2678E+00
.3700E+03 .1423E+01 .3169E+00 .1827E+00 .2857E+00
.3705E+03 .1103E+01 .2474E+00 .1415E+00 .2219E+00
.3710E+03 .1176E+01 .2658E+00 .1508E+00 .2372E+00
.3715E+03 .1470E+01 .3341E+00 .1882E+00 .2968E+00
.3720E+03 .9746E+00 .2228E+00 .1246E+00 .1970E+00
.3725E+03 .1167E+01 .2685E+00 .1491E+00 .2363E+00
.3730E+03 .1184E+01 .2746E+00 .1513E+00 .2405E+00
.3735E+03 .7692E+00 .1796E+00 .9817E-01 .1566E+00
.3740E+03 .1116E+01 .2623E+00 .1423E+00 .2275E+00
.3745E+03 .9226E+00 .2184E+00 .1176E+00 .1885E+00
.3750E+03 .8958E+00 .2133E+00 .1140E+00 .1833E+00
.3755E+03 .1336E+01 .3198E+00 .1698E+00 .2737E+00
.3760E+03 .1107E+01 .2664E+00 .1404E+00 .2270E+00
.3765E+03 .1146E+01 .2773E+00 .1452E+00 .2353E+00
.3770E+03 .1211E+01 .2951E+00 .1534E+00 .2493E+00
.3775E+03 .1415E+01 .3471E+00 .1790E+00 .2918E+00
.3780E+03 .1533E+01 .3780E+00 .1936E+00 .3165E+00
.3785E+03 .1448E+01 .3590E+00 .1826E+00 .2993E+00
.3790E+03 .1195E+01 .2976E+00 .1504E+00 .2471E+00
.3795E+03 .1091E+01 .2730E+00 .1371E+00 .2258E+00
.3800E+03 .1134E+01 .2851E+00 .1422E+00 .2349E+00
.3805E+03 .1371E+01 .3469E+00 .1718E+00 .2846E+00
.3810E+03 .1371E+01 .3494E+00 .1718E+00 .2853E+00
.3815E+03 .1084E+01 .2782E+00 .1358E+00 .2262E+00
.3820E+03 .9608E+00 .2482E+00 .1203E+00 .2009E+00
.3825E+03 .8171E+00 .2126E+00 .1022E+00 .1713E+00
.3830E+03 .7551E+00 .1977E+00 .9440E-01 .1586E+00
.3835E+03 .7262E+00 .1912E+00 .9068E-01 .1528E+00
.3840E+03 .8000E+00 .2118E+00 .9977E-01 .1686E+00
.3845E+03 .1175E+01 .3128E+00 .1464E+00 .2481E+00
.3850E+03 .1164E+01 .3116E+00 .1448E+00 .2461E+00
.3855E+03 .1082E+01 .2916E+00 .1346E+00 .2293E+00
.3860E+03 .9254E+00 .2509E+00 .1150E+00 .1965E+00
.3865E+03 .1213E+01 .3312E+00 .1507E+00 .2584E+00
.3870E+03 .1008E+01 .2763E+00 .1250E+00 .2148E+00
.3875E+03 .1131E+01 .3117E+00 .1400E+00 .2413E+00
.3880E+03 .1043E+01 .2890E+00 .1290E+00 .2229E+00
.3885E+03 .1029E+01 .2870E+00 .1272E+00 .2205E+00
.3890E+03 .1110E+01 .3110E+00 .1370E+00 .2381E+00
.3895E+03 .1343E+01 .3783E+00 .1656E+00 .2885E+00
.3900E+03 .1346E+01 .3813E+00 .1658E+00 .2897E+00
.3905E+03 .1237E+01 .3523E+00 .1522E+00 .2667E+00
.3910E+03 .1454E+01 .4165E+00 .1788E+00 .3141E+00
.3915E+03 .1482E+01 .4264E+00 .1819E+00 .3205E+00
.3920E+03 .1248E+01 .3605E+00 .1529E+00 .2700E+00
.3925E+03 .1115E+01 .3242E+00 .1365E+00 .2419E+00
.3930E+03 .6195E+00 .1812E+00 .7580E-01 .1347E+00
.3935E+03 .4497E+00 .1322E+00 .5497E-01 .9794E-01
.3940E+03 .9141E+00 .2701E+00 .1116E+00 .1994E+00
.3945E+03 .1161E+01 .3447E+00 .1415E+00 .2536E+00
.3950E+03 .1415E+01 .4221E+00 .1723E+00 .3095E+00
.3955E+03 .1437E+01 .4302E+00 .1746E+00 .3144E+00
.3960E+03 .1244E+01 .3744E+00 .1510E+00 .2727E+00
.3965E+03 .7261E+00 .2199E+00 .8809E-01 .1595E+00
.3970E+03 .5442E+00 .1656E+00 .6596E-01 .1198E+00
.3975E+03 .1106E+01 .3381E+00 .1338E+00 .2437E+00
.3980E+03 .1549E+01 .4749E+00 .1870E+00 .3413E+00
.3985E+03 .1599E+01 .4925E+00 .1928E+00 .3529E+00
.3990E+03 .1728E+01 .5358E+00 .2083E+00 .3824E+00
.3995E+03 .1720E+01 .5359E+00 .2071E+00 .3812E+00
.4000E+03 .1786E+01 .5580E+00 .2146E+00 .3959E+00
.4010E+03 .1830E+01 .5772E+00 .2190E+00 .4065E+00
.4020E+03 .1925E+01 .6135E+00 .2300E+00 .4294E+00
.4030E+03 .1824E+01 .5870E+00 .2175E+00 .4082E+00
.4040E+03 .1793E+01 .5816E+00 .2132E+00 .4022E+00
.4050E+03 .1790E+01 .5851E+00 .2122E+00 .4023E+00
.4060E+03 .1755E+01 .5797E+00 .2078E+00 .3962E+00
.4070E+03 .1722E+01 .5744E+00 .2034E+00 .3901E+00
.4080E+03 .1789E+01 .6000E+00 .2104E+00 .4054E+00
.4090E+03 .1911E+01 .6462E+00 .2241E+00 .4341E+00
.4100E+03 .1665E+01 .5680E+00 .1949E+00 .3795E+00
.4110E+03 .1800E+01 .6191E+00 .2101E+00 .4113E+00
.4120E+03 .1927E+01 .6692E+00 .2246E+00 .4421E+00
.4130E+03 .1879E+01 .6559E+00 .2181E+00 .4313E+00
.4140E+03 .1897E+01 .6682E+00 .2198E+00 .4370E+00
.4150E+03 .1897E+01 .6739E+00 .2193E+00 .4383E+00
.4160E+03 .1925E+01 .6901E+00 .2221E+00 .4464E+00
.4170E+03 .1875E+01 .6768E+00 .2156E+00 .4356E+00
.4180E+03 .1838E+01 .6680E+00 .2107E+00 .4278E+00
.4190E+03 .1859E+01 .6805E+00 .2125E+00 .4337E+00
.4200E+03 .1849E+01 .6811E+00 .2107E+00 .4320E+00
.4210E+03 .1930E+01 .7165E+00 .2194E+00 .4523E+00
.4220E+03 .1832E+01 .6846E+00 .2075E+00 .4300E+00
.4230E+03 .1786E+01 .6723E+00 .2017E+00 .4202E+00
.4240E+03 .1888E+01 .7147E+00 .2123E+00 .4446E+00
.4250E+03 .1881E+01 .7175E+00 .2109E+00 .4441E+00
.4260E+03 .1826E+01 .7028E+00 .2045E+00 .4329E+00
.4270E+03 .1790E+01 .6928E+00 .1998E+00 .4249E+00
.4280E+03 .1742E+01 .6779E+00 .1938E+00 .4141E+00
.4290E+03 .1645E+01 .6458E+00 .1828E+00 .3927E+00
.4300E+03 .1437E+01 .5678E+00 .1592E+00 .3438E+00
.4310E+03 .1424E+01 .5651E+00 .1571E+00 .3408E+00
.4320E+03 .1834E+01 .7337E+00 .2019E+00 .4403E+00
.4330E+03 .1841E+01 .7412E+00 .2020E+00 .4429E+00
.4340E+03 .1709E+01 .6911E+00 .1868E+00 .4114E+00
.4350E+03 .1784E+01 .7246E+00 .1943E+00 .4297E+00
.4360E+03 .2005E+01 .8207E+00 .2179E+00 .4846E+00
.4370E+03 .1972E+01 .8136E+00 .2139E+00 .4783E+00
.4380E+03 .1792E+01 .7442E+00 .1937E+00 .4355E+00
.4390E+03 .1857E+01 .7715E+00 .1993E+00 .4500E+00
.4400E+03 .1912E+01 .7999E+00 .2045E+00 .4645E+00
.4410E+03 .1976E+01 .8333E+00 .2108E+00 .4816E+00
.4420E+03 .2116E+01 .8978E+00 .2250E+00 .5167E+00
.4430E+03 .2064E+01 .8789E+00 .2185E+00 .5041E+00
.4440E+03 .2104E+01 .9005E+00 .2221E+00 .5147E+00
.4450E+03 .2060E+01 .8841E+00 .2166E+00 .5039E+00
.4460E+03 .1959E+01 .8480E+00 .2060E+00 .4816E+00
.4470E+03 .2112E+01 .9201E+00 .2215E+00 .5205E+00
.4480E+03 .2149E+01 .9366E+00 .2239E+00 .5283E+00
.4490E+03 .2149E+01 .9450E+00 .2235E+00 .5306E+00
.4500E+03 .2204E+01 .9755E+00 .2286E+00 .5456E+00
.4510E+03 .2284E+01 .1015E+01 .2359E+00 .5659E+00
.4520E+03 .2198E+01 .9818E+00 .2264E+00 .5455E+00
.4530E+03 .2065E+01 .9269E+00 .2120E+00 .5133E+00
.4540E+03 .2151E+01 .9714E+00 .2204E+00 .5361E+00
.4550E+03 .2163E+01 .9806E+00 .2205E+00 .5392E+00
.4560E+03 .2212E+01 .1008E+01 .2246E+00 .5520E+00
.4570E+03 .2247E+01 .1028E+01 .2269E+00 .5609E+00
.4580E+03 .2172E+01 .9953E+00 .2179E+00 .5413E+00
.4590E+03 .2158E+01 .9935E+00 .2153E+00 .5381E+00
.4600E+03 .2164E+01 .9990E+00 .2145E+00 .5392E+00
.4610E+03 .2212E+01 .1025E+01 .2182E+00 .5514E+00
.4620E+03 .2224E+01 .1037E+01 .2188E+00 .5559E+00
.4630E+03 .2210E+01 .1032E+01 .2166E+00 .5521E+00
.4640E+03 .2167E+01 .1019E+01 .2123E+00 .5435E+00
.4650E+03 .2134E+01 .1010E+01 .2090E+00 .5373E+00
.4660E+03 .2151E+01 .1024E+01 .2102E+00 .5429E+00
.4670E+03 .2113E+01 .1007E+01 .2054E+00 .5328E+00
.4680E+03 .2137E+01 .1023E+01 .2067E+00 .5391E+00
.4690E+03 .2147E+01 .1032E+01 .2067E+00 .5419E+00
.4700E+03 .2079E+01 .1002E+01 .1992E+00 .5248E+00
.4710E+03 .2075E+01 .1003E+01 .1980E+00 .5241E+00
.4720E+03 .2187E+01 .1060E+01 .2078E+00 .5523E+00
.4730E+03 .2159E+01 .1050E+01 .2044E+00 .5455E+00
.4740E+03 .2166E+01 .1053E+01 .2038E+00 .5460E+00
.4750E+03 .2189E+01 .1065E+01 .2046E+00 .5506E+00
.4760E+03 .2129E+01 .1036E+01 .1974E+00 .5340E+00
.4770E+03 .2138E+01 .1041E+01 .1968E+00 .5352E+00
.4780E+03 .2194E+01 .1073E+01 .2007E+00 .5493E+00
.4790E+03 .2175E+01 .1068E+01 .1977E+00 .5449E+00
.4800E+03 .2174E+01 .1072E+01 .1964E+00 .5449E+00
.4810E+03 .2209E+01 .1095E+01 .1986E+00 .5545E+00
.4820E+03 .2214E+01 .1104E+01 .1984E+00 .5571E+00
.4830E+03 .2181E+01 .1094E+01 .1951E+00 .5506E+00
.4840E+03 .2133E+01 .1075E+01 .1905E+00 .5398E+00
.4850E+03 .2030E+01 .1027E+01 .1811E+00 .5149E+00
.4860E+03 .1771E+01 .9003E+00 .1579E+00 .4505E+00
.4870E+03 .1853E+01 .9463E+00 .1649E+00 .4724E+00
.4880E+03 .2033E+01 .1040E+01 .1801E+00 .5181E+00
.4890E+03 .2041E+01 .1045E+01 .1798E+00 .5194E+00
.4900E+03 .2143E+01 .1102E+01 .1880E+00 .5462E+00
.4910E+03 .2103E+01 .1086E+01 .1838E+00 .5368E+00
.4920E+03 .1985E+01 .1028E+01 .1728E+00 .5069E+00
.4930E+03 .2049E+01 .1064E+01 .1777E+00 .5235E+00
.4940E+03 .2069E+01 .1077E+01 .1787E+00 .5287E+00
.4950E+03 .2085E+01 .1088E+01 .1794E+00 .5331E+00
.4960E+03 .2098E+01 .1097E+01 .1796E+00 .5360E+00
.4970E+03 .2130E+01 .1116E+01 .1813E+00 .5441E+00
.4980E+03 .2030E+01 .1066E+01 .1716E+00 .5181E+00
.4990E+03 .2056E+01 .1082E+01 .1725E+00 .5240E+00
.5000E+03 .1999E+01 .1052E+01 .1667E+00 .5085E+00
.5010E+03 .1964E+01 .1034E+01 .1624E+00 .4984E+00
.5020E+03 .1943E+01 .1022E+01 .1590E+00 .4910E+00
.5030E+03 .2029E+01 .1066E+01 .1645E+00 .5109E+00
.5040E+03 .2000E+01 .1047E+01 .1606E+00 .5010E+00
.5050E+03 .2051E+01 .1079E+01 .1641E+00 .5147E+00
.5060E+03 .2119E+01 .1118E+01 .1690E+00 .5324E+00
.5070E+03 .2015E+01 .1068E+01 .1605E+00 .5075E+00
.5080E+03 .1946E+01 .1036E+01 .1550E+00 .4918E+00
.5090E+03 .1995E+01 .1067E+01 .1588E+00 .5055E+00
.5100E+03 .1981E+01 .1062E+01 .1574E+00 .5027E+00
.5110E+03 .2030E+01 .1092E+01 .1608E+00 .5156E+00
.5120E+03 .2049E+01 .1106E+01 .1619E+00 .5212E+00
.5130E+03 .1939E+01 .1049E+01 .1526E+00 .4936E+00
.5140E+03 .1923E+01 .1044E+01 .1508E+00 .4900E+00
.5150E+03 .1903E+01 .1035E+01 .1486E+00 .4850E+00
.5160E+03 .1899E+01 .1035E+01 .1476E+00 .4839E+00
.5170E+03 .1686E+01 .9212E+00 .1305E+00 .4299E+00
.5180E+03 .1773E+01 .9703E+00 .1367E+00 .4520E+00
.5190E+03 .1860E+01 .1019E+01 .1427E+00 .4739E+00
.5200E+03 .1928E+01 .1057E+01 .1472E+00 .4908E+00
.5210E+03 .1947E+01 .1069E+01 .1478E+00 .4951E+00
.5220E+03 .1950E+01 .1071E+01 .1471E+00 .4950E+00
.5230E+03 .1916E+01 .1054E+01 .1438E+00 .4862E+00
.5240E+03 .1987E+01 .1093E+01 .1481E+00 .5034E+00
.5250E+03 .2015E+01 .1107E+01 .1488E+00 .5086E+00
.5260E+03 .1926E+01 .1058E+01 .1412E+00 .4850E+00
.5270E+03 .1819E+01 .9975E+00 .1321E+00 .4563E+00
.5280E+03 .1926E+01 .1055E+01 .1387E+00 .4814E+00
.5290E+03 .2033E+01 .1112E+01 .1452E+00 .5065E+00
.5300E+03 .2005E+01 .1097E+01 .1423E+00 .4989E+00
.5310E+03 .2036E+01 .1115E+01 .1435E+00 .5059E+00
.5320E+03 .1966E+01 .1078E+01 .1378E+00 .4883E+00
.5330E+03 .1909E+01 .1049E+01 .1332E+00 .4740E+00
.5340E+03 .1963E+01 .1081E+01 .1365E+00 .4880E+00
.5350E+03 .2004E+01 .1106E+01 .1389E+00 .4984E+00
.5360E+03 .2020E+01 .1118E+01 .1395E+00 .5028E+00
.5370E+03 .1939E+01 .1076E+01 .1335E+00 .4831E+00
.5380E+03 .1972E+01 .1097E+01 .1353E+00 .4920E+00
.5390E+03 .1955E+01 .1091E+01 .1336E+00 .4881E+00
.5400E+03 .1875E+01 .1048E+01 .1275E+00 .4681E+00
.5410E+03 .1894E+01 .1059E+01 .1280E+00 .4720E+00
.5420E+03 .1956E+01 .1093E+01 .1313E+00 .4866E+00
.5430E+03 .1930E+01 .1081E+01 .1288E+00 .4803E+00
.5440E+03 .1969E+01 .1103E+01 .1306E+00 .4890E+00
.5450E+03 .1961E+01 .1099E+01 .1293E+00 .4864E+00
.5460E+03 .1975E+01 .1105E+01 .1293E+00 .4885E+00
.5470E+03 .1970E+01 .1102E+01 .1282E+00 .4865E+00
.5480E+03 .1944E+01 .1089E+01 .1259E+00 .4799E+00
.5490E+03 .1948E+01 .1095E+01 .1257E+00 .4815E+00
.5500E+03 .1971E+01 .1110E+01 .1267E+00 .4875E+00
.5510E+03 .1946E+01 .1098E+01 .1245E+00 .4814E+00
.5520E+03 .1959E+01 .1107E+01 .1247E+00 .4845E+00
.5530E+03 .1925E+01 .1088E+01 .1218E+00 .4755E+00
.5540E+03 .1972E+01 .1114E+01 .1240E+00 .4862E+00
.5550E+03 .1977E+01 .1117E+01 .1235E+00 .4864E+00
