Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance
.2950E+03 .5170E+00 .1172E-04 .1147E-04 .1963E-04
.2955E+03 .5832E+00 .2840E-04 .2179E-04 .4157E-04
.2960E+03 .6222E+00 .5154E-04 .3970E-04 .7559E-04
.2965E+03 .4935E+00 .6753E-04 .5247E-04 .9949E-04
.2970E+03 .4249E+00 .8637E-04 .6768E-04 .1278E-03
.2975E+03 .5987E+00 .2117E-03 .1698E-03 .3172E-03
.2980E+03 .5588E+00 .3097E-03 .2543E-03 .4700E-03
.2985E+03 .3795E+00 .2939E-03 .2462E-03 .4508E-03
.2990E+03 .5778E+00 .6107E-03 .5227E-03 .9479E-03
.2995E+03 .5224E+00 .9015E-03 .8115E-03 .1439E-02
.3000E+03 .4174E+00 .9565E-03 .8881E-03 .1554E-02
.3005E+03 .4399E+00 .1296E-02 .1241E-02 .2143E-02
.3010E+03 .4948E+00 .2098E-02 .2131E-02 .3591E-02
.3015E+03 .5305E+00 .3030E-02 .3215E-02 .5324E-02
.3020E+03 .3750E+00 .2480E-02 .2573E-02 .4299E-02
.3025E+03 .5447E+00 .4647E-02 .4666E-02 .7902E-02
.3030E+03 .6780E+00 .7884E-02 .7625E-02 .1311E-01
.3035E+03 .6899E+00 .9592E-02 .9226E-02 .1591E-01
.3040E+03 .5782E+00 .8795E-02 .8403E-02 .1453E-01
.3045E+03 .6493E+00 .1213E-01 .1157E-01 .2002E-01
.3050E+03 .6742E+00 .1642E-01 .1575E-01 .2718E-01
.3055E+03 .6136E+00 .1757E-01 .1689E-01 .2913E-01
.3060E+03 .5432E+00 .1665E-01 .1593E-01 .2753E-01
.3065E+03 .5868E+00 .1991E-01 .1902E-01 .3288E-01
.3070E+03 .6454E+00 .2674E-01 .2579E-01 .4441E-01
.3075E+03 .6527E+00 .3240E-01 .3158E-01 .5414E-01
.3080E+03 .6576E+00 .3394E-01 .3292E-01 .5654E-01
.3085E+03 .6815E+00 .3841E-01 .4224E-01 .6898E-01
.3090E+03 .5630E+00 .3402E-01 .3667E-01 .6036E-01
.3095E+03 .5143E+00 .3740E-01 .3886E-01 .6490E-01
.3100E+03 .4657E+00 .3694E-01 .3765E-01 .6338E-01
.3105E+03 .7158E+00 .5955E-01 .5988E-01 .1013E+00
.3110E+03 .8252E+00 .7361E-01 .7291E-01 .1242E+00
.3115E+03 .7658E+00 .7079E-01 .6934E-01 .1186E+00
.3120E+03 .6429E+00 .6788E-01 .6529E-01 .1126E+00
.3125E+03 .6978E+00 .8042E-01 .7637E-01 .1324E+00
.3130E+03 .7124E+00 .8625E-01 .8108E-01 .1411E+00
.3135E+03 .7266E+00 .8556E-01 .7986E-01 .1394E+00
.3140E+03 .7946E+00 .1031E+00 .9518E-01 .1670E+00
.3145E+03 .5938E+00 .8690E-01 .7959E-01 .1401E+00
.3150E+03 .7550E+00 .1137E+00 .1034E+00 .1826E+00
.3155E+03 .6813E+00 .9828E-01 .8851E-01 .1569E+00
.3160E+03 .5190E+00 .8230E-01 .7370E-01 .1310E+00
.3165E+03 .6641E+00 .1140E+00 .1016E+00 .1810E+00
.3170E+03 .8240E+00 .1422E+00 .1258E+00 .2248E+00
.3175E+03 .8815E+00 .1504E+00 .1318E+00 .2365E+00
.3180E+03 .6354E+00 .1145E+00 .9990E-01 .1796E+00
.3185E+03 .6833E+00 .1352E+00 .1181E+00 .2122E+00
.3190E+03 .7544E+00 .1566E+00 .1366E+00 .2456E+00
.3195E+03 .6842E+00 .1341E+00 .1150E+00 .2084E+00
.3200E+03 .8379E+00 .1637E+00 .1391E+00 .2531E+00
.3205E+03 .9093E+00 .1942E+00 .1656E+00 .3008E+00
.3210E+03 .7165E+00 .1648E+00 .1412E+00 .2560E+00
.3215E+03 .6762E+00 .1579E+00 .1345E+00 .2444E+00
.3220E+03 .8162E+00 .1787E+00 .1489E+00 .2733E+00
.3225E+03 .7026E+00 .1555E+00 .1286E+00 .2369E+00
.3230E+03 .6411E+00 .1497E+00 .1241E+00 .2283E+00
.3235E+03 .6842E+00 .1735E+00 .1507E+00 .2715E+00
.3240E+03 .7827E+00 .2020E+00 .1745E+00 .3152E+00
.3245E+03 .8280E+00 .2094E+00 .1785E+00 .3243E+00
.3250E+03 .7855E+00 .1900E+00 .1530E+00 .2853E+00
.3255E+03 .9429E+00 .2379E+00 .1991E+00 .3647E+00
.3260E+03 .1054E+01 .2809E+00 .2359E+00 .4315E+00
.3265E+03 .9987E+00 .2762E+00 .2323E+00 .4246E+00
.3270E+03 .1011E+01 .2786E+00 .2319E+00 .4259E+00
.3275E+03 .9978E+00 .2729E+00 .2245E+00 .4145E+00
.3280E+03 .9547E+00 .2510E+00 .2028E+00 .3776E+00
.3285E+03 .9149E+00 .2553E+00 .2075E+00 .3853E+00
.3290E+03 .1026E+01 .2982E+00 .2435E+00 .4512E+00
.3295E+03 .1141E+01 .3368E+00 .2741E+00 .5086E+00
.3300E+03 .1164E+01 .3432E+00 .2765E+00 .5155E+00
.3305E+03 .9744E+00 .2816E+00 .2231E+00 .4192E+00
.3310E+03 .1007E+01 .2899E+00 .2273E+00 .4292E+00
.3315E+03 .9834E+00 .2908E+00 .2280E+00 .4305E+00
.3320E+03 .1008E+01 .3080E+00 .2424E+00 .4568E+00
.3325E+03 .9740E+00 .3024E+00 .2376E+00 .4482E+00
.3330E+03 .9809E+00 .3044E+00 .2367E+00 .4487E+00
.3335E+03 .9181E+00 .2812E+00 .2153E+00 .4111E+00
.3340E+03 .9435E+00 .2896E+00 .2199E+00 .4216E+00
.3345E+03 .1042E+01 .3287E+00 .2502E+00 .4791E+00
.3350E+03 .9555E+00 .3063E+00 .2330E+00 .4463E+00
.3355E+03 .1074E+01 .3481E+00 .2794E+00 .5218E+00
.3360E+03 .7410E+00 .2415E+00 .1927E+00 .3608E+00
.3365E+03 .9066E+00 .2941E+00 .2186E+00 .4234E+00
.3370E+03 .7540E+00 .2440E+00 .1794E+00 .3493E+00
.3375E+03 .9410E+00 .3052E+00 .2225E+00 .4350E+00
.3380E+03 .8881E+00 .2940E+00 .2147E+00 .4194E+00
.3385E+03 .9923E+00 .3320E+00 .2526E+00 .4838E+00
.3390E+03 .9827E+00 .3311E+00 .2475E+00 .4781E+00
.3395E+03 .9398E+00 .3182E+00 .2384E+00 .4599E+00
.3400E+03 .1135E+01 .3837E+00 .2729E+00 .5401E+00
.3405E+03 .1018E+01 .3463E+00 .2449E+00 .4860E+00
.3410E+03 .9658E+00 .3325E+00 .2427E+00 .4742E+00
.3415E+03 .8897E+00 .3086E+00 .2197E+00 .4346E+00
.3420E+03 .1062E+01 .3704E+00 .2609E+00 .5188E+00
.3425E+03 .9922E+00 .3482E+00 .2427E+00 .4852E+00
.3430E+03 .1086E+01 .3824E+00 .2675E+00 .5338E+00
.3435E+03 .1019E+01 .3599E+00 .2520E+00 .5026E+00
.3440E+03 .7679E+00 .2704E+00 .1971E+00 .3854E+00
.3445E+03 .7529E+00 .2679E+00 .1884E+00 .3749E+00
.3450E+03 .1000E+01 .3591E+00 .2451E+00 .4951E+00
.3455E+03 .1020E+01 .3687E+00 .2482E+00 .5049E+00
.3460E+03 .8656E+00 .3147E+00 .2095E+00 .4286E+00
.3465E+03 .9785E+00 .3576E+00 .2359E+00 .4849E+00
.3470E+03 .1046E+01 .3836E+00 .2533E+00 .5204E+00
.3475E+03 .8430E+00 .3105E+00 .2044E+00 .4206E+00
.3480E+03 .9615E+00 .3562E+00 .2309E+00 .4789E+00
.3485E+03 .9609E+00 .3576E+00 .2293E+00 .4783E+00
.3490E+03 .8893E+00 .3327E+00 .2117E+00 .4433E+00
.3495E+03 .8777E+00 .3300E+00 .2090E+00 .4387E+00
.3500E+03 .1083E+01 .4091E+00 .2574E+00 .5422E+00
.3505E+03 .1140E+01 .4324E+00 .2704E+00 .5715E+00
.3510E+03 .1016E+01 .3866E+00 .2412E+00 .5103E+00
.3515E+03 .9827E+00 .3748E+00 .2352E+00 .4962E+00
.3520E+03 .1055E+01 .4048E+00 .2506E+00 .5325E+00
.3525E+03 .8226E+00 .3172E+00 .1942E+00 .4151E+00
.3530E+03 .1034E+01 .4007E+00 .2433E+00 .5223E+00
.3535E+03 .1104E+01 .4294E+00 .2587E+00 .5577E+00
.3540E+03 .1145E+01 .4467E+00 .2671E+00 .5782E+00
.3545E+03 .1160E+01 .4543E+00 .2701E+00 .5864E+00
.3550E+03 .1154E+01 .4539E+00 .2686E+00 .5846E+00
.3555E+03 .1040E+01 .4112E+00 .2419E+00 .5282E+00
.3560E+03 .1086E+01 .4315E+00 .2522E+00 .5526E+00
.3565E+03 .9264E+00 .3694E+00 .2146E+00 .4718E+00
.3570E+03 .7650E+00 .3060E+00 .1768E+00 .3899E+00
.3575E+03 .9356E+00 .3756E+00 .2157E+00 .4772E+00
.3580E+03 .7405E+00 .2984E+00 .1704E+00 .3782E+00
.3585E+03 .6321E+00 .2557E+00 .1451E+00 .3232E+00
.3590E+03 .8832E+00 .3585E+00 .2025E+00 .4521E+00
.3595E+03 .1124E+01 .4577E+00 .2576E+00 .5762E+00
.3600E+03 .1190E+01 .4864E+00 .2720E+00 .6107E+00
.3605E+03 .9502E+00 .3897E+00 .2165E+00 .4879E+00
.3610E+03 .8643E+00 .3559E+00 .1966E+00 .4444E+00
.3615E+03 .9916E+00 .4103E+00 .2253E+00 .5110E+00
.3620E+03 .8542E+00 .3552E+00 .1940E+00 .4413E+00
.3625E+03 .1178E+01 .4921E+00 .2674E+00 .6100E+00
.3630E+03 .1055E+01 .4425E+00 .2392E+00 .5473E+00
.3635E+03 .9690E+00 .4082E+00 .2194E+00 .5036E+00
.3640E+03 .1182E+01 .4999E+00 .2674E+00 .6154E+00
.3645E+03 .1009E+01 .4280E+00 .2277E+00 .5257E+00
.3650E+03 .1026E+01 .4367E+00 .2311E+00 .5351E+00
.3655E+03 .1285E+01 .5490E+00 .2890E+00 .6713E+00
.3660E+03 .1359E+01 .5827E+00 .3051E+00 .7108E+00
.3665E+03 .1273E+01 .5483E+00 .2856E+00 .6673E+00
.3670E+03 .1238E+01 .5348E+00 .2771E+00 .6495E+00
.3675E+03 .1283E+01 .5558E+00 .2864E+00 .6734E+00
.3680E+03 .1121E+01 .4870E+00 .2497E+00 .5888E+00
.3685E+03 .1129E+01 .4924E+00 .2512E+00 .5940E+00
.3690E+03 .1217E+01 .5328E+00 .2705E+00 .6414E+00
.3695E+03 .1295E+01 .5691E+00 .2875E+00 .6837E+00
.3700E+03 .1379E+01 .6080E+00 .3056E+00 .7289E+00
.3705E+03 .1068E+01 .4727E+00 .2364E+00 .5656E+00
.3710E+03 .1139E+01 .5061E+00 .2518E+00 .6042E+00
.3715E+03 .1424E+01 .6343E+00 .3140E+00 .7556E+00
.3720E+03 .9440E+00 .4217E+00 .2077E+00 .5014E+00
.3725E+03 .1130E+01 .5066E+00 .2482E+00 .6009E+00
.3730E+03 .1147E+01 .5161E+00 .2517E+00 .6111E+00
.3735E+03 .7450E+00 .3364E+00 .1633E+00 .3975E+00
.3740E+03 .1081E+01 .4896E+00 .2365E+00 .5773E+00
.3745E+03 .8936E+00 .4061E+00 .1952E+00 .4780E+00
.3750E+03 .8677E+00 .3955E+00 .1891E+00 .4645E+00
.3755E+03 .1294E+01 .5915E+00 .2815E+00 .6933E+00
.3760E+03 .1072E+01 .4912E+00 .2326E+00 .5746E+00
.3765E+03 .1110E+01 .5100E+00 .2403E+00 .5954E+00
.3770E+03 .1173E+01 .5409E+00 .2537E+00 .6303E+00
.3775E+03 .1371E+01 .6340E+00 .2959E+00 .7373E+00
.3780E+03 .1485E+01 .6886E+00 .3199E+00 .7993E+00
.3785E+03 .1403E+01 .6522E+00 .3015E+00 .7556E+00
.3790E+03 .1157E+01 .5394E+00 .2481E+00 .6237E+00
.3795E+03 .1057E+01 .4937E+00 .2260E+00 .5698E+00
.3800E+03 .1098E+01 .5142E+00 .2343E+00 .5923E+00
.3805E+03 .1328E+01 .6237E+00 .2829E+00 .7171E+00
.3810E+03 .1328E+01 .6258E+00 .2825E+00 .7183E+00
.3815E+03 .1050E+01 .4967E+00 .2232E+00 .5690E+00
.3820E+03 .9306E+00 .4416E+00 .1976E+00 .5050E+00
.3825E+03 .7914E+00 .3769E+00 .1679E+00 .4302E+00
.3830E+03 .7314E+00 .3493E+00 .1549E+00 .3981E+00
.3835E+03 .7033E+00 .3369E+00 .1487E+00 .3832E+00
.3840E+03 .7749E+00 .3721E+00 .1635E+00 .4226E+00
.3845E+03 .1138E+01 .5481E+00 .2397E+00 .6213E+00
.3850E+03 .1127E+01 .5444E+00 .2370E+00 .6160E+00
.3855E+03 .1048E+01 .5077E+00 .2201E+00 .5736E+00
.3860E+03 .8963E+00 .4356E+00 .1879E+00 .4912E+00
.3865E+03 .1175E+01 .5730E+00 .2462E+00 .6451E+00
.3870E+03 .9759E+00 .4769E+00 .2040E+00 .5360E+00
.3875E+03 .1095E+01 .5365E+00 .2284E+00 .6020E+00
.3880E+03 .1010E+01 .4962E+00 .2103E+00 .5558E+00
.3885E+03 .9968E+00 .4912E+00 .2073E+00 .5493E+00
.3890E+03 .1075E+01 .5310E+00 .2231E+00 .5928E+00
.3895E+03 .1300E+01 .6441E+00 .2694E+00 .7179E+00
.3900E+03 .1303E+01 .6473E+00 .2696E+00 .7203E+00
.3905E+03 .1198E+01 .5966E+00 .2474E+00 .6628E+00
.3910E+03 .1409E+01 .7033E+00 .2904E+00 .7800E+00
.3915E+03 .1436E+01 .7184E+00 .2953E+00 .7955E+00
.3920E+03 .1208E+01 .6060E+00 .2480E+00 .6700E+00
.3925E+03 .1080E+01 .5433E+00 .2214E+00 .5997E+00
.3930E+03 .6000E+00 .3027E+00 .1228E+00 .3336E+00
.3935E+03 .4355E+00 .2203E+00 .8903E-01 .2424E+00
.3940E+03 .8854E+00 .4489E+00 .1806E+00 .4932E+00
.3945E+03 .1124E+01 .5715E+00 .2290E+00 .6269E+00
.3950E+03 .1371E+01 .6982E+00 .2786E+00 .7648E+00
.3955E+03 .1392E+01 .7103E+00 .2822E+00 .7767E+00
.3960E+03 .1205E+01 .6167E+00 .2440E+00 .6733E+00
.3965E+03 .7032E+00 .3609E+00 .1422E+00 .3935E+00
.3970E+03 .5271E+00 .2712E+00 .1064E+00 .2953E+00
.3975E+03 .1071E+01 .5524E+00 .2158E+00 .6004E+00
.3980E+03 .1500E+01 .7747E+00 .3013E+00 .8407E+00
.3985E+03 .1549E+01 .8017E+00 .3105E+00 .8687E+00
.3990E+03 .1673E+01 .8690E+00 .3353E+00 .9404E+00
.3995E+03 .1666E+01 .8673E+00 .3332E+00 .9371E+00
.4000E+03 .1730E+01 .9019E+00 .3451E+00 .9730E+00
.4010E+03 .1772E+01 .9283E+00 .3561E+00 .1002E+01
.4020E+03 .1865E+01 .9816E+00 .3736E+00 .1057E+01
.4030E+03 .1766E+01 .9345E+00 .3529E+00 .1004E+01
.4040E+03 .1736E+01 .9223E+00 .3455E+00 .9877E+00
.4050E+03 .1733E+01 .9242E+00 .3436E+00 .9870E+00
.4060E+03 .1700E+01 .9111E+00 .3361E+00 .9705E+00
.4070E+03 .1668E+01 .8984E+00 .3289E+00 .9544E+00
.4080E+03 .1732E+01 .9356E+00 .3398E+00 .9913E+00
.4090E+03 .1851E+01 .1004E+01 .3618E+00 .1060E+01
.4100E+03 .1613E+01 .8784E+00 .3143E+00 .9259E+00
.4110E+03 .1743E+01 .9534E+00 .3386E+00 .1002E+01
.4120E+03 .1867E+01 .1026E+01 .3616E+00 .1076E+01
.4130E+03 .1819E+01 .1002E+01 .3507E+00 .1049E+01
.4140E+03 .1837E+01 .1017E+01 .3532E+00 .1061E+01
.4150E+03 .1837E+01 .1021E+01 .3521E+00 .1063E+01
.4160E+03 .1865E+01 .1041E+01 .3564E+00 .1081E+01
.4170E+03 .1816E+01 .1018E+01 .3459E+00 .1054E+01
.4180E+03 .1780E+01 .1001E+01 .3377E+00 .1035E+01
.4190E+03 .1800E+01 .1016E+01 .3404E+00 .1048E+01
.4200E+03 .1790E+01 .1013E+01 .3371E+00 .1043E+01
.4210E+03 .1870E+01 .1062E+01 .3509E+00 .1090E+01
.4220E+03 .1774E+01 .1012E+01 .3318E+00 .1036E+01
.4230E+03 .1730E+01 .9899E+00 .3224E+00 .1012E+01
.4240E+03 .1828E+01 .1049E+01 .3393E+00 .1070E+01
.4250E+03 .1821E+01 .1049E+01 .3370E+00 .1068E+01
.4260E+03 .1768E+01 .1023E+01 .3265E+00 .1039E+01
.4270E+03 .1733E+01 .1006E+01 .3187E+00 .1019E+01
.4280E+03 .1687E+01 .9816E+00 .3089E+00 .9924E+00
.4290E+03 .1593E+01 .9310E+00 .2911E+00 .9394E+00
.4300E+03 .1392E+01 .8160E+00 .2535E+00 .8216E+00
.4310E+03 .1380E+01 .8106E+00 .2500E+00 .8144E+00
.4320E+03 .1776E+01 .1048E+01 .3212E+00 .1051E+01
.4330E+03 .1783E+01 .1056E+01 .3213E+00 .1056E+01
.4340E+03 .1655E+01 .9819E+00 .2969E+00 .9806E+00
.4350E+03 .1728E+01 .1027E+01 .3086E+00 .1024E+01
.4360E+03 .1942E+01 .1159E+01 .3460E+00 .1153E+01
.4370E+03 .1910E+01 .1145E+01 .3395E+00 .1136E+01
.4380E+03 .1735E+01 .1044E+01 .3076E+00 .1034E+01
.4390E+03 .1798E+01 .1082E+01 .3166E+00 .1070E+01
.4400E+03 .1852E+01 .1118E+01 .3250E+00 .1103E+01
.4410E+03 .1914E+01 .1160E+01 .3352E+00 .1143E+01
.4420E+03 .2050E+01 .1246E+01 .3578E+00 .1225E+01
.4430E+03 .1999E+01 .1217E+01 .3471E+00 .1194E+01
.4440E+03 .2038E+01 .1244E+01 .3528E+00 .1219E+01
.4450E+03 .1995E+01 .1220E+01 .3436E+00 .1193E+01
.4460E+03 .1898E+01 .1165E+01 .3264E+00 .1138E+01
.4470E+03 .2046E+01 .1260E+01 .3510E+00 .1229E+01
.4480E+03 .2081E+01 .1283E+01 .3548E+00 .1248E+01
.4490E+03 .2081E+01 .1288E+01 .3544E+00 .1252E+01
.4500E+03 .2135E+01 .1326E+01 .3626E+00 .1286E+01
.4510E+03 .2212E+01 .1377E+01 .3743E+00 .1333E+01
.4520E+03 .2129E+01 .1329E+01 .3589E+00 .1284E+01
.4530E+03 .2000E+01 .1251E+01 .3360E+00 .1207E+01
.4540E+03 .2083E+01 .1307E+01 .3491E+00 .1259E+01
.4550E+03 .2095E+01 .1317E+01 .3496E+00 .1267E+01
.4560E+03 .2142E+01 .1350E+01 .3563E+00 .1297E+01
.4570E+03 .2176E+01 .1375E+01 .3605E+00 .1318E+01
.4580E+03 .2104E+01 .1331E+01 .3466E+00 .1273E+01
.4590E+03 .2090E+01 .1325E+01 .3431E+00 .1266E+01
.4600E+03 .2096E+01 .1331E+01 .3425E+00 .1269E+01
.4610E+03 .2142E+01 .1363E+01 .3487E+00 .1298E+01
.4620E+03 .2154E+01 .1375E+01 .3498E+00 .1307E+01
.4630E+03 .2140E+01 .1367E+01 .3459E+00 .1298E+01
.4640E+03 .2099E+01 .1345E+01 .3386E+00 .1275E+01
.4650E+03 .2067E+01 .1329E+01 .3329E+00 .1258E+01
.4660E+03 .2083E+01 .1344E+01 .3347E+00 .1270E+01
.4670E+03 .2047E+01 .1321E+01 .3272E+00 .1247E+01
.4680E+03 .2070E+01 .1339E+01 .3296E+00 .1262E+01
.4690E+03 .2080E+01 .1348E+01 .3300E+00 .1269E+01
.4700E+03 .2014E+01 .1307E+01 .3182E+00 .1228E+01
.4710E+03 .2010E+01 .1307E+01 .3164E+00 .1226E+01
.4720E+03 .2118E+01 .1379E+01 .3321E+00 .1292E+01
.4730E+03 .2091E+01 .1364E+01 .3266E+00 .1276E+01
.4740E+03 .2098E+01 .1369E+01 .3259E+00 .1279E+01
.4750E+03 .2120E+01 .1384E+01 .3276E+00 .1291E+01
.4760E+03 .2062E+01 .1347E+01 .3168E+00 .1254E+01
.4770E+03 .2071E+01 .1354E+01 .3165E+00 .1259E+01
.4780E+03 .2125E+01 .1392E+01 .3236E+00 .1293E+01
.4790E+03 .2107E+01 .1383E+01 .3198E+00 .1283E+01
.4800E+03 .2106E+01 .1386E+01 .3185E+00 .1283E+01
.4810E+03 .2139E+01 .1411E+01 .3227E+00 .1305E+01
.4820E+03 .2144E+01 .1419E+01 .3227E+00 .1311E+01
.4830E+03 .2112E+01 .1402E+01 .3173E+00 .1293E+01
.4840E+03 .2066E+01 .1374E+01 .3096E+00 .1266E+01
.4850E+03 .1966E+01 .1310E+01 .2938E+00 .1206E+01
.4860E+03 .1715E+01 .1146E+01 .2558E+00 .1054E+01
.4870E+03 .1794E+01 .1201E+01 .2670E+00 .1104E+01
.4880E+03 .1969E+01 .1319E+01 .2917E+00 .1210E+01
.4890E+03 .1977E+01 .1326E+01 .2915E+00 .1214E+01
.4900E+03 .2076E+01 .1395E+01 .3054E+00 .1277E+01
.4910E+03 .2037E+01 .1372E+01 .2989E+00 .1254E+01
.4920E+03 .1923E+01 .1297E+01 .2812E+00 .1184E+01
.4930E+03 .1985E+01 .1341E+01 .2893E+00 .1223E+01
.4940E+03 .2004E+01 .1356E+01 .2910E+00 .1235E+01
.4950E+03 .2020E+01 .1368E+01 .2924E+00 .1245E+01
.4960E+03 .2032E+01 .1378E+01 .2930E+00 .1252E+01
.4970E+03 .2063E+01 .1401E+01 .2964E+00 .1272E+01
.4980E+03 .1966E+01 .1337E+01 .2814E+00 .1212E+01
.4990E+03 .1992E+01 .1356E+01 .2839E+00 .1228E+01
.5000E+03 .1936E+01 .1319E+01 .2754E+00 .1194E+01
.5010E+03 .1903E+01 .1297E+01 .2692E+00 .1172E+01
.5020E+03 .1882E+01 .1282E+01 .2645E+00 .1157E+01
.5030E+03 .1965E+01 .1338E+01 .2744E+00 .1206E+01
.5040E+03 .1937E+01 .1313E+01 .2676E+00 .1182E+01
.5050E+03 .1987E+01 .1354E+01 .2749E+00 .1218E+01
.5060E+03 .2052E+01 .1400E+01 .2829E+00 .1258E+01
.5070E+03 .1952E+01 .1334E+01 .2685E+00 .1197E+01
.5080E+03 .1885E+01 .1292E+01 .2591E+00 .1159E+01
.5090E+03 .1933E+01 .1328E+01 .2653E+00 .1190E+01
.5100E+03 .1919E+01 .1321E+01 .2629E+00 .1183E+01
.5110E+03 .1966E+01 .1357E+01 .2688E+00 .1213E+01
.5120E+03 .1985E+01 .1372E+01 .2708E+00 .1226E+01
.5130E+03 .1878E+01 .1301E+01 .2557E+00 .1161E+01
.5140E+03 .1863E+01 .1292E+01 .2530E+00 .1153E+01
.5150E+03 .1844E+01 .1281E+01 .2497E+00 .1141E+01
.5160E+03 .1840E+01 .1279E+01 .2484E+00 .1139E+01
.5170E+03 .1633E+01 .1138E+01 .2199E+00 .1012E+01
.5180E+03 .1717E+01 .1197E+01 .2305E+00 .1064E+01
.5190E+03 .1801E+01 .1257E+01 .2410E+00 .1116E+01
.5200E+03 .1868E+01 .1304E+01 .2489E+00 .1157E+01
.5210E+03 .1886E+01 .1318E+01 .2504E+00 .1168E+01
.5220E+03 .1889E+01 .1321E+01 .2498E+00 .1169E+01
.5230E+03 .1856E+01 .1299E+01 .2446E+00 .1149E+01
.5240E+03 .1925E+01 .1348E+01 .2525E+00 .1191E+01
.5250E+03 .1952E+01 .1366E+01 .2547E+00 .1206E+01
.5260E+03 .1866E+01 .1306E+01 .2423E+00 .1152E+01
.5270E+03 .1761E+01 .1233E+01 .2276E+00 .1086E+01
.5280E+03 .1866E+01 .1305E+01 .2397E+00 .1149E+01
.5290E+03 .1969E+01 .1377E+01 .2516E+00 .1211E+01
.5300E+03 .1942E+01 .1359E+01 .2471E+00 .1194E+01
.5310E+03 .1972E+01 .1381E+01 .2499E+00 .1212E+01
.5320E+03 .1905E+01 .1336E+01 .2404E+00 .1170E+01
.5330E+03 .1849E+01 .1298E+01 .2325E+00 .1136E+01
.5340E+03 .1902E+01 .1337E+01 .2384E+00 .1169E+01
.5350E+03 .1941E+01 .1366E+01 .2426E+00 .1194E+01
.5360E+03 .1957E+01 .1379E+01 .2437E+00 .1204E+01
.5370E+03 .1878E+01 .1325E+01 .2332E+00 .1156E+01
.5380E+03 .1910E+01 .1350E+01 .2365E+00 .1176E+01
.5390E+03 .1894E+01 .1340E+01 .2337E+00 .1167E+01
.5400E+03 .1816E+01 .1287E+01 .2232E+00 .1119E+01
.5410E+03 .1834E+01 .1299E+01 .2241E+00 .1128E+01
.5420E+03 .1895E+01 .1341E+01 .2303E+00 .1164E+01
.5430E+03 .1870E+01 .1327E+01 .2267E+00 .1151E+01
.5440E+03 .1907E+01 .1353E+01 .2299E+00 .1172E+01
.5450E+03 .1900E+01 .1348E+01 .2281E+00 .1167E+01
.5460E+03 .1913E+01 .1356E+01 .2282E+00 .1173E+01
.5470E+03 .1908E+01 .1354E+01 .2268E+00 .1170E+01
.5480E+03 .1883E+01 .1338E+01 .2230E+00 .1155E+01
.5490E+03 .1887E+01 .1343E+01 .2228E+00 .1158E+01
.5500E+03 .1909E+01 .1361E+01 .2247E+00 .1172E+01
.5510E+03 .1885E+01 .1346E+01 .2211E+00 .1158E+01
.5520E+03 .1898E+01 .1356E+01 .2217E+00 .1166E+01
.5530E+03 .1865E+01 .1333E+01 .2169E+00 .1145E+01
.5540E+03 .1910E+01 .1366E+01 .2210E+00 .1172E+01
.5550E+03 .1915E+01 .1369E+01 .2205E+00 .1174E+01
