Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance
.3010E+03 .5109E+00 .2417E-07 .1237E-04 .1237E-04
.3015E+03 .5477E+00 .6810E-07 .1916E-04 .1917E-04
.3020E+03 .3872E+00 .7619E-07 .1608E-04 .1609E-04
.3025E+03 .5624E+00 .2547E-06 .3199E-04 .3205E-04
.3030E+03 .7000E+00 .8768E-06 .5853E-04 .5873E-04
.3035E+03 .7123E+00 .1580E-05 .7378E-04 .7415E-04
.3040E+03 .5970E+00 .1748E-05 .6835E-04 .6876E-04
.3045E+03 .6704E+00 .3855E-05 .1057E-03 .1066E-03
.3050E+03 .6961E+00 .9598E-05 .1811E-03 .1833E-03
.3055E+03 .6335E+00 .1471E-04 .2235E-03 .2270E-03
.3060E+03 .5609E+00 .1602E-04 .2222E-03 .2259E-03
.3065E+03 .6059E+00 .2398E-04 .2912E-03 .2967E-03
.3070E+03 .6664E+00 .5105E-04 .4863E-03 .4981E-03
.3075E+03 .6739E+00 .9308E-04 .7247E-03 .7462E-03
.3080E+03 .6789E+00 .1043E-03 .7740E-03 .7982E-03
.3085E+03 .7036E+00 .1436E-03 .9671E-03 .1000E-02
.3090E+03 .5812E+00 .1484E-03 .9241E-03 .9585E-03
.3095E+03 .5310E+00 .2495E-03 .1614E-02 .1671E-02
.3100E+03 .4808E+00 .2988E-03 .1766E-02 .1836E-02
.3105E+03 .7390E+00 .5299E-03 .2974E-02 .3097E-02
.3110E+03 .8520E+00 .7660E-03 .4005E-02 .4183E-02
.3115E+03 .7906E+00 .7917E-03 .3971E-02 .4155E-02
.3120E+03 .6638E+00 .1031E-02 .4639E-02 .4878E-02
.3125E+03 .7205E+00 .1483E-02 .6241E-02 .6585E-02
.3130E+03 .7355E+00 .1762E-02 .7112E-02 .7521E-02
.3135E+03 .7502E+00 .1616E-02 .6521E-02 .6896E-02
.3140E+03 .8204E+00 .2442E-02 .9233E-02 .9799E-02
.3145E+03 .6131E+00 .2711E-02 .9643E-02 .1027E-01
.3150E+03 .7796E+00 .3741E-02 .1297E-01 .1384E-01
.3155E+03 .7034E+00 .2885E-02 .9947E-02 .1062E-01
.3160E+03 .5358E+00 .3014E-02 .9942E-02 .1064E-01
.3165E+03 .6856E+00 .4992E-02 .1600E-01 .1716E-01
.3170E+03 .8507E+00 .6253E-02 .1969E-01 .2114E-01
.3175E+03 .9101E+00 .6378E-02 .1972E-01 .2120E-01
.3180E+03 .6560E+00 .5505E-02 .1664E-01 .1792E-01
.3185E+03 .7055E+00 .8045E-02 .2405E-01 .2591E-01
.3190E+03 .7789E+00 .1037E-01 .3072E-01 .3313E-01
.3195E+03 .7064E+00 .7680E-02 .2196E-01 .2374E-01
.3200E+03 .8651E+00 .9260E-02 .2595E-01 .2809E-01
.3205E+03 .9389E+00 .1353E-01 .3798E-01 .4112E-01
.3210E+03 .7397E+00 .1361E-01 .3891E-01 .4206E-01
.3215E+03 .6981E+00 .1337E-01 .3764E-01 .4074E-01
.3220E+03 .8427E+00 .1289E-01 .3421E-01 .3720E-01
.3225E+03 .7255E+00 .1148E-01 .2995E-01 .3261E-01
.3230E+03 .6619E+00 .1256E-01 .3293E-01 .3584E-01
.3235E+03 .7064E+00 .1756E-01 .4605E-01 .5013E-01
.3240E+03 .8081E+00 .2113E-01 .5442E-01 .5932E-01
.3245E+03 .8549E+00 .2076E-01 .5270E-01 .5751E-01
.3250E+03 .8110E+00 .1689E-01 .4148E-01 .4540E-01
.3255E+03 .9735E+00 .2330E-01 .5777E-01 .6318E-01
.3260E+03 .1088E+01 .3122E-01 .7509E-01 .8233E-01
.3265E+03 .1031E+01 .3326E-01 .7923E-01 .8694E-01
.3270E+03 .1044E+01 .3306E-01 .7700E-01 .8467E-01
.3275E+03 .1030E+01 .3166E-01 .7225E-01 .7959E-01
.3280E+03 .9857E+00 .2646E-01 .6041E-01 .6655E-01
.3285E+03 .9446E+00 .3099E-01 .6845E-01 .7564E-01
.3290E+03 .1059E+01 .3964E-01 .8776E-01 .9695E-01
.3295E+03 .1178E+01 .4610E-01 .1014E+00 .1120E+00
.3300E+03 .1202E+01 .4666E-01 .1001E+00 .1109E+00
.3305E+03 .1006E+01 .3643E-01 .7561E-01 .8406E-01
.3310E+03 .1040E+01 .3706E-01 .7544E-01 .8403E-01
.3315E+03 .1015E+01 .3954E-01 .7979E-01 .8896E-01
.3320E+03 .1041E+01 .4500E-01 .9125E-01 .1017E+00
.3325E+03 .1006E+01 .4567E-01 .9245E-01 .1030E+00
.3330E+03 .1013E+01 .4576E-01 .9046E-01 .1011E+00
.3335E+03 .9480E+00 .4086E-01 .7811E-01 .8759E-01
.3340E+03 .9741E+00 .4227E-01 .7935E-01 .8915E-01
.3345E+03 .1076E+01 .5094E-01 .9603E-01 .1078E+00
.3350E+03 .9865E+00 .4912E-01 .9265E-01 .1040E+00
.3355E+03 .1109E+01 .5705E-01 .1096E+00 .1229E+00
.3360E+03 .7651E+00 .3997E-01 .7571E-01 .8498E-01
.3365E+03 .9361E+00 .4803E-01 .8575E-01 .9689E-01
.3370E+03 .7785E+00 .3949E-01 .6869E-01 .7785E-01
.3375E+03 .9715E+00 .4954E-01 .8461E-01 .9611E-01
.3380E+03 .9169E+00 .4997E-01 .8594E-01 .9753E-01
.3385E+03 .1025E+01 .5767E-01 .1010E+00 .1143E+00
.3390E+03 .1015E+01 .5835E-01 .9979E-01 .1133E+00
.3395E+03 .9703E+00 .5657E-01 .9576E-01 .1089E+00
.3400E+03 .1172E+01 .6770E-01 .1101E+00 .1258E+00
.3405E+03 .1051E+01 .6188E-01 .9951E-01 .1139E+00
.3410E+03 .9972E+00 .6091E-01 .9846E-01 .1126E+00
.3415E+03 .9186E+00 .5742E-01 .9041E-01 .1037E+00
.3420E+03 .1097E+01 .6961E-01 .1079E+00 .1240E+00
.3425E+03 .1024E+01 .6621E-01 .1009E+00 .1162E+00
.3430E+03 .1121E+01 .7313E-01 .1106E+00 .1275E+00
.3435E+03 .1052E+01 .6913E-01 .1038E+00 .1198E+00
.3440E+03 .7928E+00 .5142E-01 .7529E-01 .8721E-01
.3445E+03 .7774E+00 .5207E-01 .7711E-01 .8918E-01
.3450E+03 .1032E+01 .7116E-01 .1020E+00 .1185E+00
.3455E+03 .1053E+01 .7402E-01 .1041E+00 .1212E+00
.3460E+03 .8938E+00 .6386E-01 .8835E-01 .1032E+00
.3465E+03 .1010E+01 .7328E-01 .9991E-01 .1169E+00
.3470E+03 .1080E+01 .7904E-01 .1069E+00 .1252E+00
.3475E+03 .8704E+00 .6446E-01 .8618E-01 .1011E+00
.3480E+03 .9927E+00 .7482E-01 .9825E-01 .1156E+00
.3485E+03 .9921E+00 .7578E-01 .9815E-01 .1157E+00
.3490E+03 .9182E+00 .7121E-01 .9094E-01 .1075E+00
.3495E+03 .9062E+00 .7128E-01 .8983E-01 .1064E+00
.3500E+03 .1118E+01 .8915E-01 .1109E+00 .1316E+00
.3505E+03 .1177E+01 .9493E-01 .1167E+00 .1387E+00
.3510E+03 .1049E+01 .8534E-01 .1039E+00 .1237E+00
.3515E+03 .1015E+01 .8301E-01 .1006E+00 .1198E+00
.3520E+03 .1089E+01 .9070E-01 .1080E+00 .1290E+00
.3525E+03 .8493E+00 .7176E-01 .8419E-01 .1008E+00
.3530E+03 .1068E+01 .9152E-01 .1059E+00 .1271E+00
.3535E+03 .1140E+01 .9872E-01 .1130E+00 .1359E+00
.3540E+03 .1182E+01 .1033E+00 .1171E+00 .1410E+00
.3545E+03 .1198E+01 .1058E+00 .1186E+00 .1431E+00
.3550E+03 .1192E+01 .1065E+00 .1180E+00 .1427E+00
.3555E+03 .1074E+01 .9745E-01 .1065E+00 .1291E+00
.3560E+03 .1121E+01 .1032E+00 .1114E+00 .1353E+00
.3565E+03 .9564E+00 .8890E-01 .9494E-01 .1156E+00
.3570E+03 .7898E+00 .7408E-01 .7832E-01 .9550E-01
.3575E+03 .9660E+00 .9152E-01 .9575E-01 .1170E+00
.3580E+03 .7646E+00 .7324E-01 .7579E-01 .9277E-01
.3585E+03 .6526E+00 .6317E-01 .6468E-01 .7933E-01
.3590E+03 .9119E+00 .8914E-01 .9031E-01 .1110E+00
.3595E+03 .1161E+01 .1144E+00 .1148E+00 .1413E+00
.3600E+03 .1229E+01 .1224E+00 .1215E+00 .1499E+00
.3605E+03 .9811E+00 .9874E-01 .9701E-01 .1199E+00
.3610E+03 .8924E+00 .9087E-01 .8828E-01 .1094E+00
.3615E+03 .1024E+01 .1057E+00 .1014E+00 .1259E+00
.3620E+03 .8820E+00 .9233E-01 .8750E-01 .1089E+00
.3625E+03 .1216E+01 .1290E+00 .1208E+00 .1507E+00
.3630E+03 .1089E+01 .1169E+00 .1083E+00 .1354E+00
.3635E+03 .1001E+01 .1087E+00 .9948E-01 .1247E+00
.3640E+03 .1221E+01 .1341E+00 .1214E+00 .1525E+00
.3645E+03 .1042E+01 .1155E+00 .1035E+00 .1303E+00
.3650E+03 .1059E+01 .1185E+00 .1052E+00 .1327E+00
.3655E+03 .1327E+01 .1500E+00 .1318E+00 .1666E+00
.3660E+03 .1403E+01 .1604E+00 .1394E+00 .1766E+00
.3665E+03 .1315E+01 .1520E+00 .1307E+00 .1660E+00
.3670E+03 .1279E+01 .1491E+00 .1270E+00 .1616E+00
.3675E+03 .1325E+01 .1557E+00 .1315E+00 .1677E+00
.3680E+03 .1158E+01 .1372E+00 .1148E+00 .1467E+00
.3685E+03 .1166E+01 .1397E+00 .1157E+00 .1481E+00
.3690E+03 .1257E+01 .1522E+00 .1247E+00 .1600E+00
.3695E+03 .1338E+01 .1637E+00 .1328E+00 .1708E+00
.3700E+03 .1423E+01 .1762E+00 .1414E+00 .1822E+00
.3705E+03 .1103E+01 .1379E+00 .1096E+00 .1415E+00
.3710E+03 .1176E+01 .1486E+00 .1169E+00 .1513E+00
.3715E+03 .1470E+01 .1872E+00 .1460E+00 .1894E+00
.3720E+03 .9746E+00 .1251E+00 .9671E-01 .1257E+00
.3725E+03 .1167E+01 .1512E+00 .1158E+00 .1508E+00
.3730E+03 .1184E+01 .1551E+00 .1175E+00 .1535E+00
.3735E+03 .7692E+00 .1017E+00 .7633E-01 .9992E-01
.3740E+03 .1116E+01 .1489E+00 .1107E+00 .1453E+00
.3745E+03 .9226E+00 .1243E+00 .9153E-01 .1204E+00
.3750E+03 .8958E+00 .1217E+00 .8883E-01 .1170E+00
.3755E+03 .1336E+01 .1829E+00 .1324E+00 .1748E+00
.3760E+03 .1107E+01 .1526E+00 .1096E+00 .1450E+00
.3765E+03 .1146E+01 .1592E+00 .1134E+00 .1503E+00
.3770E+03 .1211E+01 .1699E+00 .1198E+00 .1592E+00
.3775E+03 .1415E+01 .2003E+00 .1400E+00 .1864E+00
.3780E+03 .1533E+01 .2186E+00 .1515E+00 .2022E+00
.3785E+03 .1448E+01 .2080E+00 .1430E+00 .1913E+00
.3790E+03 .1195E+01 .1728E+00 .1179E+00 .1579E+00
.3795E+03 .1091E+01 .1588E+00 .1075E+00 .1443E+00
.3800E+03 .1134E+01 .1662E+00 .1116E+00 .1501E+00
.3805E+03 .1371E+01 .2027E+00 .1349E+00 .1819E+00
.3810E+03 .1371E+01 .2047E+00 .1349E+00 .1824E+00
.3815E+03 .1084E+01 .1635E+00 .1067E+00 .1447E+00
.3820E+03 .9608E+00 .1462E+00 .9460E-01 .1285E+00
.3825E+03 .8171E+00 .1256E+00 .8048E-01 .1096E+00
.3830E+03 .7551E+00 .1170E+00 .7436E-01 .1015E+00
.3835E+03 .7262E+00 .1134E+00 .7148E-01 .9779E-01
.3840E+03 .8000E+00 .1259E+00 .7870E-01 .1079E+00
.3845E+03 .1175E+01 .1864E+00 .1156E+00 .1588E+00
.3850E+03 .1164E+01 .1861E+00 .1144E+00 .1576E+00
.3855E+03 .1082E+01 .1746E+00 .1064E+00 .1469E+00
.3860E+03 .9254E+00 .1506E+00 .9096E-01 .1259E+00
.3865E+03 .1213E+01 .1993E+00 .1193E+00 .1655E+00
.3870E+03 .1008E+01 .1666E+00 .9896E-01 .1376E+00
.3875E+03 .1131E+01 .1883E+00 .1110E+00 .1546E+00
.3880E+03 .1043E+01 .1750E+00 .1023E+00 .1429E+00
.3885E+03 .1029E+01 .1741E+00 .1010E+00 .1413E+00
.3890E+03 .1110E+01 .1891E+00 .1088E+00 .1527E+00
.3895E+03 .1343E+01 .2305E+00 .1316E+00 .1850E+00
.3900E+03 .1346E+01 .2328E+00 .1318E+00 .1858E+00
.3905E+03 .1237E+01 .2156E+00 .1211E+00 .1711E+00
.3910E+03 .1454E+01 .2554E+00 .1423E+00 .2015E+00
.3915E+03 .1482E+01 .2619E+00 .1449E+00 .2057E+00
.3920E+03 .1248E+01 .2219E+00 .1218E+00 .1733E+00
.3925E+03 .1115E+01 .1999E+00 .1089E+00 .1553E+00
.3930E+03 .6195E+00 .1120E+00 .6049E-01 .8647E-01
.3935E+03 .4497E+00 .8190E-01 .4390E-01 .6289E-01
.3940E+03 .9141E+00 .1676E+00 .8917E-01 .1280E+00
.3945E+03 .1161E+01 .2144E+00 .1132E+00 .1629E+00
.3950E+03 .1415E+01 .2629E+00 .1378E+00 .1988E+00
.3955E+03 .1437E+01 .2684E+00 .1398E+00 .2020E+00
.3960E+03 .1244E+01 .2341E+00 .1210E+00 .1753E+00
.3965E+03 .7261E+00 .1378E+00 .7061E-01 .1026E+00
.3970E+03 .5442E+00 .1040E+00 .5290E-01 .7702E-01
.3975E+03 .1106E+01 .2127E+00 .1074E+00 .1567E+00
.3980E+03 .1549E+01 .2991E+00 .1502E+00 .2195E+00
.3985E+03 .1599E+01 .3107E+00 .1549E+00 .2270E+00
.3990E+03 .1728E+01 .3389E+00 .1675E+00 .2460E+00
.3995E+03 .1720E+01 .3395E+00 .1666E+00 .2454E+00
.4000E+03 .1786E+01 .3539E+00 .1727E+00 .2548E+00
.4010E+03 .1830E+01 .3675E+00 .1760E+00 .2612E+00
.4020E+03 .1925E+01 .3922E+00 .1851E+00 .2760E+00
.4030E+03 .1824E+01 .3767E+00 .1752E+00 .2626E+00
.4040E+03 .1793E+01 .3744E+00 .1719E+00 .2588E+00
.4050E+03 .1790E+01 .3778E+00 .1713E+00 .2589E+00
.4060E+03 .1755E+01 .3758E+00 .1680E+00 .2551E+00
.4070E+03 .1722E+01 .3738E+00 .1646E+00 .2513E+00
.4080E+03 .1789E+01 .3913E+00 .1704E+00 .2612E+00
.4090E+03 .1911E+01 .4228E+00 .1817E+00 .2798E+00
.4100E+03 .1665E+01 .3729E+00 .1582E+00 .2447E+00
.4110E+03 .1800E+01 .4077E+00 .1708E+00 .2653E+00
.4120E+03 .1927E+01 .4423E+00 .1828E+00 .2853E+00
.4130E+03 .1879E+01 .4345E+00 .1777E+00 .2784E+00
.4140E+03 .1897E+01 .4441E+00 .1792E+00 .2822E+00
.4150E+03 .1897E+01 .4494E+00 .1790E+00 .2832E+00
.4160E+03 .1925E+01 .4618E+00 .1814E+00 .2885E+00
.4170E+03 .1875E+01 .4541E+00 .1763E+00 .2817E+00
.4180E+03 .1838E+01 .4495E+00 .1725E+00 .2767E+00
.4190E+03 .1859E+01 .4592E+00 .1742E+00 .2807E+00
.4200E+03 .1849E+01 .4607E+00 .1728E+00 .2797E+00
.4210E+03 .1930E+01 .4861E+00 .1801E+00 .2929E+00
.4220E+03 .1832E+01 .4657E+00 .1705E+00 .2785E+00
.4230E+03 .1786E+01 .4586E+00 .1659E+00 .2722E+00
.4240E+03 .1888E+01 .4886E+00 .1747E+00 .2881E+00
.4250E+03 .1881E+01 .4920E+00 .1738E+00 .2879E+00
.4260E+03 .1826E+01 .4836E+00 .1686E+00 .2807E+00
.4270E+03 .1790E+01 .4778E+00 .1649E+00 .2757E+00
.4280E+03 .1742E+01 .4684E+00 .1602E+00 .2688E+00
.4290E+03 .1645E+01 .4478E+00 .1512E+00 .2550E+00
.4300E+03 .1437E+01 .3947E+00 .1318E+00 .2234E+00
.4310E+03 .1424E+01 .3935E+00 .1302E+00 .2214E+00
.4320E+03 .1834E+01 .5125E+00 .1673E+00 .2862E+00
.4330E+03 .1841E+01 .5190E+00 .1676E+00 .2880E+00
.4340E+03 .1709E+01 .4848E+00 .1551E+00 .2675E+00
.4350E+03 .1784E+01 .5091E+00 .1615E+00 .2795E+00
.4360E+03 .2005E+01 .5784E+00 .1813E+00 .3154E+00
.4370E+03 .1972E+01 .5752E+00 .1780E+00 .3114E+00
.4380E+03 .1792E+01 .5275E+00 .1613E+00 .2837E+00
.4390E+03 .1857E+01 .5470E+00 .1661E+00 .2929E+00
.4400E+03 .1912E+01 .5687E+00 .1705E+00 .3024E+00
.4410E+03 .1976E+01 .5943E+00 .1758E+00 .3137E+00
.4420E+03 .2116E+01 .6416E+00 .1878E+00 .3366E+00
.4430E+03 .2064E+01 .6291E+00 .1825E+00 .3284E+00
.4440E+03 .2104E+01 .6459E+00 .1857E+00 .3355E+00
.4450E+03 .2060E+01 .6349E+00 .1813E+00 .3285E+00
.4460E+03 .1959E+01 .6109E+00 .1726E+00 .3142E+00
.4470E+03 .2112E+01 .6644E+00 .1858E+00 .3399E+00
.4480E+03 .2149E+01 .6767E+00 .1879E+00 .3449E+00
.4490E+03 .2149E+01 .6850E+00 .1877E+00 .3465E+00
.4500E+03 .2204E+01 .7088E+00 .1920E+00 .3564E+00
.4510E+03 .2284E+01 .7392E+00 .1983E+00 .3697E+00
.4520E+03 .2198E+01 .7160E+00 .1904E+00 .3565E+00
.4530E+03 .2065E+01 .6773E+00 .1785E+00 .3356E+00
.4540E+03 .2151E+01 .7116E+00 .1857E+00 .3507E+00
.4550E+03 .2163E+01 .7193E+00 .1859E+00 .3527E+00
.4560E+03 .2212E+01 .7405E+00 .1894E+00 .3612E+00
.4570E+03 .2247E+01 .7565E+00 .1915E+00 .3669E+00
.4580E+03 .2172E+01 .7332E+00 .1839E+00 .3539E+00
.4590E+03 .2158E+01 .7333E+00 .1817E+00 .3518E+00
.4600E+03 .2164E+01 .7381E+00 .1811E+00 .3523E+00
.4610E+03 .2212E+01 .7589E+00 .1843E+00 .3604E+00
.4620E+03 .2224E+01 .7693E+00 .1851E+00 .3635E+00
.4630E+03 .2210E+01 .7665E+00 .1834E+00 .3611E+00
.4640E+03 .2167E+01 .7584E+00 .1800E+00 .3559E+00
.4650E+03 .2134E+01 .7537E+00 .1774E+00 .3522E+00
.4660E+03 .2151E+01 .7655E+00 .1785E+00 .3561E+00
.4670E+03 .2113E+01 .7536E+00 .1745E+00 .3493E+00
.4680E+03 .2137E+01 .7662E+00 .1757E+00 .3534E+00
.4690E+03 .2147E+01 .7741E+00 .1756E+00 .3552E+00
.4700E+03 .2079E+01 .7527E+00 .1693E+00 .3438E+00
.4710E+03 .2075E+01 .7547E+00 .1684E+00 .3434E+00
.4720E+03 .2187E+01 .7981E+00 .1768E+00 .3619E+00
.4730E+03 .2159E+01 .7913E+00 .1740E+00 .3575E+00
.4740E+03 .2166E+01 .7938E+00 .1735E+00 .3576E+00
.4750E+03 .2189E+01 .8029E+00 .1742E+00 .3604E+00
.4760E+03 .2129E+01 .7811E+00 .1680E+00 .3492E+00
.4770E+03 .2138E+01 .7857E+00 .1674E+00 .3496E+00
.4780E+03 .2194E+01 .8107E+00 .1707E+00 .3587E+00
.4790E+03 .2175E+01 .8088E+00 .1680E+00 .3556E+00
.4800E+03 .2174E+01 .8133E+00 .1668E+00 .3554E+00
.4810E+03 .2209E+01 .8323E+00 .1686E+00 .3616E+00
.4820E+03 .2214E+01 .8409E+00 .1684E+00 .3634E+00
.4830E+03 .2181E+01 .8352E+00 .1657E+00 .3594E+00
.4840E+03 .2133E+01 .8218E+00 .1620E+00 .3526E+00
.4850E+03 .2030E+01 .7867E+00 .1541E+00 .3366E+00
.4860E+03 .1771E+01 .6909E+00 .1345E+00 .2947E+00
.4870E+03 .1853E+01 .7274E+00 .1406E+00 .3093E+00
.4880E+03 .2033E+01 .8001E+00 .1536E+00 .3391E+00
.4890E+03 .2041E+01 .8044E+00 .1533E+00 .3398E+00
.4900E+03 .2143E+01 .8497E+00 .1603E+00 .3574E+00
.4910E+03 .2103E+01 .8388E+00 .1567E+00 .3512E+00
.4920E+03 .1985E+01 .7949E+00 .1473E+00 .3317E+00
.4930E+03 .2049E+01 .8236E+00 .1516E+00 .3426E+00
.4940E+03 .2069E+01 .8343E+00 .1525E+00 .3460E+00
.4950E+03 .2085E+01 .8440E+00 .1531E+00 .3489E+00
.4960E+03 .2098E+01 .8511E+00 .1532E+00 .3506E+00
.4970E+03 .2130E+01 .8671E+00 .1546E+00 .3557E+00
.4980E+03 .2030E+01 .8289E+00 .1463E+00 .3385E+00
.4990E+03 .2056E+01 .8413E+00 .1469E+00 .3421E+00
.5000E+03 .1999E+01 .8185E+00 .1418E+00 .3316E+00
.5010E+03 .1964E+01 .8048E+00 .1380E+00 .3246E+00
.5020E+03 .1943E+01 .7948E+00 .1350E+00 .3193E+00
.5030E+03 .2029E+01 .8290E+00 .1395E+00 .3318E+00
.5040E+03 .2000E+01 .8139E+00 .1361E+00 .3249E+00
.5050E+03 .2051E+01 .8395E+00 .1391E+00 .3338E+00
.5060E+03 .2119E+01 .8714E+00 .1432E+00 .3453E+00
.5070E+03 .2015E+01 .8335E+00 .1361E+00 .3294E+00
.5080E+03 .1946E+01 .8106E+00 .1315E+00 .3195E+00
.5090E+03 .1995E+01 .8355E+00 .1348E+00 .3286E+00
.5100E+03 .1981E+01 .8331E+00 .1337E+00 .3269E+00
.5110E+03 .2030E+01 .8571E+00 .1367E+00 .3355E+00
.5120E+03 .2049E+01 .8690E+00 .1376E+00 .3391E+00
.5130E+03 .1939E+01 .8257E+00 .1297E+00 .3212E+00
.5140E+03 .1923E+01 .8223E+00 .1281E+00 .3188E+00
.5150E+03 .1903E+01 .8162E+00 .1262E+00 .3155E+00
.5160E+03 .1899E+01 .8164E+00 .1253E+00 .3147E+00
.5170E+03 .1686E+01 .7277E+00 .1108E+00 .2796E+00
.5180E+03 .1773E+01 .7669E+00 .1160E+00 .2939E+00
.5190E+03 .1860E+01 .8059E+00 .1211E+00 .3080E+00
.5200E+03 .1928E+01 .8365E+00 .1249E+00 .3189E+00
.5210E+03 .1947E+01 .8457E+00 .1253E+00 .3215E+00
.5220E+03 .1950E+01 .8476E+00 .1246E+00 .3212E+00
.5230E+03 .1916E+01 .8347E+00 .1218E+00 .3154E+00
.5240E+03 .1987E+01 .8662E+00 .1253E+00 .3262E+00
.5250E+03 .2015E+01 .8765E+00 .1259E+00 .3292E+00
.5260E+03 .1926E+01 .8377E+00 .1193E+00 .3136E+00
.5270E+03 .1819E+01 .7896E+00 .1115E+00 .2947E+00
.5280E+03 .1926E+01 .8343E+00 .1170E+00 .3105E+00
.5290E+03 .2033E+01 .8793E+00 .1224E+00 .3263E+00
.5300E+03 .2005E+01 .8682E+00 .1198E+00 .3212E+00
.5310E+03 .2036E+01 .8826E+00 .1208E+00 .3255E+00
.5320E+03 .1966E+01 .8539E+00 .1160E+00 .3140E+00
.5330E+03 .1909E+01 .8310E+00 .1120E+00 .3048E+00
.5340E+03 .1963E+01 .8578E+00 .1148E+00 .3138E+00
.5350E+03 .2004E+01 .8785E+00 .1169E+00 .3206E+00
.5360E+03 .2020E+01 .8883E+00 .1175E+00 .3235E+00
.5370E+03 .1939E+01 .8558E+00 .1125E+00 .3109E+00
.5380E+03 .1972E+01 .8739E+00 .1140E+00 .3167E+00
.5390E+03 .1955E+01 .8696E+00 .1126E+00 .3143E+00
.5400E+03 .1875E+01 .8358E+00 .1074E+00 .3013E+00
.5410E+03 .1894E+01 .8445E+00 .1078E+00 .3036E+00
.5420E+03 .1956E+01 .8722E+00 .1105E+00 .3128E+00
.5430E+03 .1930E+01 .8635E+00 .1084E+00 .3087E+00
.5440E+03 .1969E+01 .8808E+00 .1098E+00 .3141E+00
.5450E+03 .1961E+01 .8776E+00 .1088E+00 .3123E+00
.5460E+03 .1975E+01 .8823E+00 .1088E+00 .3134E+00
.5470E+03 .1970E+01 .8801E+00 .1078E+00 .3120E+00
.5480E+03 .1944E+01 .8703E+00 .1059E+00 .3077E+00
.5490E+03 .1948E+01 .8754E+00 .1057E+00 .3088E+00
.5500E+03 .1971E+01 .8888E+00 .1065E+00 .3127E+00
.5510E+03 .1946E+01 .8799E+00 .1047E+00 .3088E+00
.5520E+03 .1959E+01 .8873E+00 .1049E+00 .3107E+00
.5530E+03 .1925E+01 .8723E+00 .1024E+00 .3048E+00
.5540E+03 .1972E+01 .8935E+00 .1043E+00 .3115E+00
.5550E+03 .1977E+01 .8952E+00 .1038E+00 .3114E+00
