Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance
.3090E+03 .5630E+00 .6529E-02 .1177E-01 .1462E-01
.3095E+03 .5143E+00 .7997E-02 .1350E-01 .1699E-01
.3100E+03 .4657E+00 .8311E-02 .1359E-01 .1722E-01
.3105E+03 .7158E+00 .1377E-01 .2206E-01 .2807E-01
.3110E+03 .8252E+00 .1773E-01 .2771E-01 .3545E-01
.3115E+03 .7658E+00 .1741E-01 .2674E-01 .3434E-01
.3120E+03 .6430E+00 .1805E-01 .2688E-01 .3476E-01
.3125E+03 .6979E+00 .2251E-01 .3286E-01 .4268E-01
.3130E+03 .7124E+00 .2485E-01 .3575E-01 .4659E-01
.3135E+03 .7266E+00 .2425E-01 .3458E-01 .4516E-01
.3140E+03 .7946E+00 .3093E-01 .4339E-01 .5689E-01
.3145E+03 .5939E+00 .2797E-01 .3887E-01 .5107E-01
.3150E+03 .7551E+00 .3723E-01 .5121E-01 .6745E-01
.3155E+03 .6813E+00 .3137E-01 .4253E-01 .5622E-01
.3160E+03 .5190E+00 .2777E-01 .3743E-01 .4955E-01
.3165E+03 .6641E+00 .4026E-01 .5418E-01 .7175E-01
.3170E+03 .8240E+00 .5043E-01 .6714E-01 .8915E-01
.3175E+03 .8815E+00 .5298E-01 .6954E-01 .9265E-01
.3180E+03 .6354E+00 .4165E-01 .5449E-01 .7266E-01
.3185E+03 .6833E+00 .5189E-01 .6854E-01 .9119E-01
.3190E+03 .7545E+00 .6186E-01 .8189E-01 .1089E+00
.3195E+03 .6842E+00 .5123E-01 .6575E-01 .8810E-01
.3200E+03 .8379E+00 .6242E-01 .7904E-01 .1063E+00
.3205E+03 .9094E+00 .7801E-01 .1002E+00 .1343E+00
.3210E+03 .7165E+00 .6914E-01 .9058E-01 .1207E+00
.3215E+03 .6762E+00 .6680E-01 .8689E-01 .1160E+00
.3220E+03 .8162E+00 .7282E-01 .9076E-01 .1225E+00
.3225E+03 .7027E+00 .6375E-01 .7872E-01 .1065E+00
.3230E+03 .6411E+00 .6339E-01 .7904E-01 .1067E+00
.3235E+03 .6842E+00 .7705E-01 .9740E-01 .1310E+00
.3240E+03 .7827E+00 .9064E-01 .1136E+00 .1532E+00
.3245E+03 .8280E+00 .9287E-01 .1148E+00 .1553E+00
.3250E+03 .7855E+00 .8212E-01 .9876E-01 .1346E+00
.3255E+03 .9429E+00 .1053E+00 .1275E+00 .1735E+00
.3260E+03 .1054E+01 .1285E+00 .1549E+00 .2110E+00
.3265E+03 .9987E+00 .1291E+00 .1555E+00 .2119E+00
.3270E+03 .1011E+01 .1300E+00 .1544E+00 .2111E+00
.3275E+03 .9978E+00 .1267E+00 .1484E+00 .2037E+00
.3280E+03 .9548E+00 .1139E+00 .1311E+00 .1808E+00
.3285E+03 .9150E+00 .1200E+00 .1381E+00 .1905E+00
.3290E+03 .1026E+01 .1435E+00 .1662E+00 .2288E+00
.3295E+03 .1141E+01 .1635E+00 .1887E+00 .2601E+00
.3300E+03 .1164E+01 .1666E+00 .1895E+00 .2622E+00
.3305E+03 .9744E+00 .1351E+00 .1503E+00 .2092E+00
.3310E+03 .1007E+01 .1388E+00 .1523E+00 .2129E+00
.3315E+03 .9834E+00 .1414E+00 .1550E+00 .2167E+00
.3320E+03 .1008E+01 .1527E+00 .1683E+00 .2349E+00
.3325E+03 .9740E+00 .1513E+00 .1667E+00 .2328E+00
.3330E+03 .9809E+00 .1523E+00 .1654E+00 .2319E+00
.3335E+03 .9182E+00 .1396E+00 .1484E+00 .2093E+00
.3340E+03 .9435E+00 .1440E+00 .1513E+00 .2142E+00
.3345E+03 .1042E+01 .1660E+00 .1753E+00 .2477E+00
.3350E+03 .9556E+00 .1562E+00 .1651E+00 .2332E+00
.3355E+03 .1074E+01 .1787E+00 .1947E+00 .2726E+00
.3360E+03 .7410E+00 .1243E+00 .1343E+00 .1886E+00
.3365E+03 .9067E+00 .1510E+00 .1546E+00 .2205E+00
.3370E+03 .7541E+00 .1251E+00 .1261E+00 .1807E+00
.3375E+03 .9410E+00 .1567E+00 .1561E+00 .2245E+00
.3380E+03 .8881E+00 .1528E+00 .1529E+00 .2196E+00
.3385E+03 .9923E+00 .1736E+00 .1776E+00 .2534E+00
.3390E+03 .9827E+00 .1739E+00 .1748E+00 .2506E+00
.3395E+03 .9398E+00 .1676E+00 .1681E+00 .2412E+00
.3400E+03 .1135E+01 .2019E+00 .1954E+00 .2835E+00
.3405E+03 .1018E+01 .1829E+00 .1758E+00 .2556E+00
.3410E+03 .9659E+00 .1768E+00 .1719E+00 .2491E+00
.3415E+03 .8897E+00 .1649E+00 .1566E+00 .2286E+00
.3420E+03 .1062E+01 .1985E+00 .1864E+00 .2731E+00
.3425E+03 .9922E+00 .1873E+00 .1739E+00 .2556E+00
.3430E+03 .1086E+01 .2061E+00 .1912E+00 .2812E+00
.3435E+03 .1019E+01 .1943E+00 .1799E+00 .2647E+00
.3440E+03 .7679E+00 .1457E+00 .1392E+00 .2028E+00
.3445E+03 .7530E+00 .1452E+00 .1342E+00 .1975E+00
.3450E+03 .1000E+01 .1958E+00 .1759E+00 .2613E+00
.3455E+03 .1020E+01 .2018E+00 .1787E+00 .2668E+00
.3460E+03 .8657E+00 .1728E+00 .1513E+00 .2267E+00
.3465E+03 .9785E+00 .1970E+00 .1707E+00 .2566E+00
.3470E+03 .1046E+01 .2118E+00 .1830E+00 .2754E+00
.3475E+03 .8430E+00 .1718E+00 .1476E+00 .2226E+00
.3480E+03 .9616E+00 .1978E+00 .1675E+00 .2538E+00
.3485E+03 .9610E+00 .1991E+00 .1668E+00 .2536E+00
.3490E+03 .8893E+00 .1858E+00 .1542E+00 .2353E+00
.3495E+03 .8777E+00 .1849E+00 .1523E+00 .2330E+00
.3500E+03 .1083E+01 .2299E+00 .1878E+00 .2881E+00
.3505E+03 .1140E+01 .2435E+00 .1976E+00 .3038E+00
.3510E+03 .1016E+01 .2181E+00 .1761E+00 .2713E+00
.3515E+03 .9827E+00 .2118E+00 .1712E+00 .2637E+00
.3520E+03 .1055E+01 .2295E+00 .1831E+00 .2832E+00
.3525E+03 .8226E+00 .1804E+00 .1423E+00 .2210E+00
.3530E+03 .1034E+01 .2286E+00 .1786E+00 .2783E+00
.3535E+03 .1104E+01 .2454E+00 .1902E+00 .2973E+00
.3540E+03 .1145E+01 .2558E+00 .1967E+00 .3083E+00
.3545E+03 .1160E+01 .2607E+00 .1991E+00 .3129E+00
.3550E+03 .1154E+01 .2611E+00 .1981E+00 .3120E+00
.3555E+03 .1040E+01 .2373E+00 .1786E+00 .2821E+00
.3560E+03 .1086E+01 .2498E+00 .1865E+00 .2954E+00
.3565E+03 .9264E+00 .2143E+00 .1588E+00 .2523E+00
.3570E+03 .7650E+00 .1778E+00 .1310E+00 .2085E+00
.3575E+03 .9356E+00 .2187E+00 .1599E+00 .2554E+00
.3580E+03 .7405E+00 .1742E+00 .1265E+00 .2025E+00
.3585E+03 .6321E+00 .1496E+00 .1078E+00 .1731E+00
.3590E+03 .8832E+00 .2102E+00 .1505E+00 .2422E+00
.3595E+03 .1124E+01 .2688E+00 .1915E+00 .3088E+00
.3600E+03 .1190E+01 .2863E+00 .2025E+00 .3274E+00
.3605E+03 .9503E+00 .2299E+00 .1614E+00 .2617E+00
.3610E+03 .8644E+00 .2104E+00 .1467E+00 .2385E+00
.3615E+03 .9916E+00 .2433E+00 .1683E+00 .2745E+00
.3620E+03 .8543E+00 .2112E+00 .1451E+00 .2372E+00
.3625E+03 .1178E+01 .2934E+00 .2001E+00 .3281E+00
.3630E+03 .1055E+01 .2645E+00 .1792E+00 .2946E+00
.3635E+03 .9691E+00 .2446E+00 .1646E+00 .2713E+00
.3640E+03 .1182E+01 .3002E+00 .2007E+00 .3317E+00
.3645E+03 .1009E+01 .2575E+00 .1710E+00 .2834E+00
.3650E+03 .1026E+01 .2633E+00 .1737E+00 .2886E+00
.3655E+03 .1286E+01 .3317E+00 .2175E+00 .3622E+00
.3660E+03 .1359E+01 .3529E+00 .2298E+00 .3838E+00
.3665E+03 .1273E+01 .3328E+00 .2153E+00 .3605E+00
.3670E+03 .1238E+01 .3252E+00 .2091E+00 .3510E+00
.3675E+03 .1284E+01 .3385E+00 .2163E+00 .3640E+00
.3680E+03 .1121E+01 .2972E+00 .1887E+00 .3184E+00
.3685E+03 .1129E+01 .3011E+00 .1900E+00 .3214E+00
.3690E+03 .1217E+01 .3266E+00 .2047E+00 .3472E+00
.3695E+03 .1296E+01 .3496E+00 .2178E+00 .3703E+00
.3700E+03 .1379E+01 .3744E+00 .2317E+00 .3950E+00
.3705E+03 .1068E+01 .2917E+00 .1794E+00 .3067E+00
.3710E+03 .1139E+01 .3129E+00 .1913E+00 .3278E+00
.3715E+03 .1424E+01 .3929E+00 .2387E+00 .4101E+00
.3720E+03 .9440E+00 .2617E+00 .1580E+00 .2722E+00
.3725E+03 .1130E+01 .3149E+00 .1890E+00 .3264E+00
.3730E+03 .1147E+01 .3216E+00 .1918E+00 .3321E+00
.3735E+03 .7451E+00 .2100E+00 .1245E+00 .2161E+00
.3740E+03 .1081E+01 .3062E+00 .1805E+00 .3141E+00
.3745E+03 .8936E+00 .2545E+00 .1491E+00 .2602E+00
.3750E+03 .8677E+00 .2483E+00 .1446E+00 .2529E+00
.3755E+03 .1295E+01 .3719E+00 .2154E+00 .3776E+00
.3760E+03 .1072E+01 .3094E+00 .1781E+00 .3131E+00
.3765E+03 .1110E+01 .3217E+00 .1841E+00 .3245E+00
.3770E+03 .1173E+01 .3419E+00 .1945E+00 .3437E+00
.3775E+03 .1371E+01 .4015E+00 .2271E+00 .4023E+00
.3780E+03 .1485E+01 .4368E+00 .2457E+00 .4363E+00
.3785E+03 .1403E+01 .4143E+00 .2317E+00 .4125E+00
.3790E+03 .1157E+01 .3431E+00 .1909E+00 .3406E+00
.3795E+03 .1057E+01 .3145E+00 .1740E+00 .3112E+00
.3800E+03 .1098E+01 .3280E+00 .1805E+00 .3236E+00
.3805E+03 .1328E+01 .3987E+00 .2181E+00 .3920E+00
.3810E+03 .1328E+01 .4008E+00 .2180E+00 .3929E+00
.3815E+03 .1050E+01 .3187E+00 .1723E+00 .3114E+00
.3820E+03 .9306E+00 .2839E+00 .1526E+00 .2765E+00
.3825E+03 .7914E+00 .2428E+00 .1298E+00 .2357E+00
.3830E+03 .7314E+00 .2255E+00 .1198E+00 .2182E+00
.3835E+03 .7034E+00 .2178E+00 .1151E+00 .2102E+00
.3840E+03 .7749E+00 .2410E+00 .1267E+00 .2318E+00
.3845E+03 .1138E+01 .3555E+00 .1859E+00 .3410E+00
.3850E+03 .1127E+01 .3537E+00 .1839E+00 .3382E+00
.3855E+03 .1048E+01 .3305E+00 .1709E+00 .3151E+00
.3860E+03 .8963E+00 .2840E+00 .1461E+00 .2700E+00
.3865E+03 .1175E+01 .3744E+00 .1914E+00 .3548E+00
.3870E+03 .9759E+00 .3121E+00 .1587E+00 .2949E+00
.3875E+03 .1095E+01 .3516E+00 .1779E+00 .3313E+00
.3880E+03 .1010E+01 .3256E+00 .1639E+00 .3060E+00
.3885E+03 .9968E+00 .3229E+00 .1617E+00 .3026E+00
.3890E+03 .1075E+01 .3496E+00 .1741E+00 .3267E+00
.3895E+03 .1301E+01 .4248E+00 .2104E+00 .3958E+00
.3900E+03 .1304E+01 .4276E+00 .2107E+00 .3973E+00
.3905E+03 .1198E+01 .3947E+00 .1935E+00 .3657E+00
.3910E+03 .1409E+01 .4660E+00 .2272E+00 .4306E+00
.3915E+03 .1436E+01 .4767E+00 .2313E+00 .4392E+00
.3920E+03 .1208E+01 .4026E+00 .1944E+00 .3700E+00
.3925E+03 .1080E+01 .3616E+00 .1736E+00 .3314E+00
.3930E+03 .6001E+00 .2018E+00 .9639E-01 .1844E+00
.3935E+03 .4355E+00 .1471E+00 .6991E-01 .1341E+00
.3940E+03 .8854E+00 .3002E+00 .1419E+00 .2729E+00
.3945E+03 .1124E+01 .3827E+00 .1800E+00 .3471E+00
.3950E+03 .1371E+01 .4682E+00 .2192E+00 .4235E+00
.3955E+03 .1392E+01 .4768E+00 .2221E+00 .4302E+00
.3960E+03 .1205E+01 .4146E+00 .1922E+00 .3731E+00
.3965E+03 .7033E+00 .2431E+00 .1121E+00 .2182E+00
.3970E+03 .5271E+00 .1830E+00 .8394E-01 .1638E+00
.3975E+03 .1071E+01 .3731E+00 .1703E+00 .3331E+00
.3980E+03 .1500E+01 .5237E+00 .2380E+00 .4665E+00
.3985E+03 .1549E+01 .5427E+00 .2454E+00 .4822E+00
.3990E+03 .1673E+01 .5894E+00 .2652E+00 .5224E+00
.3995E+03 .1666E+01 .5890E+00 .2637E+00 .5207E+00
.4000E+03 .1730E+01 .6130E+00 .2732E+00 .5407E+00
.4010E+03 .1772E+01 .6328E+00 .2808E+00 .5569E+00
.4020E+03 .1865E+01 .6712E+00 .2950E+00 .5879E+00
.4030E+03 .1766E+01 .6409E+00 .2790E+00 .5587E+00
.4040E+03 .1736E+01 .6339E+00 .2736E+00 .5502E+00
.4050E+03 .1733E+01 .6367E+00 .2723E+00 .5501E+00
.4060E+03 .1700E+01 .6296E+00 .2667E+00 .5414E+00
.4070E+03 .1668E+01 .6225E+00 .2613E+00 .5330E+00
.4080E+03 .1732E+01 .6495E+00 .2703E+00 .5537E+00
.4090E+03 .1851E+01 .6983E+00 .2880E+00 .5927E+00
.4100E+03 .1613E+01 .6128E+00 .2505E+00 .5179E+00
.4110E+03 .1743E+01 .6667E+00 .2702E+00 .5611E+00
.4120E+03 .1867E+01 .7193E+00 .2889E+00 .6027E+00
.4130E+03 .1820E+01 .7041E+00 .2805E+00 .5878E+00
.4140E+03 .1838E+01 .7161E+00 .2828E+00 .5953E+00
.4150E+03 .1838E+01 .7209E+00 .2822E+00 .5968E+00
.4160E+03 .1865E+01 .7369E+00 .2860E+00 .6075E+00
.4170E+03 .1817E+01 .7218E+00 .2777E+00 .5927E+00
.4180E+03 .1780E+01 .7114E+00 .2715E+00 .5819E+00
.4190E+03 .1801E+01 .7236E+00 .2739E+00 .5896E+00
.4200E+03 .1790E+01 .7233E+00 .2716E+00 .5872E+00
.4210E+03 .1870E+01 .7598E+00 .2829E+00 .6145E+00
.4220E+03 .1774E+01 .7250E+00 .2677E+00 .5841E+00
.4230E+03 .1730E+01 .7110E+00 .2604E+00 .5706E+00
.4240E+03 .1829E+01 .7549E+00 .2742E+00 .6036E+00
.4250E+03 .1822E+01 .7567E+00 .2726E+00 .6028E+00
.4260E+03 .1768E+01 .7399E+00 .2643E+00 .5872E+00
.4270E+03 .1733E+01 .7285E+00 .2583E+00 .5762E+00
.4280E+03 .1687E+01 .7121E+00 .2507E+00 .5614E+00
.4290E+03 .1593E+01 .6772E+00 .2365E+00 .5320E+00
.4300E+03 .1392E+01 .5947E+00 .2061E+00 .4655E+00
.4310E+03 .1380E+01 .5914E+00 .2034E+00 .4615E+00
.4320E+03 .1776E+01 .7666E+00 .2615E+00 .5960E+00
.4330E+03 .1783E+01 .7735E+00 .2618E+00 .5993E+00
.4340E+03 .1655E+01 .7206E+00 .2422E+00 .5566E+00
.4350E+03 .1728E+01 .7549E+00 .2519E+00 .5813E+00
.4360E+03 .1942E+01 .8536E+00 .2827E+00 .6552E+00
.4370E+03 .1910E+01 .8450E+00 .2776E+00 .6463E+00
.4380E+03 .1735E+01 .7720E+00 .2516E+00 .5885E+00
.4390E+03 .1799E+01 .8004E+00 .2591E+00 .6083E+00
.4400E+03 .1852E+01 .8287E+00 .2661E+00 .6277E+00
.4410E+03 .1914E+01 .8621E+00 .2745E+00 .6507E+00
.4420E+03 .2050E+01 .9276E+00 .2931E+00 .6979E+00
.4430E+03 .1999E+01 .9067E+00 .2846E+00 .6803E+00
.4440E+03 .2038E+01 .9287E+00 .2895E+00 .6947E+00
.4450E+03 .1995E+01 .9111E+00 .2823E+00 .6799E+00
.4460E+03 .1898E+01 .8725E+00 .2685E+00 .6492E+00
.4470E+03 .2046E+01 .9458E+00 .2890E+00 .7017E+00
.4480E+03 .2081E+01 .9628E+00 .2923E+00 .7124E+00
.4490E+03 .2081E+01 .9698E+00 .2920E+00 .7152E+00
.4500E+03 .2135E+01 .1000E+01 .2988E+00 .7352E+00
.4510E+03 .2212E+01 .1040E+01 .3086E+00 .7625E+00
.4520E+03 .2129E+01 .1005E+01 .2962E+00 .7346E+00
.4530E+03 .2000E+01 .9476E+00 .2775E+00 .6910E+00
.4540E+03 .2083E+01 .9920E+00 .2885E+00 .7214E+00
.4550E+03 .2095E+01 .1001E+01 .2890E+00 .7257E+00
.4560E+03 .2142E+01 .1027E+01 .2946E+00 .7429E+00
.4570E+03 .2176E+01 .1047E+01 .2980E+00 .7550E+00
.4580E+03 .2104E+01 .1014E+01 .2865E+00 .7291E+00
.4590E+03 .2090E+01 .1012E+01 .2835E+00 .7250E+00
.4600E+03 .2096E+01 .1017E+01 .2830E+00 .7267E+00
.4610E+03 .2142E+01 .1043E+01 .2881E+00 .7433E+00
.4620E+03 .2154E+01 .1054E+01 .2892E+00 .7490E+00
.4630E+03 .2140E+01 .1049E+01 .2862E+00 .7438E+00
.4640E+03 .2099E+01 .1034E+01 .2805E+00 .7316E+00
.4650E+03 .2067E+01 .1023E+01 .2761E+00 .7226E+00
.4660E+03 .2083E+01 .1036E+01 .2778E+00 .7299E+00
.4670E+03 .2047E+01 .1019E+01 .2717E+00 .7164E+00
.4680E+03 .2070E+01 .1034E+01 .2738E+00 .7249E+00
.4690E+03 .2080E+01 .1042E+01 .2741E+00 .7289E+00
.4700E+03 .2014E+01 .1012E+01 .2643E+00 .7057E+00
.4710E+03 .2010E+01 .1013E+01 .2630E+00 .7049E+00
.4720E+03 .2118E+01 .1070E+01 .2762E+00 .7429E+00
.4730E+03 .2091E+01 .1059E+01 .2717E+00 .7337E+00
.4740E+03 .2098E+01 .1062E+01 .2712E+00 .7348E+00
.4750E+03 .2120E+01 .1075E+01 .2726E+00 .7416E+00
.4760E+03 .2062E+01 .1046E+01 .2635E+00 .7200E+00
.4770E+03 .2071E+01 .1052E+01 .2632E+00 .7222E+00
.4780E+03 .2125E+01 .1083E+01 .2689E+00 .7415E+00
.4790E+03 .2107E+01 .1078E+01 .2654E+00 .7358E+00
.4800E+03 .2106E+01 .1081E+01 .2642E+00 .7360E+00
.4810E+03 .2139E+01 .1103E+01 .2675E+00 .7489E+00
.4820E+03 .2144E+01 .1111E+01 .2675E+00 .7523E+00
.4830E+03 .2112E+01 .1099E+01 .2632E+00 .7430E+00
.4840E+03 .2066E+01 .1079E+01 .2571E+00 .7279E+00
.4850E+03 .1966E+01 .1030E+01 .2443E+00 .6937E+00
.4860E+03 .1715E+01 .9020E+00 .2129E+00 .6065E+00
.4870E+03 .1794E+01 .9472E+00 .2224E+00 .6357E+00
.4880E+03 .1969E+01 .1041E+01 .2431E+00 .6972E+00
.4890E+03 .1977E+01 .1046E+01 .2429E+00 .6994E+00
.4900E+03 .2076E+01 .1103E+01 .2544E+00 .7356E+00
.4910E+03 .2037E+01 .1086E+01 .2490E+00 .7229E+00
.4920E+03 .1923E+01 .1028E+01 .2343E+00 .6826E+00
.4930E+03 .1985E+01 .1063E+01 .2411E+00 .7050E+00
.4940E+03 .2004E+01 .1075E+01 .2426E+00 .7119E+00
.4950E+03 .2020E+01 .1086E+01 .2438E+00 .7179E+00
.4960E+03 .2032E+01 .1095E+01 .2443E+00 .7220E+00
.4970E+03 .2063E+01 .1114E+01 .2470E+00 .7332E+00
.4980E+03 .1966E+01 .1064E+01 .2343E+00 .6986E+00
.4990E+03 .1992E+01 .1080E+01 .2361E+00 .7073E+00
.5000E+03 .1936E+01 .1050E+01 .2287E+00 .6870E+00
.5010E+03 .1903E+01 .1033E+01 .2233E+00 .6741E+00
.5020E+03 .1882E+01 .1021E+01 .2190E+00 .6645E+00
.5030E+03 .1965E+01 .1065E+01 .2270E+00 .6917E+00
.5040E+03 .1937E+01 .1043E+01 .2211E+00 .6762E+00
.5050E+03 .1987E+01 .1079E+01 .2271E+00 .6978E+00
.5060E+03 .2052E+01 .1117E+01 .2338E+00 .7210E+00
.5070E+03 .1952E+01 .1065E+01 .2220E+00 .6868E+00
.5080E+03 .1885E+01 .1033E+01 .2144E+00 .6653E+00
.5090E+03 .1933E+01 .1064E+01 .2198E+00 .6839E+00
.5100E+03 .1919E+01 .1059E+01 .2179E+00 .6801E+00
.5110E+03 .1966E+01 .1089E+01 .2229E+00 .6981E+00
.5120E+03 .1985E+01 .1103E+01 .2246E+00 .7057E+00
.5130E+03 .1878E+01 .1046E+01 .2120E+00 .6685E+00
.5140E+03 .1863E+01 .1041E+01 .2097E+00 .6637E+00
.5150E+03 .1844E+01 .1032E+01 .2068E+00 .6572E+00
.5160E+03 .1840E+01 .1032E+01 .2057E+00 .6558E+00
.5170E+03 .1633E+01 .9182E+00 .1821E+00 .5827E+00
.5180E+03 .1717E+01 .9671E+00 .1908E+00 .6128E+00
.5190E+03 .1802E+01 .1016E+01 .1994E+00 .6427E+00
.5200E+03 .1868E+01 .1054E+01 .2059E+00 .6659E+00
.5210E+03 .1886E+01 .1066E+01 .2070E+00 .6721E+00
.5220E+03 .1889E+01 .1068E+01 .2064E+00 .6725E+00
.5230E+03 .1856E+01 .1051E+01 .2020E+00 .6607E+00
.5240E+03 .1925E+01 .1091E+01 .2083E+00 .6844E+00
.5250E+03 .1952E+01 .1106E+01 .2098E+00 .6922E+00
.5260E+03 .1866E+01 .1058E+01 .1994E+00 .6609E+00
.5270E+03 .1761E+01 .9981E+00 .1870E+00 .6225E+00
.5280E+03 .1866E+01 .1057E+01 .1968E+00 .6578E+00
.5290E+03 .1969E+01 .1115E+01 .2064E+00 .6928E+00
.5300E+03 .1942E+01 .1101E+01 .2025E+00 .6827E+00
.5310E+03 .1972E+01 .1119E+01 .2046E+00 .6928E+00
.5320E+03 .1905E+01 .1082E+01 .1967E+00 .6690E+00
.5330E+03 .1849E+01 .1052E+01 .1902E+00 .6494E+00
.5340E+03 .1902E+01 .1085E+01 .1951E+00 .6686E+00
.5350E+03 .1941E+01 .1110E+01 .1986E+00 .6829E+00
.5360E+03 .1957E+01 .1121E+01 .1997E+00 .6889E+00
.5370E+03 .1878E+01 .1078E+01 .1911E+00 .6617E+00
.5380E+03 .1910E+01 .1099E+01 .1938E+00 .6735E+00
.5390E+03 .1894E+01 .1092E+01 .1915E+00 .6682E+00
.5400E+03 .1817E+01 .1049E+01 .1829E+00 .6406E+00
.5410E+03 .1835E+01 .1059E+01 .1836E+00 .6454E+00
.5420E+03 .1895E+01 .1093E+01 .1885E+00 .6656E+00
.5430E+03 .1870E+01 .1083E+01 .1855E+00 .6581E+00
.5440E+03 .1907E+01 .1104E+01 .1880E+00 .6697E+00
.5450E+03 .1900E+01 .1101E+01 .1865E+00 .6669E+00
.5460E+03 .1913E+01 .1107E+01 .1866E+00 .6695E+00
.5470E+03 .1908E+01 .1106E+01 .1854E+00 .6679E+00
.5480E+03 .1883E+01 .1093E+01 .1823E+00 .6594E+00
.5490E+03 .1887E+01 .1099E+01 .1821E+00 .6615E+00
.5500E+03 .1909E+01 .1114E+01 .1837E+00 .6698E+00
.5510E+03 .1885E+01 .1102E+01 .1807E+00 .6617E+00
.5520E+03 .1898E+01 .1111E+01 .1812E+00 .6662E+00
.5530E+03 .1865E+01 .1093E+01 .1772E+00 .6540E+00
.5540E+03 .1910E+01 .1120E+01 .1806E+00 .6692E+00
.5550E+03 .1915E+01 .1123E+01 .1801E+00 .6700E+00
