Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance
.3190E+03 .7301E+00 .9872E-01 .1271E+00 .1887E+00
.3195E+03 .6621E+00 .8401E-01 .1061E+00 .1585E+00
.3200E+03 .8109E+00 .1026E+00 .1283E+00 .1922E+00
.3205E+03 .8800E+00 .1230E+00 .1548E+00 .2315E+00
.3210E+03 .6934E+00 .1053E+00 .1337E+00 .1994E+00
.3215E+03 .6544E+00 .1010E+00 .1276E+00 .1906E+00
.3220E+03 .7898E+00 .1136E+00 .1397E+00 .2105E+00
.3225E+03 .6800E+00 .9896E-01 .1209E+00 .1826E+00
.3230E+03 .6204E+00 .9596E-01 .1176E+00 .1775E+00
.3235E+03 .6621E+00 .1123E+00 .1431E+00 .2131E+00
.3240E+03 .7574E+00 .1310E+00 .1661E+00 .2478E+00
.3245E+03 .8013E+00 .1356E+00 .1696E+00 .2541E+00
.3250E+03 .7602E+00 .1224E+00 .1459E+00 .2223E+00
.3255E+03 .9125E+00 .1541E+00 .1893E+00 .2854E+00
.3260E+03 .1020E+01 .1832E+00 .2255E+00 .3398E+00
.3265E+03 .9665E+00 .1809E+00 .2230E+00 .3359E+00
.3270E+03 .9783E+00 .1825E+00 .2226E+00 .3364E+00
.3275E+03 .9656E+00 .1786E+00 .2154E+00 .3268E+00
.3280E+03 .9239E+00 .1636E+00 .1940E+00 .2960E+00
.3285E+03 .8854E+00 .1677E+00 .1996E+00 .3042E+00
.3290E+03 .9929E+00 .1968E+00 .2355E+00 .3583E+00
.3295E+03 .1104E+01 .2227E+00 .2657E+00 .4047E+00
.3300E+03 .1127E+01 .2270E+00 .2680E+00 .4097E+00
.3305E+03 .9429E+00 .1859E+00 .2158E+00 .3317E+00
.3310E+03 .9744E+00 .1914E+00 .2198E+00 .3392E+00
.3315E+03 .9517E+00 .1926E+00 .2212E+00 .3414E+00
.3320E+03 .9754E+00 .2048E+00 .2363E+00 .3640E+00
.3325E+03 .9425E+00 .2016E+00 .2323E+00 .3580E+00
.3330E+03 .9492E+00 .2030E+00 .2314E+00 .3580E+00
.3335E+03 .8885E+00 .1873E+00 .2101E+00 .3270E+00
.3340E+03 .9131E+00 .1930E+00 .2147E+00 .3351E+00
.3345E+03 .1008E+01 .2198E+00 .2453E+00 .3824E+00
.3350E+03 .9247E+00 .2053E+00 .2291E+00 .3572E+00
.3355E+03 .1039E+01 .2337E+00 .2736E+00 .4194E+00
.3360E+03 .7171E+00 .1623E+00 .1888E+00 .2900E+00
.3365E+03 .8774E+00 .1976E+00 .2153E+00 .3386E+00
.3370E+03 .7297E+00 .1639E+00 .1767E+00 .2789E+00
.3375E+03 .9106E+00 .2051E+00 .2192E+00 .3472E+00
.3380E+03 .8594E+00 .1982E+00 .2123E+00 .3359E+00
.3385E+03 .9603E+00 .2241E+00 .2490E+00 .3888E+00
.3390E+03 .9510E+00 .2238E+00 .2443E+00 .3839E+00
.3395E+03 .9095E+00 .2152E+00 .2354E+00 .3697E+00
.3400E+03 .1099E+01 .2596E+00 .2710E+00 .4329E+00
.3405E+03 .9851E+00 .2345E+00 .2435E+00 .3898E+00
.3410E+03 .9347E+00 .2255E+00 .2404E+00 .3811E+00
.3415E+03 .8610E+00 .2096E+00 .2181E+00 .3489E+00
.3420E+03 .1028E+01 .2518E+00 .2593E+00 .4164E+00
.3425E+03 .9602E+00 .2369E+00 .2416E+00 .3894E+00
.3430E+03 .1051E+01 .2604E+00 .2664E+00 .4288E+00
.3435E+03 .9861E+00 .2452E+00 .2511E+00 .4040E+00
.3440E+03 .7431E+00 .1842E+00 .1961E+00 .3111E+00
.3445E+03 .7286E+00 .1828E+00 .1879E+00 .3019E+00
.3450E+03 .9677E+00 .2454E+00 .2450E+00 .3981E+00
.3455E+03 .9870E+00 .2522E+00 .2484E+00 .4058E+00
.3460E+03 .8377E+00 .2155E+00 .2100E+00 .3444E+00
.3465E+03 .9469E+00 .2451E+00 .2368E+00 .3896E+00
.3470E+03 .1012E+01 .2631E+00 .2543E+00 .4185E+00
.3475E+03 .8158E+00 .2131E+00 .2054E+00 .3383E+00
.3480E+03 .9305E+00 .2447E+00 .2324E+00 .3850E+00
.3485E+03 .9299E+00 .2459E+00 .2311E+00 .3845E+00
.3490E+03 .8606E+00 .2290E+00 .2136E+00 .3564E+00
.3495E+03 .8494E+00 .2273E+00 .2110E+00 .3528E+00
.3500E+03 .1048E+01 .2821E+00 .2601E+00 .4361E+00
.3505E+03 .1103E+01 .2984E+00 .2736E+00 .4597E+00
.3510E+03 .9832E+00 .2670E+00 .2441E+00 .4106E+00
.3515E+03 .9510E+00 .2590E+00 .2382E+00 .3997E+00
.3520E+03 .1021E+01 .2800E+00 .2541E+00 .4287E+00
.3525E+03 .7960E+00 .2196E+00 .1972E+00 .3341E+00
.3530E+03 .1001E+01 .2776E+00 .2473E+00 .4204E+00
.3535E+03 .1068E+01 .2977E+00 .2632E+00 .4489E+00
.3540E+03 .1108E+01 .3099E+00 .2721E+00 .4654E+00
.3545E+03 .1123E+01 .3154E+00 .2754E+00 .4722E+00
.3550E+03 .1117E+01 .3153E+00 .2741E+00 .4709E+00
.3555E+03 .1006E+01 .2860E+00 .2471E+00 .4255E+00
.3560E+03 .1051E+01 .3003E+00 .2579E+00 .4453E+00
.3565E+03 .8965E+00 .2573E+00 .2197E+00 .3802E+00
.3570E+03 .7403E+00 .2132E+00 .1812E+00 .3142E+00
.3575E+03 .9054E+00 .2619E+00 .2212E+00 .3846E+00
.3580E+03 .7166E+00 .2083E+00 .1749E+00 .3048E+00
.3585E+03 .6117E+00 .1786E+00 .1491E+00 .2605E+00
.3590E+03 .8547E+00 .2506E+00 .2082E+00 .3645E+00
.3595E+03 .1088E+01 .3201E+00 .2651E+00 .4648E+00
.3600E+03 .1152E+01 .3405E+00 .2802E+00 .4926E+00
.3605E+03 .9196E+00 .2730E+00 .2233E+00 .3936E+00
.3610E+03 .8365E+00 .2495E+00 .2029E+00 .3586E+00
.3615E+03 .9596E+00 .2879E+00 .2328E+00 .4124E+00
.3620E+03 .8267E+00 .2494E+00 .2007E+00 .3562E+00
.3625E+03 .1140E+01 .3458E+00 .2768E+00 .4925E+00
.3630E+03 .1021E+01 .3112E+00 .2478E+00 .4420E+00
.3635E+03 .9378E+00 .2872E+00 .2276E+00 .4068E+00
.3640E+03 .1144E+01 .3521E+00 .2776E+00 .4972E+00
.3645E+03 .9764E+00 .3016E+00 .2366E+00 .4248E+00
.3650E+03 .9929E+00 .3079E+00 .2404E+00 .4325E+00
.3655E+03 .1244E+01 .3874E+00 .3009E+00 .5426E+00
.3660E+03 .1315E+01 .4115E+00 .3179E+00 .5746E+00
.3665E+03 .1232E+01 .3875E+00 .2979E+00 .5396E+00
.3670E+03 .1198E+01 .3782E+00 .2893E+00 .5252E+00
.3675E+03 .1242E+01 .3933E+00 .2993E+00 .5446E+00
.3680E+03 .1085E+01 .3448E+00 .2611E+00 .4763E+00
.3685E+03 .1093E+01 .3489E+00 .2630E+00 .4806E+00
.3690E+03 .1178E+01 .3778E+00 .2834E+00 .5191E+00
.3695E+03 .1254E+01 .4038E+00 .3015E+00 .5534E+00
.3700E+03 .1334E+01 .4317E+00 .3207E+00 .5900E+00
.3705E+03 .1034E+01 .3359E+00 .2484E+00 .4579E+00
.3710E+03 .1102E+01 .3598E+00 .2648E+00 .4892E+00
.3715E+03 .1378E+01 .4513E+00 .3304E+00 .6120E+00
.3720E+03 .9135E+00 .3002E+00 .2188E+00 .4061E+00
.3725E+03 .1094E+01 .3609E+00 .2617E+00 .4868E+00
.3730E+03 .1110E+01 .3679E+00 .2656E+00 .4951E+00
.3735E+03 .7210E+00 .2399E+00 .1724E+00 .3221E+00
.3740E+03 .1046E+01 .3495E+00 .2500E+00 .4680E+00
.3745E+03 .8648E+00 .2901E+00 .2065E+00 .3875E+00
.3750E+03 .8397E+00 .2826E+00 .2003E+00 .3766E+00
.3755E+03 .1253E+01 .4230E+00 .2983E+00 .5622E+00
.3760E+03 .1037E+01 .3515E+00 .2468E+00 .4660E+00
.3765E+03 .1074E+01 .3651E+00 .2552E+00 .4829E+00
.3770E+03 .1135E+01 .3875E+00 .2696E+00 .5113E+00
.3775E+03 .1326E+01 .4545E+00 .3147E+00 .5982E+00
.3780E+03 .1437E+01 .4939E+00 .3405E+00 .6486E+00
.3785E+03 .1357E+01 .4681E+00 .3212E+00 .6132E+00
.3790E+03 .1120E+01 .3873E+00 .2646E+00 .5062E+00
.3795E+03 .1023E+01 .3547E+00 .2412E+00 .4625E+00
.3800E+03 .1063E+01 .3696E+00 .2503E+00 .4808E+00
.3805E+03 .1285E+01 .4486E+00 .3024E+00 .5823E+00
.3810E+03 .1285E+01 .4505E+00 .3023E+00 .5833E+00
.3815E+03 .1016E+01 .3577E+00 .2390E+00 .4622E+00
.3820E+03 .9006E+00 .3182E+00 .2117E+00 .4103E+00
.3825E+03 .7659E+00 .2718E+00 .1800E+00 .3496E+00
.3830E+03 .7078E+00 .2521E+00 .1663E+00 .3235E+00
.3835E+03 .6807E+00 .2432E+00 .1597E+00 .3115E+00
.3840E+03 .7499E+00 .2688E+00 .1758E+00 .3435E+00
.3845E+03 .1101E+01 .3962E+00 .2580E+00 .5051E+00
.3850E+03 .1091E+01 .3937E+00 .2553E+00 .5009E+00
.3855E+03 .1014E+01 .3675E+00 .2372E+00 .4665E+00
.3860E+03 .8674E+00 .3154E+00 .2028E+00 .3995E+00
.3865E+03 .1137E+01 .4152E+00 .2658E+00 .5248E+00
.3870E+03 .9444E+00 .3458E+00 .2204E+00 .4361E+00
.3875E+03 .1060E+01 .3892E+00 .2471E+00 .4899E+00
.3880E+03 .9773E+00 .3601E+00 .2277E+00 .4523E+00
.3885E+03 .9646E+00 .3567E+00 .2246E+00 .4471E+00
.3890E+03 .1040E+01 .3858E+00 .2419E+00 .4826E+00
.3895E+03 .1259E+01 .4682E+00 .2924E+00 .5845E+00
.3900E+03 .1261E+01 .4709E+00 .2928E+00 .5865E+00
.3905E+03 .1160E+01 .4342E+00 .2689E+00 .5398E+00
.3910E+03 .1363E+01 .5121E+00 .3159E+00 .6353E+00
.3915E+03 .1389E+01 .5234E+00 .3215E+00 .6480E+00
.3920E+03 .1169E+01 .4417E+00 .2702E+00 .5458E+00
.3925E+03 .1045E+01 .3962E+00 .2414E+00 .4886E+00
.3930E+03 .5807E+00 .2209E+00 .1341E+00 .2719E+00
.3935E+03 .4215E+00 .1609E+00 .9724E-01 .1976E+00
.3940E+03 .8568E+00 .3280E+00 .1974E+00 .4020E+00
.3945E+03 .1088E+01 .4177E+00 .2505E+00 .5111E+00
.3950E+03 .1326E+01 .5107E+00 .3050E+00 .6235E+00
.3955E+03 .1347E+01 .5197E+00 .3092E+00 .6334E+00
.3960E+03 .1166E+01 .4514E+00 .2675E+00 .5491E+00
.3965E+03 .6806E+00 .2644E+00 .1560E+00 .3210E+00
.3970E+03 .5101E+00 .1988E+00 .1169E+00 .2409E+00
.3975E+03 .1036E+01 .4050E+00 .2372E+00 .4898E+00
.3980E+03 .1451E+01 .5682E+00 .3314E+00 .6859E+00
.3985E+03 .1499E+01 .5884E+00 .3418E+00 .7089E+00
.3990E+03 .1619E+01 .6382E+00 .3693E+00 .7675E+00
.3995E+03 .1612E+01 .6372E+00 .3674E+00 .7649E+00
.4000E+03 .1674E+01 .6629E+00 .3807E+00 .7942E+00
.4010E+03 .1715E+01 .6830E+00 .3924E+00 .8184E+00
.4020E+03 .1804E+01 .7230E+00 .4123E+00 .8633E+00
.4030E+03 .1709E+01 .6890E+00 .3900E+00 .8199E+00
.4040E+03 .1680E+01 .6806E+00 .3824E+00 .8070E+00
.4050E+03 .1677E+01 .6827E+00 .3808E+00 .8066E+00
.4060E+03 .1645E+01 .6737E+00 .3731E+00 .7934E+00
.4070E+03 .1614E+01 .6650E+00 .3656E+00 .7804E+00
.4080E+03 .1676E+01 .6931E+00 .3783E+00 .8106E+00
.4090E+03 .1791E+01 .7441E+00 .4032E+00 .8674E+00
.4100E+03 .1561E+01 .6519E+00 .3508E+00 .7575E+00
.4110E+03 .1687E+01 .7082E+00 .3785E+00 .8203E+00
.4120E+03 .1806E+01 .7626E+00 .4048E+00 .8805E+00
.4130E+03 .1761E+01 .7459E+00 .3932E+00 .8585E+00
.4140E+03 .1778E+01 .7574E+00 .3965E+00 .8689E+00
.4150E+03 .1778E+01 .7613E+00 .3958E+00 .8707E+00
.4160E+03 .1804E+01 .7768E+00 .4012E+00 .8858E+00
.4170E+03 .1758E+01 .7600E+00 .3898E+00 .8639E+00
.4180E+03 .1723E+01 .7481E+00 .3812E+00 .8479E+00
.4190E+03 .1742E+01 .7600E+00 .3846E+00 .8587E+00
.4200E+03 .1733E+01 .7588E+00 .3815E+00 .8549E+00
.4210E+03 .1809E+01 .7960E+00 .3976E+00 .8941E+00
.4220E+03 .1717E+01 .7586E+00 .3764E+00 .8497E+00
.4230E+03 .1674E+01 .7430E+00 .3663E+00 .8298E+00
.4240E+03 .1770E+01 .7882E+00 .3859E+00 .8776E+00
.4250E+03 .1763E+01 .7889E+00 .3838E+00 .8760E+00
.4260E+03 .1711E+01 .7700E+00 .3723E+00 .8527E+00
.4270E+03 .1677E+01 .7575E+00 .3640E+00 .8365E+00
.4280E+03 .1633E+01 .7398E+00 .3533E+00 .8148E+00
.4290E+03 .1542E+01 .7023E+00 .3334E+00 .7715E+00
.4300E+03 .1347E+01 .6160E+00 .2906E+00 .6749E+00
.4310E+03 .1335E+01 .6123E+00 .2870E+00 .6690E+00
.4320E+03 .1719E+01 .7924E+00 .3692E+00 .8635E+00
.4330E+03 .1726E+01 .7987E+00 .3698E+00 .8680E+00
.4340E+03 .1602E+01 .7435E+00 .3422E+00 .8060E+00
.4350E+03 .1673E+01 .7785E+00 .3561E+00 .8417E+00
.4360E+03 .1879E+01 .8789E+00 .3997E+00 .9480E+00
.4370E+03 .1848E+01 .8687E+00 .3927E+00 .9346E+00
.4380E+03 .1679E+01 .7926E+00 .3562E+00 .8507E+00
.4390E+03 .1740E+01 .8220E+00 .3670E+00 .8798E+00
.4400E+03 .1792E+01 .8500E+00 .3772E+00 .9075E+00
.4410E+03 .1852E+01 .8829E+00 .3895E+00 .9402E+00
.4420E+03 .1984E+01 .9491E+00 .4162E+00 .1008E+01
.4430E+03 .1934E+01 .9274E+00 .4043E+00 .9828E+00
.4440E+03 .1972E+01 .9489E+00 .4114E+00 .1003E+01
.4450E+03 .1930E+01 .9307E+00 .4012E+00 .9818E+00
.4460E+03 .1836E+01 .8898E+00 .3816E+00 .9367E+00
.4470E+03 .1980E+01 .9633E+00 .4109E+00 .1012E+01
.4480E+03 .2014E+01 .9808E+00 .4158E+00 .1028E+01
.4490E+03 .2014E+01 .9862E+00 .4158E+00 .1031E+01
.4500E+03 .2066E+01 .1016E+01 .4258E+00 .1059E+01
.4510E+03 .2141E+01 .1056E+01 .4401E+00 .1099E+01
.4520E+03 .2060E+01 .1019E+01 .4225E+00 .1058E+01
.4530E+03 .1935E+01 .9603E+00 .3960E+00 .9951E+00
.4540E+03 .2016E+01 .1004E+01 .4119E+00 .1038E+01
.4550E+03 .2027E+01 .1012E+01 .4130E+00 .1045E+01
.4560E+03 .2073E+01 .1038E+01 .4213E+00 .1069E+01
.4570E+03 .2106E+01 .1058E+01 .4267E+00 .1087E+01
.4580E+03 .2036E+01 .1024E+01 .4107E+00 .1050E+01
.4590E+03 .2023E+01 .1021E+01 .4069E+00 .1044E+01
.4600E+03 .2028E+01 .1026E+01 .4065E+00 .1046E+01
.4610E+03 .2073E+01 .1051E+01 .4143E+00 .1070E+01
.4620E+03 .2085E+01 .1061E+01 .4161E+00 .1078E+01
.4630E+03 .2071E+01 .1056E+01 .4119E+00 .1071E+01
.4640E+03 .2031E+01 .1040E+01 .4037E+00 .1052E+01
.4650E+03 .2000E+01 .1028E+01 .3974E+00 .1039E+01
.4660E+03 .2016E+01 .1040E+01 .4000E+00 .1048E+01
.4670E+03 .1981E+01 .1023E+01 .3915E+00 .1029E+01
.4680E+03 .2003E+01 .1037E+01 .3948E+00 .1042E+01
.4690E+03 .2013E+01 .1045E+01 .3956E+00 .1047E+01
.4700E+03 .1949E+01 .1014E+01 .3818E+00 .1014E+01
.4710E+03 .1945E+01 .1014E+01 .3801E+00 .1013E+01
.4720E+03 .2050E+01 .1071E+01 .3994E+00 .1067E+01
.4730E+03 .2024E+01 .1059E+01 .3932E+00 .1054E+01
.4740E+03 .2030E+01 .1063E+01 .3927E+00 .1056E+01
.4750E+03 .2052E+01 .1076E+01 .3951E+00 .1066E+01
.4760E+03 .1995E+01 .1047E+01 .3825E+00 .1036E+01
.4770E+03 .2004E+01 .1053E+01 .3825E+00 .1039E+01
.4780E+03 .2057E+01 .1083E+01 .3914E+00 .1067E+01
.4790E+03 .2039E+01 .1077E+01 .3870E+00 .1059E+01
.4800E+03 .2038E+01 .1080E+01 .3858E+00 .1059E+01
.4810E+03 .2070E+01 .1101E+01 .3911E+00 .1078E+01
.4820E+03 .2075E+01 .1107E+01 .3915E+00 .1082E+01
.4830E+03 .2044E+01 .1094E+01 .3854E+00 .1068E+01
.4840E+03 .1999E+01 .1073E+01 .3764E+00 .1046E+01
.4850E+03 .1902E+01 .1024E+01 .3577E+00 .9965E+00
.4860E+03 .1660E+01 .8961E+00 .3117E+00 .8708E+00
.4870E+03 .1737E+01 .9403E+00 .3258E+00 .9123E+00
.4880E+03 .1905E+01 .1033E+01 .3563E+00 .1001E+01
.4890E+03 .1913E+01 .1038E+01 .3563E+00 .1004E+01
.4900E+03 .2009E+01 .1094E+01 .3736E+00 .1056E+01
.4910E+03 .1971E+01 .1076E+01 .3660E+00 .1037E+01
.4920E+03 .1861E+01 .1018E+01 .3446E+00 .9795E+00
.4930E+03 .1921E+01 .1053E+01 .3549E+00 .1012E+01
.4940E+03 .1939E+01 .1065E+01 .3573E+00 .1021E+01
.4950E+03 .1955E+01 .1075E+01 .3593E+00 .1030E+01
.4960E+03 .1966E+01 .1083E+01 .3603E+00 .1036E+01
.4970E+03 .1996E+01 .1102E+01 .3649E+00 .1052E+01
.4980E+03 .1902E+01 .1052E+01 .3466E+00 .1003E+01
.4990E+03 .1928E+01 .1067E+01 .3499E+00 .1016E+01
.5000E+03 .1873E+01 .1038E+01 .3392E+00 .9869E+00
.5010E+03 .1841E+01 .1021E+01 .3318E+00 .9689E+00
.5020E+03 .1821E+01 .1010E+01 .3261E+00 .9561E+00
.5030E+03 .1901E+01 .1054E+01 .3385E+00 .9962E+00
.5040E+03 .1874E+01 .1035E+01 .3302E+00 .9758E+00
.5050E+03 .1923E+01 .1068E+01 .3394E+00 .1006E+01
.5060E+03 .1986E+01 .1105E+01 .3497E+00 .1039E+01
.5070E+03 .1889E+01 .1054E+01 .3321E+00 .9896E+00
.5080E+03 .1824E+01 .1022E+01 .3207E+00 .9581E+00
.5090E+03 .1870E+01 .1051E+01 .3287E+00 .9843E+00
.5100E+03 .1857E+01 .1046E+01 .3259E+00 .9785E+00
.5110E+03 .1902E+01 .1075E+01 .3336E+00 .1004E+01
.5120E+03 .1921E+01 .1088E+01 .3362E+00 .1015E+01
.5130E+03 .1817E+01 .1032E+01 .3176E+00 .9611E+00
.5140E+03 .1802E+01 .1026E+01 .3144E+00 .9542E+00
.5150E+03 .1784E+01 .1017E+01 .3105E+00 .9449E+00
.5160E+03 .1780E+01 .1016E+01 .3090E+00 .9431E+00
.5170E+03 .1580E+01 .9044E+00 .2737E+00 .8379E+00
.5180E+03 .1662E+01 .9524E+00 .2871E+00 .8812E+00
.5190E+03 .1743E+01 .1000E+01 .3003E+00 .9243E+00
.5200E+03 .1807E+01 .1038E+01 .3104E+00 .9581E+00
.5210E+03 .1825E+01 .1050E+01 .3124E+00 .9672E+00
.5220E+03 .1828E+01 .1052E+01 .3117E+00 .9682E+00
.5230E+03 .1796E+01 .1036E+01 .3054E+00 .9514E+00
.5240E+03 .1863E+01 .1075E+01 .3154E+00 .9860E+00
.5250E+03 .1889E+01 .1090E+01 .3182E+00 .9981E+00
.5260E+03 .1805E+01 .1043E+01 .3029E+00 .9534E+00
.5270E+03 .1705E+01 .9845E+00 .2846E+00 .8987E+00
.5280E+03 .1805E+01 .1043E+01 .2999E+00 .9504E+00
.5290E+03 .1905E+01 .1101E+01 .3149E+00 .1002E+01
.5300E+03 .1879E+01 .1087E+01 .3094E+00 .9874E+00
.5310E+03 .1908E+01 .1105E+01 .3130E+00 .1002E+01
.5320E+03 .1843E+01 .1069E+01 .3013E+00 .9680E+00
.5330E+03 .1789E+01 .1039E+01 .2916E+00 .9397E+00
.5340E+03 .1840E+01 .1071E+01 .2992E+00 .9673E+00
.5350E+03 .1878E+01 .1095E+01 .3047E+00 .9878E+00
.5360E+03 .1894E+01 .1106E+01 .3064E+00 .9963E+00
.5370E+03 .1817E+01 .1063E+01 .2934E+00 .9568E+00
.5380E+03 .1848E+01 .1084E+01 .2977E+00 .9738E+00
.5390E+03 .1833E+01 .1077E+01 .2944E+00 .9660E+00
.5400E+03 .1758E+01 .1034E+01 .2814E+00 .9263E+00
.5410E+03 .1775E+01 .1044E+01 .2827E+00 .9339E+00
.5420E+03 .1833E+01 .1079E+01 .2906E+00 .9635E+00
.5430E+03 .1809E+01 .1068E+01 .2863E+00 .9522E+00
.5440E+03 .1845E+01 .1089E+01 .2905E+00 .9697E+00
.5450E+03 .1838E+01 .1086E+01 .2884E+00 .9657E+00
.5460E+03 .1851E+01 .1092E+01 .2887E+00 .9702E+00
.5470E+03 .1846E+01 .1091E+01 .2871E+00 .9679E+00
.5480E+03 .1822E+01 .1079E+01 .2825E+00 .9555E+00
.5490E+03 .1826E+01 .1084E+01 .2825E+00 .9584E+00
.5500E+03 .1847E+01 .1098E+01 .2851E+00 .9703E+00
.5510E+03 .1824E+01 .1086E+01 .2807E+00 .9584E+00
.5520E+03 .1836E+01 .1095E+01 .2817E+00 .9650E+00
.5530E+03 .1804E+01 .1077E+01 .2757E+00 .9476E+00
.5540E+03 .1848E+01 .1104E+01 .2812E+00 .9699E+00
.5550E+03 .1853E+01 .1107E+01 .2806E+00 .9714E+00
