Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance
.3405E+03 .1018E+01 .3962E+00 .2638E+00 .5791E+00
.3410E+03 .9658E+00 .3799E+00 .2629E+00 .5652E+00
.3415E+03 .8897E+00 .3523E+00 .2376E+00 .5180E+00
.3420E+03 .1062E+01 .4225E+00 .2820E+00 .6182E+00
.3425E+03 .9921E+00 .3969E+00 .2622E+00 .5781E+00
.3430E+03 .1086E+01 .4357E+00 .2892E+00 .6360E+00
.3435E+03 .1019E+01 .4099E+00 .2725E+00 .5987E+00
.3440E+03 .7678E+00 .3080E+00 .2137E+00 .4589E+00
.3445E+03 .7529E+00 .3048E+00 .2038E+00 .4464E+00
.3450E+03 .1000E+01 .4082E+00 .2646E+00 .5895E+00
.3455E+03 .1020E+01 .4187E+00 .2677E+00 .6010E+00
.3460E+03 .8656E+00 .3571E+00 .2259E+00 .5101E+00
.3465E+03 .9784E+00 .4055E+00 .2542E+00 .5770E+00
.3470E+03 .1046E+01 .4348E+00 .2731E+00 .6192E+00
.3475E+03 .8430E+00 .3517E+00 .2203E+00 .5003E+00
.3480E+03 .9615E+00 .4033E+00 .2486E+00 .5696E+00
.3485E+03 .9609E+00 .4046E+00 .2468E+00 .5688E+00
.3490E+03 .8892E+00 .3762E+00 .2277E+00 .5272E+00
.3495E+03 .8776E+00 .3729E+00 .2248E+00 .5216E+00
.3500E+03 .1083E+01 .4620E+00 .2768E+00 .6445E+00
.3505E+03 .1140E+01 .4881E+00 .2907E+00 .6792E+00
.3510E+03 .1016E+01 .4362E+00 .2593E+00 .6065E+00
.3515E+03 .9826E+00 .4228E+00 .2531E+00 .5896E+00
.3520E+03 .1055E+01 .4563E+00 .2694E+00 .6326E+00
.3525E+03 .8225E+00 .3573E+00 .2087E+00 .4930E+00
.3530E+03 .1034E+01 .4511E+00 .2612E+00 .6203E+00
.3535E+03 .1104E+01 .4832E+00 .2777E+00 .6622E+00
.3540E+03 .1145E+01 .5025E+00 .2866E+00 .6866E+00
.3545E+03 .1160E+01 .5108E+00 .2897E+00 .6963E+00
.3550E+03 .1154E+01 .5100E+00 .2881E+00 .6941E+00
.3555E+03 .1040E+01 .4618E+00 .2593E+00 .6269E+00
.3560E+03 .1086E+01 .4842E+00 .2704E+00 .6558E+00
.3565E+03 .9263E+00 .4143E+00 .2300E+00 .5598E+00
.3570E+03 .7649E+00 .3431E+00 .1895E+00 .4625E+00
.3575E+03 .9355E+00 .4209E+00 .2311E+00 .5661E+00
.3580E+03 .7405E+00 .3343E+00 .1825E+00 .4486E+00
.3585E+03 .6321E+00 .2863E+00 .1554E+00 .3833E+00
.3590E+03 .8831E+00 .4013E+00 .2167E+00 .5361E+00
.3595E+03 .1124E+01 .5121E+00 .2757E+00 .6833E+00
.3600E+03 .1190E+01 .5440E+00 .2911E+00 .7241E+00
.3605E+03 .9502E+00 .4356E+00 .2317E+00 .5784E+00
.3610E+03 .8643E+00 .3977E+00 .2103E+00 .5268E+00
.3615E+03 .9915E+00 .4581E+00 .2409E+00 .6056E+00
.3620E+03 .8542E+00 .3964E+00 .2074E+00 .5229E+00
.3625E+03 .1178E+01 .5488E+00 .2857E+00 .7226E+00
.3630E+03 .1055E+01 .4933E+00 .2556E+00 .6482E+00
.3635E+03 .9690E+00 .4547E+00 .2344E+00 .5964E+00
.3640E+03 .1182E+01 .5567E+00 .2856E+00 .7286E+00
.3645E+03 .1009E+01 .4764E+00 .2432E+00 .6224E+00
.3650E+03 .1026E+01 .4858E+00 .2468E+00 .6335E+00
.3655E+03 .1285E+01 .6106E+00 .3085E+00 .7945E+00
.3660E+03 .1359E+01 .6477E+00 .3257E+00 .8412E+00
.3665E+03 .1273E+01 .6091E+00 .3048E+00 .7896E+00
.3670E+03 .1238E+01 .5939E+00 .2956E+00 .7684E+00
.3675E+03 .1283E+01 .6170E+00 .3055E+00 .7966E+00
.3680E+03 .1121E+01 .5405E+00 .2663E+00 .6965E+00
.3685E+03 .1129E+01 .5462E+00 .2679E+00 .7026E+00
.3690E+03 .1217E+01 .5907E+00 .2883E+00 .7585E+00
.3695E+03 .1295E+01 .6307E+00 .3064E+00 .8084E+00
.3700E+03 .1379E+01 .6735E+00 .3256E+00 .8616E+00
.3705E+03 .1068E+01 .5234E+00 .2519E+00 .6685E+00
.3710E+03 .1139E+01 .5601E+00 .2682E+00 .7140E+00
.3715E+03 .1424E+01 .7017E+00 .3344E+00 .8929E+00
.3720E+03 .9440E+00 .4664E+00 .2212E+00 .5924E+00
.3725E+03 .1130E+01 .5600E+00 .2643E+00 .7100E+00
.3730E+03 .1147E+01 .5703E+00 .2679E+00 .7218E+00
.3735E+03 .7450E+00 .3715E+00 .1737E+00 .4694E+00
.3740E+03 .1081E+01 .5405E+00 .2516E+00 .6818E+00
.3745E+03 .8936E+00 .4482E+00 .2077E+00 .5644E+00
.3750E+03 .8676E+00 .4363E+00 .2012E+00 .5484E+00
.3755E+03 .1294E+01 .6523E+00 .2993E+00 .8185E+00
.3760E+03 .1072E+01 .5415E+00 .2473E+00 .6783E+00
.3765E+03 .1110E+01 .5620E+00 .2555E+00 .7028E+00
.3770E+03 .1173E+01 .5958E+00 .2696E+00 .7438E+00
.3775E+03 .1371E+01 .6981E+00 .3144E+00 .8701E+00
.3780E+03 .1485E+01 .7580E+00 .3398E+00 .9431E+00
.3785E+03 .1403E+01 .7177E+00 .3203E+00 .8915E+00
.3790E+03 .1157E+01 .5933E+00 .2635E+00 .7358E+00
.3795E+03 .1057E+01 .5430E+00 .2400E+00 .6722E+00
.3800E+03 .1098E+01 .5653E+00 .2487E+00 .6987E+00
.3805E+03 .1327E+01 .6854E+00 .3003E+00 .8458E+00
.3810E+03 .1327E+01 .6875E+00 .2999E+00 .8471E+00
.3815E+03 .1050E+01 .5454E+00 .2369E+00 .6709E+00
.3820E+03 .9305E+00 .4847E+00 .2096E+00 .5954E+00
.3825E+03 .7914E+00 .4135E+00 .1780E+00 .5071E+00
.3830E+03 .7314E+00 .3831E+00 .1643E+00 .4692E+00
.3835E+03 .7033E+00 .3693E+00 .1577E+00 .4516E+00
.3840E+03 .7748E+00 .4078E+00 .1733E+00 .4979E+00
.3845E+03 .1138E+01 .6005E+00 .2541E+00 .7321E+00
.3850E+03 .1127E+01 .5962E+00 .2512E+00 .7257E+00
.3855E+03 .1048E+01 .5559E+00 .2332E+00 .6756E+00
.3860E+03 .8963E+00 .4767E+00 .1991E+00 .5785E+00
.3865E+03 .1175E+01 .6268E+00 .2608E+00 .7597E+00
.3870E+03 .9758E+00 .5216E+00 .2160E+00 .6312E+00
.3875E+03 .1095E+01 .5866E+00 .2419E+00 .7088E+00
.3880E+03 .1010E+01 .5422E+00 .2227E+00 .6543E+00
.3885E+03 .9967E+00 .5366E+00 .2194E+00 .6465E+00
.3890E+03 .1075E+01 .5799E+00 .2362E+00 .6977E+00
.3895E+03 .1300E+01 .7032E+00 .2852E+00 .8448E+00
.3900E+03 .1303E+01 .7065E+00 .2853E+00 .8476E+00
.3905E+03 .1198E+01 .6509E+00 .2618E+00 .7799E+00
.3910E+03 .1409E+01 .7670E+00 .3072E+00 .9177E+00
.3915E+03 .1436E+01 .7833E+00 .3124E+00 .9358E+00
.3920E+03 .1208E+01 .6606E+00 .2623E+00 .7881E+00
.3925E+03 .1080E+01 .5920E+00 .2341E+00 .7053E+00
.3930E+03 .6000E+00 .3297E+00 .1299E+00 .3923E+00
.3935E+03 .4355E+00 .2399E+00 .9411E-01 .2850E+00
.3940E+03 .8853E+00 .4887E+00 .1909E+00 .5799E+00
.3945E+03 .1124E+01 .6219E+00 .2420E+00 .7370E+00
.3950E+03 .1371E+01 .7596E+00 .2944E+00 .8990E+00
.3955E+03 .1392E+01 .7726E+00 .2981E+00 .9130E+00
.3960E+03 .1205E+01 .6705E+00 .2577E+00 .7914E+00
.3965E+03 .7032E+00 .3923E+00 .1502E+00 .4624E+00
.3970E+03 .5271E+00 .2947E+00 .1124E+00 .3469E+00
.3975E+03 .1071E+01 .6000E+00 .2278E+00 .7054E+00
.3980E+03 .1500E+01 .8413E+00 .3181E+00 .9877E+00
.3985E+03 .1549E+01 .8705E+00 .3278E+00 .1021E+01
.3990E+03 .1673E+01 .9431E+00 .3538E+00 .1105E+01
.3995E+03 .1666E+01 .9410E+00 .3516E+00 .1101E+01
.4000E+03 .1730E+01 .9784E+00 .3640E+00 .1143E+01
.4010E+03 .1772E+01 .1006E+01 .3760E+00 .1177E+01
.4020E+03 .1864E+01 .1064E+01 .3944E+00 .1241E+01
.4030E+03 .1766E+01 .1012E+01 .3725E+00 .1178E+01
.4040E+03 .1736E+01 .9981E+00 .3646E+00 .1159E+01
.4050E+03 .1733E+01 .9997E+00 .3624E+00 .1158E+01
.4060E+03 .1700E+01 .9850E+00 .3545E+00 .1138E+01
.4070E+03 .1668E+01 .9706E+00 .3468E+00 .1119E+01
.4080E+03 .1732E+01 .1010E+01 .3582E+00 .1162E+01
.4090E+03 .1850E+01 .1083E+01 .3812E+00 .1243E+01
.4100E+03 .1613E+01 .9477E+00 .3311E+00 .1085E+01
.4110E+03 .1743E+01 .1028E+01 .3566E+00 .1175E+01
.4120E+03 .1866E+01 .1105E+01 .3807E+00 .1260E+01
.4130E+03 .1819E+01 .1080E+01 .3692E+00 .1229E+01
.4140E+03 .1837E+01 .1095E+01 .3717E+00 .1243E+01
.4150E+03 .1837E+01 .1099E+01 .3705E+00 .1245E+01
.4160E+03 .1864E+01 .1120E+01 .3749E+00 .1266E+01
.4170E+03 .1816E+01 .1094E+01 .3637E+00 .1234E+01
.4180E+03 .1780E+01 .1076E+01 .3551E+00 .1211E+01
.4190E+03 .1800E+01 .1091E+01 .3578E+00 .1226E+01
.4200E+03 .1790E+01 .1088E+01 .3543E+00 .1220E+01
.4210E+03 .1869E+01 .1140E+01 .3687E+00 .1276E+01
.4220E+03 .1774E+01 .1085E+01 .3485E+00 .1212E+01
.4230E+03 .1730E+01 .1061E+01 .3386E+00 .1183E+01
.4240E+03 .1828E+01 .1125E+01 .3563E+00 .1251E+01
.4250E+03 .1821E+01 .1124E+01 .3538E+00 .1249E+01
.4260E+03 .1768E+01 .1096E+01 .3427E+00 .1215E+01
.4270E+03 .1733E+01 .1077E+01 .3345E+00 .1191E+01
.4280E+03 .1687E+01 .1050E+01 .3241E+00 .1160E+01
.4290E+03 .1593E+01 .9956E+00 .3054E+00 .1098E+01
.4300E+03 .1392E+01 .8723E+00 .2658E+00 .9601E+00
.4310E+03 .1380E+01 .8663E+00 .2622E+00 .9517E+00
.4320E+03 .1776E+01 .1119E+01 .3367E+00 .1228E+01
.4330E+03 .1783E+01 .1127E+01 .3368E+00 .1234E+01
.4340E+03 .1655E+01 .1048E+01 .3112E+00 .1145E+01
.4350E+03 .1728E+01 .1096E+01 .3234E+00 .1196E+01
.4360E+03 .1942E+01 .1236E+01 .3625E+00 .1346E+01
.4370E+03 .1910E+01 .1220E+01 .3556E+00 .1327E+01
.4380E+03 .1735E+01 .1112E+01 .3221E+00 .1207E+01
.4390E+03 .1798E+01 .1153E+01 .3315E+00 .1249E+01
.4400E+03 .1851E+01 .1190E+01 .3403E+00 .1288E+01
.4410E+03 .1914E+01 .1235E+01 .3510E+00 .1334E+01
.4420E+03 .2050E+01 .1326E+01 .3746E+00 .1430E+01
.4430E+03 .1999E+01 .1295E+01 .3634E+00 .1394E+01
.4440E+03 .2038E+01 .1323E+01 .3692E+00 .1422E+01
.4450E+03 .1995E+01 .1297E+01 .3596E+00 .1392E+01
.4460E+03 .1898E+01 .1238E+01 .3415E+00 .1327E+01
.4470E+03 .2046E+01 .1339E+01 .3671E+00 .1433E+01
.4480E+03 .2081E+01 .1363E+01 .3711E+00 .1456E+01
.4490E+03 .2081E+01 .1368E+01 .3706E+00 .1459E+01
.4500E+03 .2135E+01 .1407E+01 .3791E+00 .1499E+01
.4510E+03 .2212E+01 .1461E+01 .3913E+00 .1554E+01
.4520E+03 .2129E+01 .1409E+01 .3752E+00 .1497E+01
.4530E+03 .2000E+01 .1327E+01 .3512E+00 .1407E+01
.4540E+03 .2083E+01 .1386E+01 .3648E+00 .1468E+01
.4550E+03 .2095E+01 .1396E+01 .3653E+00 .1477E+01
.4560E+03 .2142E+01 .1431E+01 .3722E+00 .1511E+01
.4570E+03 .2176E+01 .1456E+01 .3766E+00 .1536E+01
.4580E+03 .2104E+01 .1409E+01 .3622E+00 .1484E+01
.4590E+03 .2090E+01 .1403E+01 .3585E+00 .1475E+01
.4600E+03 .2096E+01 .1409E+01 .3579E+00 .1479E+01
.4610E+03 .2142E+01 .1443E+01 .3644E+00 .1513E+01
.4620E+03 .2154E+01 .1454E+01 .3655E+00 .1523E+01
.4630E+03 .2140E+01 .1446E+01 .3613E+00 .1512E+01
.4640E+03 .2099E+01 .1422E+01 .3536E+00 .1486E+01
.4650E+03 .2067E+01 .1405E+01 .3475E+00 .1466E+01
.4660E+03 .2083E+01 .1419E+01 .3493E+00 .1479E+01
.4670E+03 .2047E+01 .1395E+01 .3415E+00 .1452E+01
.4680E+03 .2070E+01 .1414E+01 .3440E+00 .1469E+01
.4690E+03 .2080E+01 .1423E+01 .3444E+00 .1477E+01
.4700E+03 .2014E+01 .1380E+01 .3321E+00 .1430E+01
.4710E+03 .2010E+01 .1379E+01 .3302E+00 .1428E+01
.4720E+03 .2118E+01 .1455E+01 .3465E+00 .1505E+01
.4730E+03 .2091E+01 .1439E+01 .3407E+00 .1486E+01
.4740E+03 .2098E+01 .1444E+01 .3399E+00 .1489E+01
.4750E+03 .2120E+01 .1460E+01 .3417E+00 .1503E+01
.4760E+03 .2062E+01 .1420E+01 .3305E+00 .1461E+01
.4770E+03 .2071E+01 .1427E+01 .3303E+00 .1466E+01
.4780E+03 .2125E+01 .1467E+01 .3378E+00 .1506E+01
.4790E+03 .2107E+01 .1458E+01 .3338E+00 .1494E+01
.4800E+03 .2106E+01 .1460E+01 .3326E+00 .1495E+01
.4810E+03 .2139E+01 .1487E+01 .3370E+00 .1520E+01
.4820E+03 .2144E+01 .1494E+01 .3370E+00 .1526E+01
.4830E+03 .2112E+01 .1475E+01 .3313E+00 .1506E+01
.4840E+03 .2066E+01 .1446E+01 .3232E+00 .1474E+01
.4850E+03 .1966E+01 .1378E+01 .3066E+00 .1404E+01
.4860E+03 .1715E+01 .1205E+01 .2669E+00 .1226E+01
.4870E+03 .1794E+01 .1263E+01 .2785E+00 .1284E+01
.4880E+03 .1969E+01 .1387E+01 .3043E+00 .1408E+01
.4890E+03 .1977E+01 .1393E+01 .3041E+00 .1413E+01
.4900E+03 .2076E+01 .1466E+01 .3185E+00 .1486E+01
.4910E+03 .2037E+01 .1442E+01 .3117E+00 .1459E+01
.4920E+03 .1923E+01 .1363E+01 .2933E+00 .1378E+01
.4930E+03 .1985E+01 .1408E+01 .3017E+00 .1423E+01
.4940E+03 .2004E+01 .1424E+01 .3035E+00 .1437E+01
.4950E+03 .2020E+01 .1437E+01 .3049E+00 .1448E+01
.4960E+03 .2032E+01 .1447E+01 .3055E+00 .1457E+01
.4970E+03 .2063E+01 .1471E+01 .3091E+00 .1480E+01
.4980E+03 .1966E+01 .1403E+01 .2936E+00 .1410E+01
.4990E+03 .1992E+01 .1423E+01 .2962E+00 .1429E+01
.5000E+03 .1936E+01 .1383E+01 .2875E+00 .1389E+01
.5010E+03 .1903E+01 .1360E+01 .2812E+00 .1364E+01
.5020E+03 .1881E+01 .1345E+01 .2763E+00 .1346E+01
.5030E+03 .1965E+01 .1403E+01 .2868E+00 .1404E+01
.5040E+03 .1937E+01 .1378E+01 .2797E+00 .1377E+01
.5050E+03 .1987E+01 .1420E+01 .2873E+00 .1418E+01
.5060E+03 .2052E+01 .1469E+01 .2958E+00 .1465E+01
.5070E+03 .1952E+01 .1399E+01 .2807E+00 .1394E+01
.5080E+03 .1884E+01 .1355E+01 .2708E+00 .1349E+01
.5090E+03 .1933E+01 .1392E+01 .2772E+00 .1385E+01
.5100E+03 .1919E+01 .1384E+01 .2746E+00 .1376E+01
.5110E+03 .1966E+01 .1421E+01 .2808E+00 .1412E+01
.5120E+03 .1985E+01 .1437E+01 .2829E+00 .1427E+01
.5130E+03 .1877E+01 .1362E+01 .2670E+00 .1351E+01
.5140E+03 .1862E+01 .1353E+01 .2643E+00 .1341E+01
.5150E+03 .1843E+01 .1340E+01 .2608E+00 .1328E+01
.5160E+03 .1839E+01 .1339E+01 .2595E+00 .1325E+01
.5170E+03 .1633E+01 .1190E+01 .2298E+00 .1177E+01
.5180E+03 .1717E+01 .1253E+01 .2408E+00 .1238E+01
.5190E+03 .1801E+01 .1315E+01 .2518E+00 .1298E+01
.5200E+03 .1867E+01 .1364E+01 .2602E+00 .1346E+01
.5210E+03 .1885E+01 .1378E+01 .2617E+00 .1359E+01
.5220E+03 .1889E+01 .1381E+01 .2611E+00 .1360E+01
.5230E+03 .1855E+01 .1358E+01 .2557E+00 .1337E+01
.5240E+03 .1925E+01 .1409E+01 .2641E+00 .1386E+01
.5250E+03 .1952E+01 .1428E+01 .2664E+00 .1403E+01
.5260E+03 .1865E+01 .1366E+01 .2536E+00 .1341E+01
.5270E+03 .1761E+01 .1289E+01 .2383E+00 .1264E+01
.5280E+03 .1865E+01 .1365E+01 .2511E+00 .1337E+01
.5290E+03 .1969E+01 .1440E+01 .2636E+00 .1410E+01
.5300E+03 .1942E+01 .1421E+01 .2589E+00 .1390E+01
.5310E+03 .1972E+01 .1444E+01 .2619E+00 .1411E+01
.5320E+03 .1905E+01 .1396E+01 .2520E+00 .1363E+01
.5330E+03 .1848E+01 .1356E+01 .2437E+00 .1323E+01
.5340E+03 .1902E+01 .1397E+01 .2499E+00 .1362E+01
.5350E+03 .1941E+01 .1427E+01 .2542E+00 .1390E+01
.5360E+03 .1957E+01 .1441E+01 .2554E+00 .1402E+01
.5370E+03 .1877E+01 .1384E+01 .2444E+00 .1346E+01
.5380E+03 .1910E+01 .1410E+01 .2478E+00 .1370E+01
.5390E+03 .1894E+01 .1400E+01 .2448E+00 .1359E+01
.5400E+03 .1816E+01 .1343E+01 .2339E+00 .1303E+01
.5410E+03 .1834E+01 .1356E+01 .2348E+00 .1314E+01
.5420E+03 .1895E+01 .1401E+01 .2413E+00 .1356E+01
.5430E+03 .1869E+01 .1385E+01 .2376E+00 .1340E+01
.5440E+03 .1907E+01 .1412E+01 .2410E+00 .1365E+01
.5450E+03 .1900E+01 .1407E+01 .2391E+00 .1359E+01
.5460E+03 .1913E+01 .1416E+01 .2393E+00 .1366E+01
.5470E+03 .1908E+01 .1414E+01 .2378E+00 .1363E+01
.5480E+03 .1882E+01 .1396E+01 .2338E+00 .1345E+01
.5490E+03 .1886E+01 .1401E+01 .2336E+00 .1349E+01
.5500E+03 .1909E+01 .1420E+01 .2356E+00 .1366E+01
.5510E+03 .1884E+01 .1403E+01 .2319E+00 .1349E+01
.5520E+03 .1898E+01 .1414E+01 .2325E+00 .1358E+01
.5530E+03 .1864E+01 .1390E+01 .2274E+00 .1334E+01
.5540E+03 .1910E+01 .1424E+01 .2318E+00 .1365E+01
.5550E+03 .1915E+01 .1428E+01 .2312E+00 .1368E+01
